ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6046	"ENSG00000106258.15"	"CYP3A5"	chr7	-	99676114	99676576	99676114	99676208	99676316	99676576
6047	"ENSG00000092439.16"	"TRPM7"	chr15	-	50575723	50575919	50575723	50575789	50575868	50575919
6048	"ENSG00000186417.14"	"GLDN"	chr15	+	51377257	51377500	51377257	51377297	51377448	51377500
6049	"ENSG00000259669.6"	"AC084759.2"	chr15	-	53976767	53977545	53976767	53976807	53977463	53977545
6050	"ENSG00000260916.7"	"CCPG1"	chr15	-	55359538	55360944	55359538	55359690	55360839	55360944
6051	"ENSG00000263438.6"	"LINC01919"	chr18	+	53577418	53578121	53577418	53577962	53578072	53578121
6052	"ENSG00000267374.2"	"MIR924HG"	chr18	-	39206916	39208789	39206916	39208039	39208598	39208789
6053	"ENSG00000137878.17"	"GCOM1"	chr15	+	57705933	57706955	57705933	57706372	57706491	57706955
6054	"ENSG00000112511.17"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414954	33415144
6055	"ENSG00000112511.17"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414965	33415144
6056	"ENSG00000185088.14"	"RPS27L"	chr15	-	63153852	63155731	63153852	63154060	63155620	63155731
6057	"ENSG00000185088.14"	"RPS27L"	chr15	-	63156412	63157477	63156412	63156521	63157399	63157477
6058	"ENSG00000157734.14"	"SNX22"	chr15	+	64152242	64152742	64152242	64152326	64152637	64152742
6059	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5426299	5425970	5426082	5426235	5426299
6060	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426082	5428070	5428211
6061	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426299	5428070	5428211
6062	"ENSG00000180304.14"	"OAZ2"	chr15	-	64691433	64691591	64691433	64691514	64691515	64691591
6063	"ENSG00000088881.20"	"EBF4"	chr20	+	2751921	2752263	2751921	2751987	2752085	2752263
6064	"ENSG00000076043.10"	"REXO2"	chr11	+	114444154	114444652	114444154	114444212	114444540	114444652
6065	"ENSG00000174444.15"	"RPL4"	chr15	-	66500948	66501504	66500948	66501105	66501374	66501504
6066	"ENSG00000174444.15"	"RPL4"	chr15	-	66502611	66503164	66502611	66502750	66503057	66503164
6067	"ENSG00000174444.15"	"RPL4"	chr15	-	66503057	66503529	66503057	66503164	66503357	66503529
6068	"ENSG00000115657.14"	"ABCB6"	chr2	-	219210380	219210823	219210380	219210475	219210710	219210823
6069	"ENSG00000198496.12"	"NBR2"	chr17	+	43138656	43140283	43138656	43138922	43139815	43140283
6070	"ENSG00000181027.11"	"FKRP"	chr19	+	46748514	46748884	46748514	46748665	46748774	46748884
6071	"ENSG00000103855.18"	"CD276"	chr15	+	73712933	73714514	73712933	73713063	73713289	73714514
6072	"ENSG00000159289.6"	"GOLGA6A"	chr15	-	74077220	74077453	74077220	74077302	74077402	74077453
6073	"ENSG00000104936.17"	"DMPK"	chr19	-	45769846	45770640	45769846	45770204	45770249	45770640
6074	"ENSG00000179335.18"	"CLK3"	chr15	+	74620008	74622216	74620008	74620225	74622119	74622216
6075	"ENSG00000179335.18"	"CLK3"	chr15	+	74622119	74622560	74622119	74622216	74622493	74622560
6076	"ENSG00000140506.17"	"LMAN1L"	chr15	+	74823558	74824478	74823558	74823682	74824350	74824478
6077	"ENSG00000140497.16"	"SCAMP2"	chr15	-	74852068	74854119	74852068	74852186	74854020	74854119
6078	"ENSG00000165458.14"	"INPPL1"	chr11	+	72228347	72228498	72228347	72228450	72228453	72228498
6079	"ENSG00000165458.14"	"INPPL1"	chr11	+	72228726	72228847	72228726	72228786	72228788	72228847
6080	"ENSG00000165458.14"	"INPPL1"	chr11	+	72233440	72233744	72233440	72233522	72233654	72233744
6081	"ENSG00000165458.14"	"INPPL1"	chr11	+	72237123	72237796	72237123	72237706	72237708	72237796
6082	"ENSG00000169241.19"	"SLC50A1"	chr1	+	155138179	155138853	155138179	155138509	155138759	155138853
6083	"ENSG00000140398.14"	"NEIL1"	chr15	+	75354249	75354492	75354249	75354277	75354430	75354492
6084	"ENSG00000189077.11"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988251	75988341
6085	"ENSG00000139645.10"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392
6086	"ENSG00000166411.14"	"IDH3A"	chr15	+	78156907	78157631	78156907	78157162	78157547	78157631
6087	"ENSG00000166411.14"	"IDH3A"	chr15	+	78156907	78157631	78156907	78157162	78157572	78157631
6088	"ENSG00000279719.1"	"AC015871.6"	chr15	+	79989904	79990606	79989904	79990379	79990380	79990606
6089	"ENSG00000172379.21"	"ARNT2"	chr15	+	80593599	80597928	80593599	80593627	80597194	80597928
6090	"ENSG00000197841.15"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739522	34739621
6091	"ENSG00000197841.15"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739525	34739621
6092	"ENSG00000182774.13"	"RPS17"	chr15	-	82538305	82538985	82538305	82538371	82538879	82538985
6093	"ENSG00000182774.13"	"RPS17"	chr15	-	82539980	82540457	82539980	82540132	82540425	82540457
6094	"ENSG00000103723.15"	"AP3B2"	chr15	-	82662167	82662922	82662167	82662252	82662693	82662922
6095	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663620	82663126	82663233	82663559	82663620
6096	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663620	82663126	82663251	82663559	82663620
6097	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663620	82663126	82663295	82663559	82663620
6098	"ENSG00000103723.15"	"AP3B2"	chr15	-	82680731	82681019	82680731	82680755	82680836	82681019
6099	"ENSG00000103723.15"	"AP3B2"	chr15	-	82688735	82689232	82688735	82688831	82688987	82689232
6100	"ENSG00000103723.15"	"AP3B2"	chr15	-	82688735	82689232	82688735	82688831	82689157	82689232
6101	"ENSG00000156508.18"	"EEF1A1"	chr6	-	73518029	73518610	73518029	73518264	73518353	73518610
6102	"ENSG00000156508.18"	"EEF1A1"	chr6	-	73518931	73519228	73518931	73519064	73519127	73519228
6103	"ENSG00000156508.18"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519336	73519516
6104	"ENSG00000225151.10"	"GOLGA2P7"	chr15	-	84199310	84203020	84199310	84201208	84202869	84203020
6105	"ENSG00000176371.14"	"ZSCAN2"	chr15	+	84620601	84622714	84620601	84620772	84622577	84622714
6106	"ENSG00000176371.14"	"ZSCAN2"	chr15	+	84620601	84622714	84620601	84620772	84622645	84622714
6107	"ENSG00000226051.8"	"ZNF503-AS1"	chr10	+	75358509	75359049	75358509	75358707	75358938	75359049
6108	"ENSG00000101557.15"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493
6109	"ENSG00000140525.17"	"FANCI"	chr15	+	89281764	89283250	89281764	89281835	89283135	89283250
6110	"ENSG00000140521.15"	"POLG"	chr15	-	89317375	89318749	89317375	89317476	89317938	89318749
6111	"ENSG00000140521.15"	"POLG"	chr15	-	89317375	89318749	89317375	89317536	89317938	89318749
6112	"ENSG00000140521.15"	"POLG"	chr15	-	89317375	89318749	89317375	89317476	89318540	89318749
6113	"ENSG00000140521.15"	"POLG"	chr15	-	89317375	89318749	89317375	89317536	89318540	89318749
6114	"ENSG00000140521.15"	"POLG"	chr15	-	89317938	89318749	89317938	89317975	89318540	89318749
6115	"ENSG00000140521.15"	"POLG"	chr15	-	89317938	89318749	89317938	89318037	89318540	89318749
6116	"ENSG00000140521.15"	"POLG"	chr15	-	89320765	89321260	89320765	89321012	89321124	89321260
6117	"ENSG00000185621.11"	"LMLN"	chr3	+	197976028	197976715	197976028	197976111	197976597	197976715
6118	"ENSG00000103363.14"	"ELOB"	chr16	-	2771413	2772102	2771413	2771604	2771993	2772102
6119	"ENSG00000165509.13"	"MAGEC3"	chrX	+	141896881	141897832	141896881	141897486	141897628	141897832
6120	"ENSG00000140564.12"	"FURIN"	chr15	+	90879866	90879984	90879866	90879892	90879893	90879984
6121	"ENSG00000182511.12"	"FES"	chr15	+	90885036	90885585	90885036	90885258	90885411	90885585
6122	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90912042	90912664	90912042	90912279	90912516	90912664
6123	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90912042	90912664	90912042	90912279	90912541	90912664
6124	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90918193	90918755	90918193	90918388	90918644	90918755
6125	"ENSG00000166965.12"	"RCCD1"	chr15	+	90956611	90957503	90956611	90956900	90957112	90957503
6126	"ENSG00000284946.1"	"AC068831.7"	chr15	-	90980883	90981669	90980883	90981033	90981498	90981669
6127	"ENSG00000159199.14"	"ATP5MC1"	chr17	+	48893408	48895334	48893408	48893456	48895155	48895334
6128	"ENSG00000173575.21"	"CHD2"	chr15	+	92946037	92946340	92946037	92946082	92946247	92946340
6129	"ENSG00000173575.21"	"CHD2"	chr15	+	93014695	93014909	93014695	93014726	93014815	93014909
6130	"ENSG00000166482.11"	"MFAP4"	chr17	-	19385098	19385454	19385098	19385281	19385357	19385454
6131	"ENSG00000258754.8"	"LINC01579"	chr15	-	93900035	93900599	93900035	93900135	93900350	93900599
6132	"ENSG00000258754.8"	"LINC01579"	chr15	-	93900035	93900599	93900035	93900135	93900468	93900599
6133	"ENSG00000258785.6"	"LINC01580"	chr15	+	93899234	93899603	93899234	93899405	93899486	93899603
6134	"ENSG00000248441.7"	"LINC01197"	chr15	-	95288301	95289554	95288301	95288468	95289421	95289554
6135	"ENSG00000103852.13"	"TTC23"	chr15	-	99218587	99219048	99218587	99218713	99218897	99219048
6136	"ENSG00000171224.9"	"FAM241B"	chr10	+	69631479	69631839	69631479	69631547	69631708	69631839
6137	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337
6138	"ENSG00000259540.1"	"AC027020.1"	chr15	+	100559312	100559798	100559312	100559445	100559634	100559798
6139	"ENSG00000259604.5"	"AC015712.4"	chr15	+	100861842	100862342	100861842	100862104	100862226	100862342
6140	"ENSG00000007384.15"	"RHBDF1"	chr16	-	58973	59349	58973	59127	59248	59349
6141	"ENSG00000007384.15"	"RHBDF1"	chr16	-	58973	59349	58973	59093	59298	59349
6142	"ENSG00000007384.15"	"RHBDF1"	chr16	-	63586	65039	63586	63800	64898	65039
6143	"ENSG00000076344.16"	"RGS11"	chr16	-	274213	275082	274213	274265	274975	275082
6144	"ENSG00000103126.15"	"AXIN1"	chr16	-	289439	293718	289439	289607	293487	293718
6145	"ENSG00000086504.17"	"MRPL28"	chr16	-	368500	369220	368500	368635	369067	369220
6146	"ENSG00000086504.17"	"MRPL28"	chr16	-	368500	370225	368500	369211	369930	370225
6147	"ENSG00000086504.17"	"MRPL28"	chr16	-	368500	370225	368500	369220	369930	370225
6148	"ENSG00000103202.13"	"NME4"	chr16	+	398207	399123	398207	398385	398989	399123
6149	"ENSG00000103202.13"	"NME4"	chr16	+	398207	399123	398207	398394	398989	399123
6150	"ENSG00000242612.7"	"DECR2"	chr16	+	406345	406833	406345	406397	406684	406833
6151	"ENSG00000242612.7"	"DECR2"	chr16	+	406345	406833	406345	406397	406735	406833
6152	"ENSG00000242612.7"	"DECR2"	chr16	+	406684	406952	406684	406833	406889	406952
6153	"ENSG00000242612.7"	"DECR2"	chr16	+	410971	411578	410971	411076	411360	411578
6154	"ENSG00000204632.11"	"HLA-G"	chr6	+	29829417	29829932	29829417	29829693	29829815	29829932
6155	"ENSG00000074317.11"	"SNCB"	chr5	-	176626397	176626761	176626397	176626516	176626719	176626761
6156	"ENSG00000172366.20"	"MCRIP2"	chr16	+	647416	647884	647416	647544	647782	647884
6157	"ENSG00000140983.14"	"RHOT2"	chr16	+	668131	668411	668131	668236	668352	668411
6158	"ENSG00000140983.14"	"RHOT2"	chr16	+	668352	668569	668352	668411	668487	668569
6159	"ENSG00000140983.14"	"RHOT2"	chr16	+	668352	668699	668352	668411	668655	668699
6160	"ENSG00000140983.14"	"RHOT2"	chr16	+	668352	668699	668352	668569	668655	668699
6161	"ENSG00000140983.14"	"RHOT2"	chr16	+	668352	668699	668352	668411	668658	668699
6162	"ENSG00000140983.14"	"RHOT2"	chr16	+	668487	668699	668487	668569	668658	668699
6163	"ENSG00000140983.14"	"RHOT2"	chr16	+	668655	670175	668655	668699	670122	670175
6164	"ENSG00000140983.14"	"RHOT2"	chr16	+	669552	670175	669552	669606	670122	670175
6165	"ENSG00000140983.14"	"RHOT2"	chr16	+	670122	670357	670122	670175	670248	670357
6166	"ENSG00000140983.14"	"RHOT2"	chr16	+	670122	670357	670122	670175	670265	670357
6167	"ENSG00000140983.14"	"RHOT2"	chr16	+	670891	671203	670891	671000	671082	671203
6168	"ENSG00000140983.14"	"RHOT2"	chr16	+	670891	671203	670891	671000	671114	671203
6169	"ENSG00000140983.14"	"RHOT2"	chr16	+	671859	672181	671859	672002	672083	672181
6170	"ENSG00000140983.14"	"RHOT2"	chr16	+	672253	672566	672253	672384	672488	672566
6171	"ENSG00000140983.14"	"RHOT2"	chr16	+	672253	672825	672253	672566	672702	672825
6172	"ENSG00000157191.20"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16451837	16452015
6173	"ENSG00000157191.20"	"NECAP2"	chr1	+	16458841	16460077	16458841	16459062	16459273	16460077
6174	"ENSG00000094914.14"	"AAAS"	chr12	-	53307844	53308133	53307844	53307929	53308051	53308133
6175	"ENSG00000094914.14"	"AAAS"	chr12	-	53308724	53309020	53308724	53308815	53308959	53309020
6176	"ENSG00000094914.14"	"AAAS"	chr12	-	53308724	53309020	53308724	53308851	53308959	53309020
6177	"ENSG00000094914.14"	"AAAS"	chr12	-	53315093	53315426	53315093	53315140	53315334	53315426
6178	"ENSG00000094914.14"	"AAAS"	chr12	-	53314297	53315782	53314297	53315426	53315726	53315782
6179	"ENSG00000094914.14"	"AAAS"	chr12	-	53315093	53315782	53315093	53315140	53315726	53315782
6180	"ENSG00000094914.14"	"AAAS"	chr12	-	53315334	53315782	53315334	53315486	53315726	53315782
6181	"ENSG00000094914.14"	"AAAS"	chr12	-	53320564	53321257	53320564	53320692	53321200	53321257
6182	"ENSG00000090581.10"	"GNPTG"	chr16	+	1352101	1352306	1352101	1352159	1352238	1352306
6183	"ENSG00000090581.10"	"GNPTG"	chr16	+	1362205	1362534	1362205	1362320	1362451	1362534
6184	"ENSG00000090581.10"	"GNPTG"	chr16	+	1362205	1362742	1362205	1362534	1362610	1362742
6185	"ENSG00000187535.14"	"IFT140"	chr16	-	1523827	1524695	1523827	1523956	1524551	1524695
6186	"ENSG00000187535.14"	"IFT140"	chr16	-	1525886	1526796	1525886	1526077	1526618	1526796
6187	"ENSG00000187535.14"	"IFT140"	chr16	-	1525886	1526796	1525886	1526077	1526732	1526796
6188	"ENSG00000103024.7"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771069	1771410
6189	"ENSG00000103024.7"	"NME3"	chr16	-	1771069	1771410	1771069	1771171	1771268	1771410
6190	"ENSG00000103024.7"	"NME3"	chr16	-	1770880	1771410	1770880	1770993	1771279	1771410
6191	"ENSG00000103024.7"	"NME3"	chr16	-	1771069	1771410	1771069	1771171	1771279	1771410
6192	"ENSG00000103024.7"	"NME3"	chr16	-	1771069	1771410	1771069	1771191	1771279	1771410
6193	"ENSG00000103024.7"	"NME3"	chr16	-	1771069	1771410	1771069	1771171	1771304	1771410
6194	"ENSG00000103024.7"	"NME3"	chr16	-	1771069	1771410	1771069	1771191	1771304	1771410
6195	"ENSG00000140988.16"	"RPS2"	chr16	-	1962060	1962656	1962060	1962270	1962496	1962656
6196	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1962909	1962496	1962656	1962735	1962909
6197	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962697	1962909	1963256
6198	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962656	1963148	1963256
6199	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962909	1963148	1963256
6200	"ENSG00000141738.14"	"GRB7"	chr17	+	39742565	39743054	39742565	39742716	39742897	39743054
6201	"ENSG00000167964.13"	"RAB26"	chr16	+	2152819	2153222	2152819	2152885	2152988	2153222
6202	"ENSG00000167964.13"	"RAB26"	chr16	+	2152988	2153222	2152988	2153045	2153145	2153222
6203	"ENSG00000167968.13"	"DNASE1L2"	chr16	+	2237375	2237649	2237375	2237476	2237539	2237649
6204	"ENSG00000162066.15"	"AMDHD2"	chr16	+	2520768	2521123	2520768	2520905	2520983	2521123
6205	"ENSG00000162066.15"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528649	2528718
6206	"ENSG00000134398.15"	"ERN2"	chr16	-	23700538	23701114	23700538	23700704	23700958	23701114
6207	"ENSG00000174326.12"	"SLC16A11"	chr17	-	7041995	7042763	7041995	7042173	7042197	7042763
6208	"ENSG00000103355.13"	"PRSS33"	chr16	-	2783952	2785171	2783952	2784802	2785001	2785171
6209	"ENSG00000103145.10"	"HCFC1R1"	chr16	-	3023232	3023530	3023232	3023361	3023473	3023530
6210	"ENSG00000103145.10"	"HCFC1R1"	chr16	-	3023232	3023968	3023232	3023530	3023846	3023968
6211	"ENSG00000131652.14"	"THOC6"	chr16	+	3025707	3026288	3025707	3025823	3025923	3026288
6212	"ENSG00000131652.14"	"THOC6"	chr16	+	3025923	3026166	3025923	3025988	3026062	3026166
6213	"ENSG00000131652.14"	"THOC6"	chr16	+	3025923	3026288	3025923	3026166	3026250	3026288
6214	"ENSG00000162069.16"	"BICDL2"	chr16	-	3029544	3030595	3029544	3029739	3030448	3030595
6215	"ENSG00000188827.11"	"SLX4"	chr16	-	3600978	3602307	3600978	3601191	3602117	3602307
6216	"ENSG00000271109.2"	"AC008555.4"	chr19	-	34860173	34860715	34860173	34860302	34860533	34860715
6217	"ENSG00000213918.10"	"DNASE1"	chr16	+	3656998	3657341	3656998	3657111	3657186	3657341
6218	"ENSG00000134255.14"	"CEPT1"	chr1	+	111182186	111182318	111182186	111182297	111182298	111182318
6219	"ENSG00000090447.12"	"TFAP4"	chr16	-	4260089	4260595	4260089	4260245	4260454	4260595
6220	"ENSG00000090447.12"	"TFAP4"	chr16	-	4261778	4262422	4261778	4261949	4262323	4262422
6221	"ENSG00000103174.13"	"NAGPA"	chr16	-	5027134	5027379	5027134	5027198	5027277	5027379
6222	"ENSG00000118894.15"	"EEF2KMT"	chr16	-	5090083	5090565	5090083	5090349	5090431	5090565
6223	"ENSG00000109758.8"	"HGFAC"	chr4	+	3445264	3445896	3445264	3445350	3445875	3445896
6224	"ENSG00000167702.12"	"KIFC2"	chr8	+	144472794	144474202	144472794	144473051	144473131	144474202
6225	"ENSG00000179583.19"	"CIITA"	chr16	+	10906498	10909187	10906498	10908149	10909028	10909187
6226	"ENSG00000038532.16"	"CLEC16A"	chr16	+	11039753	11042363	11039753	11039876	11042253	11042363
6227	"ENSG00000030582.18"	"GRN"	chr17	+	44345301	44345605	44345301	44345334	44345530	44345605
6228	"ENSG00000030582.18"	"GRN"	chr17	+	44345264	44345605	44345264	44345334	44345565	44345605
6229	"ENSG00000030582.18"	"GRN"	chr17	+	44349157	44349551	44349157	44349302	44349425	44349551
6230	"ENSG00000253552.8"	"HOXA-AS2"	chr7	+	27123459	27124610	27123459	27123638	27124330	27124610
6231	"ENSG00000140694.17"	"PARN"	chr16	-	14591912	14593378	14591912	14592033	14593300	14593378
6232	"ENSG00000140694.17"	"PARN"	chr16	-	14627105	14628251	14627105	14627187	14628171	14628251
6233	"ENSG00000140694.17"	"PARN"	chr16	-	14627105	14628251	14627105	14627136	14628190	14628251
6234	"ENSG00000103512.15"	"NOMO1"	chr16	+	14895513	14896156	14895513	14895641	14895972	14896156
6235	"ENSG00000103512.15"	"NOMO1"	chr16	+	14895513	14896156	14895513	14895694	14895972	14896156
6236	"ENSG00000089685.15"	"BIRC5"	chr17	+	78215965	78216781	78215965	78216034	78216663	78216781
6237	"ENSG00000089685.15"	"BIRC5"	chr17	+	78215965	78216781	78215965	78216066	78216663	78216781
6238	"ENSG00000179889.19"	"PDXDC1"	chr16	+	15031734	15032979	15031734	15031906	15032860	15032979
6239	"ENSG00000161692.18"	"DBF4B"	chr17	+	44750594	44752264	44750594	44750677	44751939	44752264
6240	"ENSG00000174628.16"	"IQCK"	chr16	+	19763847	19764112	19763847	19763900	19764034	19764112
6241	"ENSG00000005961.19"	"ITGA2B"	chr17	-	44380599	44381061	44380599	44380645	44380878	44381061
6242	"ENSG00000005961.19"	"ITGA2B"	chr17	-	44383937	44384138	44383937	44383946	44384084	44384138
6243	"ENSG00000005961.19"	"ITGA2B"	chr17	-	44384310	44384585	44384310	44384354	44384537	44384585
6244	"ENSG00000066654.14"	"THUMPD1"	chr16	-	20733663	20737286	20733663	20736358	20736859	20737286
6245	"ENSG00000141013.17"	"GAS8"	chr16	+	90036380	90037399	90036380	90036586	90037231	90037399
6246	"ENSG00000103310.10"	"ZP2"	chr16	-	21209630	21210192	21209630	21209725	21210108	21210192
6247	"ENSG00000185710.9"	"SMG1P4"	chr16	-	21887583	21888113	21887583	21887748	21887916	21888113
6248	"ENSG00000214530.9"	"STARD10"	chr11	-	72754728	72755142	72754728	72754782	72755121	72755142
6249	"ENSG00000103365.15"	"GGA2"	chr16	-	23493359	23494378	23493359	23493458	23494298	23494378
6250	"ENSG00000103365.15"	"GGA2"	chr16	-	23493359	23494378	23493359	23493458	23494302	23494378
6251	"ENSG00000103365.15"	"GGA2"	chr16	-	23493359	23494378	23493359	23493587	23494302	23494378
6252	"ENSG00000130653.16"	"PNPLA7"	chr9	-	137460633	137461620	137460633	137460737	137461535	137461620
6253	"ENSG00000130653.16"	"PNPLA7"	chr9	-	137464125	137464456	137464125	137464195	137464339	137464456
6254	"ENSG00000130653.16"	"PNPLA7"	chr9	-	137478033	137479238	137478033	137478152	137479055	137479238
6255	"ENSG00000261008.7"	"LINC01572"	chr16	-	72521007	72522623	72521007	72521041	72522552	72522623
6256	"ENSG00000155666.11"	"KDM8"	chr16	+	27210092	27210621	27210092	27210367	27210581	27210621
6257	"ENSG00000125686.12"	"MED1"	chr17	-	39404284	39410721	39404284	39405308	39410580	39410721
6258	"ENSG00000122877.16"	"EGR2"	chr10	-	62815860	62816366	62815860	62816069	62816252	62816366
6259	"ENSG00000188603.19"	"CLN3"	chr16	-	28477278	28477635	28477278	28477359	28477463	28477635
6260	"ENSG00000188603.19"	"CLN3"	chr16	-	28482104	28482382	28482104	28482198	28482326	28482382
6261	"ENSG00000188603.19"	"CLN3"	chr16	-	28482104	28482545	28482104	28482382	28482476	28482545
6262	"ENSG00000188603.19"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
6263	"ENSG00000188603.19"	"CLN3"	chr16	-	28486577	28487541	28486577	28486650	28487455	28487541
6264	"ENSG00000188603.19"	"CLN3"	chr16	-	28487455	28488662	28487455	28487541	28488590	28488662
6265	"ENSG00000188603.19"	"CLN3"	chr16	-	28491481	28491835	28491481	28491560	28491713	28491835
6266	"ENSG00000188603.19"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
6267	"ENSG00000204356.14"	"NELFE"	chr6	-	31953728	31954134	31953728	31953831	31954079	31954134
6268	"ENSG00000204356.14"	"NELFE"	chr6	-	31954554	31955096	31954554	31954802	31955058	31955096
6269	"ENSG00000204356.14"	"NELFE"	chr6	-	31954554	31955096	31954554	31954877	31955058	31955096
6270	"ENSG00000204356.14"	"NELFE"	chr6	-	31954554	31955096	31954554	31954892	31955058	31955096
6271	"ENSG00000204356.14"	"NELFE"	chr6	-	31956692	31957010	31956692	31956838	31956940	31957010
6272	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174944	67174161	67174340	67174620	67174944
6273	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174944	67174161	67174454	67174620	67174944
6274	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174944	67174161	67174464	67174620	67174944
6275	"ENSG00000079616.12"	"KIF22"	chr16	+	29798592	29799184	29798592	29798747	29798974	29799184
6276	"ENSG00000079616.12"	"KIF22"	chr16	+	29799263	29799781	29799263	29799494	29799627	29799781
6277	"ENSG00000103502.14"	"CDIPT"	chr16	-	29860580	29861259	29860580	29860662	29861105	29861259
6278	"ENSG00000103502.14"	"CDIPT"	chr16	-	29862585	29862869	29862585	29862720	29862814	29862869
6279	"ENSG00000115525.18"	"ST3GAL5"	chr2	-	85847860	85848204	85847860	85847984	85848115	85848204
6280	"ENSG00000169592.15"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996546	29996617
6281	"ENSG00000169592.15"	"INO80E"	chr16	+	30001211	30004657	30001211	30001530	30004567	30004657
6282	"ENSG00000171401.15"	"KRT13"	chr17	-	41505055	41505597	41505055	41505235	41505446	41505597
6283	"ENSG00000102886.15"	"GDPD3"	chr16	-	30112657	30113064	30112657	30112793	30113021	30113064
6284	"ENSG00000213599.10"	"SLX1A-SULT1A3"	chr16	+	30202689	30203006	30202689	30202816	30202911	30203006
6285	"ENSG00000213599.10"	"SLX1A-SULT1A3"	chr16	+	30202689	30203685	30202689	30203006	30203504	30203685
6286	"ENSG00000180096.12"	"SEPTIN1"	chr16	-	30381126	30381473	30381126	30381244	30381338	30381473
6287	"ENSG00000180096.12"	"SEPTIN1"	chr16	-	30382092	30382365	30382092	30382179	30382274	30382365
6288	"ENSG00000196118.12"	"CCDC189"	chr16	-	30759011	30759247	30759011	30759101	30759177	30759247
6289	"ENSG00000196118.12"	"CCDC189"	chr16	-	30759341	30759724	30759341	30759458	30759653	30759724
6290	"ENSG00000196118.12"	"CCDC189"	chr16	-	30759341	30759724	30759341	30759557	30759653	30759724
6291	"ENSG00000196118.12"	"CCDC189"	chr16	-	30760283	30760668	30760283	30760453	30760605	30760668
6292	"ENSG00000103496.15"	"STX4"	chr16	+	31033094	31033522	31033094	31033306	31033389	31033522
6293	"ENSG00000103496.15"	"STX4"	chr16	+	31034203	31034536	31034203	31034325	31034461	31034536
6294	"ENSG00000103496.15"	"STX4"	chr16	+	31039540	31039818	31039540	31039651	31039722	31039818
6295	"ENSG00000103507.14"	"BCKDK"	chr16	+	31109672	31110124	31109672	31109783	31110076	31110124
6296	"ENSG00000103507.14"	"BCKDK"	chr16	+	31109672	31110124	31109672	31109783	31110103	31110124
6297	"ENSG00000103507.14"	"BCKDK"	chr16	+	31110400	31111219	31110400	31110499	31111090	31111219
6298	"ENSG00000103507.14"	"BCKDK"	chr16	+	31111868	31112567	31111868	31112027	31112120	31112567
6299	"ENSG00000140678.16"	"ITGAX"	chr16	+	31360309	31361213	31360309	31360463	31361062	31361213
6300	"ENSG00000140691.16"	"ARMC5"	chr16	+	31462130	31462917	31462130	31462195	31462771	31462917
6301	"ENSG00000161847.14"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320763	10320857	10320951
6302	"ENSG00000161847.14"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320782	10320857	10320951
6303	"ENSG00000139151.16"	"PLCZ1"	chr12	-	18701500	18701776	18701500	18701568	18701691	18701776
6304	"ENSG00000214617.9"	"SLC6A10P"	chr16	-	32882530	32883703	32882530	32882780	32883571	32883703
6305	"ENSG00000121904.17"	"CSMD2"	chr1	-	33598688	33601010	33598688	33600241	33600864	33601010
6306	"ENSG00000132522.16"	"GPS2"	chr17	-	7312660	7313124	7312660	7312839	7313028	7313124
6307	"ENSG00000132522.16"	"GPS2"	chr17	-	7313028	7313291	7313028	7313097	7313211	7313291
