ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
969	"ENSG00000229180.7"	"AC006001.3"	chr7	-	66578528	66578727	66588511	66588580	66576754	66576929	66592256	66592397
970	"ENSG00000133612.19"	"AGAP3"	chr7	+	151118209	151118344	151118504	151118632	151117635	151117777	151119986	151120145
971	"ENSG00000133612.19"	"AGAP3"	chr7	+	151118504	151118632	151119986	151120145	151118209	151118344	151123793	151123886
972	"ENSG00000179406.8"	"LINC00174"	chr7	-	66401194	66401394	66402456	66402545	66400922	66401027	66407289	66407364
973	"ENSG00000179406.8"	"LINC00174"	chr7	-	66455658	66455853	66467681	66467719	66450070	66450236	66476258	66476327
974	"ENSG00000179406.8"	"LINC00174"	chr7	-	66455658	66455853	66467681	66467719	66450070	66450236	66479008	66479096
975	"ENSG00000179406.8"	"LINC00174"	chr7	-	66455658	66455853	66476258	66476327	66450070	66450236	66479008	66479096
976	"ENSG00000179406.8"	"LINC00174"	chr7	-	66467681	66467719	66476258	66476327	66450070	66450236	66479008	66479096
977	"ENSG00000179406.8"	"LINC00174"	chr7	-	66467681	66467719	66476258	66476327	66455658	66455853	66479008	66479096
978	"ENSG00000179406.8"	"LINC00174"	chr7	-	66485094	66485153	66487948	66488038	66481540	66481599	66489937	66490107
979	"ENSG00000177873.14"	"ZNF619"	chr3	+	40477917	40478003	40482587	40482704	40477112	40477357	40486805	40490236
980	"ENSG00000147677.11"	"EIF3H"	chr8	-	116648805	116648926	116655855	116656005	116646470	116646603	116657214	116657314
981	"ENSG00000147677.11"	"EIF3H"	chr8	-	116648805	116648926	116726015	116726172	116646470	116646603	116755665	116755797
982	"ENSG00000147677.11"	"EIF3H"	chr8	-	116655855	116656005	116697052	116697237	116648805	116648926	116755665	116755784
983	"ENSG00000147677.11"	"EIF3H"	chr8	-	116655855	116656005	116726015	116726172	116648805	116648926	116755665	116755797
984	"ENSG00000147677.11"	"EIF3H"	chr8	-	116658812	116658980	116726015	116726172	116657214	116657314	116734276	116734324
985	"ENSG00000130244.12"	"FAM98C"	chr19	+	38405518	38405635	38406909	38407077	38404907	38405113	38408750	38409084
987	"ENSG00000117543.21"	"DPH5"	chr1	-	100995109	100995149	101001466	101001544	100990062	100990631	101021640	101021720
988	"ENSG00000117543.21"	"DPH5"	chr1	-	100995109	100995149	101001466	101001587	100992636	100992740	101013709	101013818
989	"ENSG00000117543.21"	"DPH5"	chr1	-	100995109	100995149	101001466	101001544	100992636	100992740	101021640	101021765
990	"ENSG00000117543.21"	"DPH5"	chr1	-	100995109	100995149	101001466	101001587	100992636	100992740	101021640	101021765
992	"ENSG00000117543.21"	"DPH5"	chr1	-	101001466	101001544	101021640	101021765	100995109	100995149	101025682	101025815
994	"ENSG00000136051.14"	"WASHC4"	chr12	+	105149614	105149749	105152342	105152451	105147041	105147146	105156725	105156792
995	"ENSG00000136051.14"	"WASHC4"	chr12	+	105152342	105152451	105156725	105156792	105149473	105149749	105157235	105157322
996	"ENSG00000106615.10"	"RHEB"	chr7	-	151477332	151477415	151484736	151484804	151471548	151471605	151490942	151491014
997	"ENSG00000106615.10"	"RHEB"	chr7	-	151484736	151484804	151490942	151491014	151477332	151477415	151519459	151519895
999	"ENSG00000213614.9"	"HEXA"	chr15	-	72351132	72351234	72353067	72353178	72350517	72350650	72355558	72355624
1000	"ENSG00000146729.10"	"NIPSNAP2"	chr7	+	55984846	55984878	55994893	55994988	55983727	55983868	55997365	55997449
1005	"ENSG00000132434.9"	"LANCL2"	chr7	+	55398422	55398630	55399956	55400104	55391792	55391910	55401173	55401320
1006	"ENSG00000106078.19"	"COBL"	chr7	-	51136157	51136331	51172455	51172530	51085165	51085304	51184101	51184199
1007	"ENSG00000106078.19"	"COBL"	chr7	-	51136157	51136331	51184101	51184199	51085165	51085304	51190849	51190943
1008	"ENSG00000106078.19"	"COBL"	chr7	-	51172455	51172530	51184101	51184199	51136157	51136331	51190849	51191078
1009	"ENSG00000120675.6"	"DNAJC15"	chr13	+	43065685	43065737	43068929	43069003	43023202	43023734	43078611	43078877
1010	"ENSG00000120675.6"	"DNAJC15"	chr13	+	43068929	43069003	43078611	43078688	43065685	43065737	43085767	43085838
1011	"ENSG00000214765.8"	"SEPTIN7P2"	chr7	-	45751528	45751646	45756908	45756992	45748625	45748714	45758042	45758177
1015	"ENSG00000136280.16"	"CCM2"	chr7	+	45038252	45038426	45068442	45068579	45000184	45000363	45069825	45069961
1016	"ENSG00000136280.16"	"CCM2"	chr7	+	45038252	45038426	45072725	45072783	45000184	45000363	45073459	45073571
1017	"ENSG00000136280.16"	"CCM2"	chr7	+	45038252	45038426	45064462	45064646	45000187	45000363	45072725	45072783
1020	"ENSG00000136280.16"	"CCM2"	chr7	+	45068442	45068579	45069825	45069961	45038252	45038426	45072725	45073288
1021	"ENSG00000136280.16"	"CCM2"	chr7	+	45068442	45068579	45069825	45069961	45064462	45064646	45072725	45072783
1022	"ENSG00000136280.16"	"CCM2"	chr7	+	45069825	45069961	45072725	45072783	45038252	45038426	45073459	45073571
1023	"ENSG00000136280.16"	"CCM2"	chr7	+	45069825	45069961	45072725	45072783	45068442	45068579	45073459	45073571
1024	"ENSG00000078967.13"	"UBE2D4"	chr7	+	43942953	43943031	43948631	43948737	43938430	43938494	43950598	43950692
1025	"ENSG00000270106.6"	"TSNAX-DISC1"	chr1	+	231537212	231537327	231542480	231542611	231529254	231529359	231561127	231561255
1026	"ENSG00000270106.6"	"TSNAX-DISC1"	chr1	+	231542480	231542611	231561127	231561255	231537212	231537327	231616643	231616906
1030	"ENSG00000006451.8"	"RALA"	chr7	+	39686630	39686781	39690381	39690590	39623571	39623825	39696684	39696859
1031	"ENSG00000006451.8"	"RALA"	chr7	+	39690381	39690590	39696684	39696859	39686630	39686781	39706122	39708120
1032	"ENSG00000138629.16"	"UBL7"	chr15	-	74452295	74452378	74456551	74456671	74450801	74450859	74458683	74458896
1033	"ENSG00000101911.12"	"PRPS2"	chrX	+	12810021	12810146	12819506	12819680	12809233	12809332	12820643	12820803
1037	"ENSG00000101199.13"	"ARFGAP1"	chr20	+	63275576	63275640	63276479	63276651	63272784	63272920	63278116	63278203
1038	"ENSG00000101199.13"	"ARFGAP1"	chr20	+	63281290	63281347	63282818	63282851	63278898	63278995	63284865	63284922
1039	"ENSG00000122545.20"	"SEPTIN7"	chr7	+	35885827	35885879	35890667	35890793	35883890	35883987	35898247	35898383
1044	"ENSG00000170852.11"	"KBTBD2"	chr7	-	32874991	32875157	32879434	32879942	32868171	32870880	32891535	32891760
1045	"ENSG00000105778.19"	"AVL9"	chr7	+	32543140	32543261	32544693	32544779	32495488	32495802	32548846	32548918
1046	"ENSG00000105778.19"	"AVL9"	chr7	+	32575954	32576072	32580218	32580272	32573198	32573418	32580801	32580890
1047	"ENSG00000172765.17"	"TMCC1"	chr3	-	129827802	129828508	129832773	129832826	129670329	129671264	129880308	129880466
1048	"ENSG00000172765.17"	"TMCC1"	chr3	-	129857249	129857405	129880308	129880559	129848345	129848412	129893493	129893576
1051	"ENSG00000197893.13"	"NRAP"	chr10	-	113620603	113620708	113623528	113623636	113617454	113617553	113624825	113624930
1052	"ENSG00000154328.16"	"NEIL2"	chr8	+	11771445	11771590	11779597	11779950	11770173	11770335	11783202	11783399
1053	"ENSG00000146833.15"	"TRIM4"	chr7	-	99908581	99908812	99909564	99909660	99903575	99903598	99919008	99919105
1059	"ENSG00000109805.10"	"NCAPG"	chr4	+	17815273	17815358	17817260	17817453	17814852	17814998	17817938	17818088
1060	"ENSG00000122565.19"	"CBX3"	chr7	+	26202970	26203022	26206367	26206510	26201161	26201561	26208392	26208555
1061	"ENSG00000122565.19"	"CBX3"	chr7	+	26202970	26203022	26206367	26206510	26201744	26201826	26208392	26208555
1062	"ENSG00000122565.19"	"CBX3"	chr7	+	26206367	26206510	26208392	26208555	26202462	26203022	26211661	26211717
1063	"ENSG00000141179.14"	"PCTP"	chr17	+	55767334	55767452	55771105	55771185	55751050	55751244	55773723	55773895
1064	"ENSG00000214944.9"	"ARHGEF28"	chr5	+	73897961	73898093	73901183	73901284	73894392	73894575	73904221	73904260
1065	"ENSG00000164649.20"	"CDCA7L"	chr7	-	21911616	21911751	21940261	21940315	21908366	21908507	21945780	21945878
1066	"ENSG00000214087.8"	"ARL16"	chr17	-	81682033	81682675	81683012	81683126	81681219	81681879	81683535	81683594
1067	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55760550	55760640	55789074	55789143	55757274	55757553	55790566	55790592
1068	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55794806	55794880	55796024	55796076	55794358	55794387	55800561	55800629
1069	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55796024	55796076	55800561	55800629	55794806	55794880	55800853	55800900
1070	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55800561	55800629	55800853	55800900	55796024	55796076	55803628	55803728
1072	"ENSG00000236039.3"	"AC019117.1"	chr7	-	17460481	17460553	17463097	17463266	17457104	17457589	17463399	17463542
1073	"ENSG00000236039.3"	"AC019117.1"	chr7	-	17463097	17463343	17463399	17463542	17460481	17460553	17465169	17465226
1074	"ENSG00000109445.11"	"ZNF330"	chr4	+	141229570	141229697	141232524	141232642	141226766	141226846	141233714	141234096
1075	"ENSG00000109445.11"	"ZNF330"	chr4	+	141230165	141230270	141231438	141231485	141229570	141229697	141232524	141232589
1076	"ENSG00000198919.13"	"DZIP3"	chr3	+	108644163	108644781	108646616	108646649	108642437	108642514	108647942	108648112
1077	"ENSG00000235618.8"	"FAM21EP"	chr10	-	50054637	50054724	50056783	50056911	50050531	50050633	50059100	50059273
1078	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109891721	109891826	109893011	109893075	109888502	109888595	109907690	109907815
1080	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109893011	109893075	109907690	109907815	109891721	109891826	109923401	109923511
1081	"ENSG00000215018.10"	"COL28A1"	chr7	-	7511651	7511844	7515813	7515840	7511090	7511135	7517795	7517837
1082	"ENSG00000169402.15"	"RSPH10B2"	chr7	+	6780808	6780888	6781327	6781574	6779609	6779724	6785948	6786056
1083	"ENSG00000187953.10"	"PMS2CL"	chr7	+	6746087	6746188	6747035	6747205	6741684	6741852	6751248	6751392
1084	"ENSG00000173588.15"	"CEP83"	chr12	-	94331699	94331829	94335588	94335664	94312913	94313017	94367793	94367943
1085	"ENSG00000173588.15"	"CEP83"	chr12	-	94403169	94403262	94412516	94412591	94400849	94400981	94459556	94459678
1086	"ENSG00000173588.15"	"CEP83"	chr12	-	94411696	94411847	94412317	94412429	94403169	94403262	94412516	94412591
1087	"ENSG00000249141.1"	"AL159163.1"	chr6	-	166934090	166934136	166938894	166939008	166858093	166858259	166943018	166943089
1088	"ENSG00000249141.1"	"AL159163.1"	chr6	-	166938894	166939008	166943018	166943089	166934090	166934136	166946681	166946739
1089	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23793007	23793039	23793150	23793216	23792656	23792760	23793704	23793752
1090	"ENSG00000067533.6"	"RRP15"	chr1	+	218305027	218305125	218307430	218307632	218302293	218302559	218330947	218337983
1091	"ENSG00000063854.13"	"HAGH"	chr16	-	1817167	1817271	1819114	1819223	1816892	1816994	1819896	1820014
1092	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99333324	99333417	99338180	99338285	99325878	99326004	99344292	99344515
1093	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99338180	99338285	99344292	99344515	99333324	99333417	99348851	99348959
1094	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99344292	99344515	99348851	99348959	99338180	99338285	99353908	99354121
1095	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99344292	99344515	99353908	99354121	99338180	99338285	99358339	99358415
1096	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99348851	99348959	99353908	99354121	99344292	99344515	99358339	99358415
1097	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99353908	99354121	99358339	99358415	99348851	99348959	99359544	99359738
1098	"ENSG00000112584.13"	"FAM120B"	chr6	+	170330448	170330550	170348150	170348323	170323078	170323259	170358225	170358318
1099	"ENSG00000112584.13"	"FAM120B"	chr6	+	170348150	170348323	170358225	170358318	170330448	170330550	170388286	170388493
1101	"ENSG00000152582.14"	"SPEF2"	chr5	+	35659018	35659207	35667071	35667259	35654539	35654726	35670058	35670227
1103	"ENSG00000014824.14"	"SLC30A9"	chr4	+	42001615	42001780	42020415	42020515	41990501	41990760	42022837	42022930
1104	"ENSG00000213066.13"	"FGFR1OP"	chr6	+	167013507	167013567	167022408	167022635	167010812	167010893	167024781	167024894
1105	"ENSG00000213066.13"	"FGFR1OP"	chr6	+	167044404	167044576	167048591	167048687	167040298	167040339	167093932	167094789
1108	"ENSG00000085511.20"	"MAP3K4"	chr6	+	161034258	161034449	161048615	161049979	160991843	160992083	161067198	161067296
1109	"ENSG00000085511.20"	"MAP3K4"	chr6	+	161048615	161049979	161067198	161067296	161034258	161034449	161070607	161070850
1110	"ENSG00000197081.14"	"IGF2R"	chr6	+	160096438	160096625	160102518	160102671	160089915	160090103	160103745	160103815
1111	"ENSG00000285441.1"	"SOD2"	chr6	-	159684853	159685033	159688125	159688242	159682473	159682638	159692660	159692863
1112	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49028247	49028322	49028430	49028532	49027709	49027916	49028757	49028806
1113	"ENSG00000118007.13"	"STAG1"	chr3	-	136340490	136340605	136341440	136341551	136338369	136338450	136343831	136344006
1114	"ENSG00000118007.13"	"STAG1"	chr3	-	136341440	136341551	136343831	136344006	136340490	136340605	136349157	136349363
1115	"ENSG00000118007.13"	"STAG1"	chr3	-	136369107	136369282	136377659	136377752	136366942	136367082	136398748	136398829
1116	"ENSG00000118007.13"	"STAG1"	chr3	-	136521212	136521417	136568764	136568861	136502627	136502779	136604308	136604473
1117	"ENSG00000118007.13"	"STAG1"	chr3	-	136623145	136623248	136630869	136630981	136604308	136604473	136752194	136752366
1118	"ENSG00000103148.16"	"NPRL3"	chr16	-	112621	112775	130521	130591	100371	100509	138231	138361
1120	"ENSG00000103148.16"	"NPRL3"	chr16	-	117300	117375	124936	125073	112621	112775	130521	130591
1121	"ENSG00000103148.16"	"NPRL3"	chr16	-	119125	119255	124936	125073	112621	112775	130521	130591
1123	"ENSG00000092820.18"	"EZR"	chr6	-	158776407	158776504	158783519	158783666	158771243	158771407	158784643	158784727
1124	"ENSG00000092820.18"	"EZR"	chr6	-	158776407	158776504	158789287	158789371	158771243	158771407	158818081	158818166
1125	"ENSG00000092820.18"	"EZR"	chr6	-	158787107	158787203	158789287	158789371	158785308	158785583	158818081	158818166
1126	"ENSG00000092820.18"	"EZR"	chr6	-	158789287	158789371	158818081	158818166	158787107	158787203	158819316	158819368
1127	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185649402	185649534	185652093	185652168	185647024	185647138	185657285	185657402
1128	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185693176	185693228	185696611	185696663	185692698	185692762	185698298	185698347
1129	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185696611	185696663	185698298	185698347	185692698	185692762	185823152	185823213
1130	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185696611	185696663	185698298	185698347	185693176	185693228	185823152	185823271
1131	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185698298	185698347	185823152	185823213	185696414	185696663	185824782	185824892
1133	"ENSG00000174808.12"	"BTC"	chr4	-	74750572	74750719	74755858	74755976	74748039	74748149	74770057	74770156
1134	"ENSG00000174808.12"	"BTC"	chr4	-	74755858	74755976	74770057	74770156	74750572	74750719	74794261	74794523
1135	"ENSG00000100439.10"	"ABHD4"	chr14	+	22603924	22604079	22605786	22605866	22603389	22603762	22606421	22606533
1136	"ENSG00000120256.11"	"LRP11"	chr6	-	149826263	149826359	149836084	149836297	149818756	149820703	149837337	149837463
1137	"ENSG00000120265.17"	"PCMT1"	chr6	+	149771161	149771266	149773137	149773169	149749694	149749956	149789953	149790058
1140	"ENSG00000120265.17"	"PCMT1"	chr6	+	149773137	149773169	149789953	149790058	149771161	149771266	149793548	149793669
1141	"ENSG00000132109.10"	"TRIM21"	chr11	-	4386156	4386257	4386967	4386990	4384896	4385853	4388299	4388530
1142	"ENSG00000132109.10"	"TRIM21"	chr11	-	4386967	4386990	4388299	4388530	4386156	4386257	4389653	4389749
1143	"ENSG00000186625.14"	"KATNA1"	chr6	-	149632758	149632916	149638385	149638560	149623102	149623283	149648468	149648714
1148	"ENSG00000124370.11"	"MCEE"	chr2	-	71110762	71110858	71116772	71116894	71109813	71110122	71117518	71117587
1149	"ENSG00000012061.15"	"ERCC1"	chr19	-	45413962	45414034	45414860	45414960	45413676	45413745	45416820	45416897
1150	"ENSG00000012061.15"	"ERCC1"	chr19	-	45419097	45419197	45420323	45420427	45416490	45416897	45421177	45421393
1151	"ENSG00000012061.15"	"ERCC1"	chr19	-	45420323	45420427	45421177	45421393	45416820	45416897	45423269	45423381
1152	"ENSG00000012061.15"	"ERCC1"	chr19	-	45420323	45420427	45421177	45421393	45419097	45419197	45423269	45423381
1162	"ENSG00000112419.14"	"PHACTR2"	chr6	+	143760400	143760640	143765260	143765798	143753753	143753912	143772257	143772457
1164	"ENSG00000135597.18"	"REPS1"	chr6	-	138915857	138915976	138917554	138917624	138914696	138914761	138920214	138920316
1165	"ENSG00000135597.18"	"REPS1"	chr6	-	138915857	138915976	138917554	138917627	138914696	138914761	138920214	138920316
1166	"ENSG00000135597.18"	"REPS1"	chr6	-	138915857	138915976	138917554	138917646	138914696	138914761	138920214	138920316
1167	"ENSG00000135597.18"	"REPS1"	chr6	-	138917554	138917624	138920214	138920316	138915857	138915976	138921036	138921124
1168	"ENSG00000171453.20"	"POLR1C"	chr6	+	43520274	43520427	43520624	43520774	43520065	43520185	43520931	43521048
1170	"ENSG00000111275.13"	"ALDH2"	chr12	+	111783157	111783298	111785266	111785346	111781917	111782022	111789822	111789934
1171	"ENSG00000141503.17"	"MINK1"	chr17	+	4890221	4890735	4890950	4891124	4889646	4889763	4891455	4891716
1172	"ENSG00000141503.17"	"MINK1"	chr17	+	4890516	4890735	4890950	4891124	4889646	4889763	4891455	4891716
1175	"ENSG00000055130.17"	"CUL1"	chr7	+	148790309	148790441	148792725	148792818	148789749	148789826	148797811	148797859
1176	"ENSG00000122482.21"	"ZNF644"	chr1	-	90938271	90941309	90973152	90973213	90918051	90918154	90982309	90982370
1177	"ENSG00000149547.15"	"EI24"	chr11	+	125580092	125580204	125581210	125581322	125578948	125579068	125582345	125582420
1178	"ENSG00000007392.16"	"LUC7L"	chr16	-	190540	190570	192926	193015	188968	190135	199061	199238
1179	"ENSG00000007392.16"	"LUC7L"	chr16	-	220648	220747	227241	227336	208077	208188	229278	229450
1180	"ENSG00000007392.16"	"LUC7L"	chr16	-	220648	220747	227241	228402	208077	208188	229278	229451
1181	"ENSG00000146376.11"	"ARHGAP18"	chr6	-	129600641	129600848	129605876	129605959	129599215	129599356	129607892	129608052
1182	"ENSG00000146376.11"	"ARHGAP18"	chr6	-	129618686	129618852	129641815	129642018	129616211	129616303	129710023	129710177
1183	"ENSG00000113810.16"	"SMC4"	chr3	+	160400627	160400965	160404327	160404504	160399665	160399749	160411919	160412084
1184	"ENSG00000113810.16"	"SMC4"	chr3	+	160400821	160400965	160404327	160404504	160399649	160399749	160411919	160412084
1185	"ENSG00000113810.16"	"SMC4"	chr3	+	160401914	160401923	160404327	160404504	160400821	160400965	160411919	160412084
1186	"ENSG00000113810.16"	"SMC4"	chr3	+	160411919	160411977	160412325	160412453	160404498	160404504	160413472	160413613
1187	"ENSG00000113810.16"	"SMC4"	chr3	+	160411919	160412084	160412325	160412453	160404327	160404504	160413472	160413484
1188	"ENSG00000113810.16"	"SMC4"	chr3	+	160411919	160412084	160412325	160412849	160404327	160404504	160413472	160413613
1189	"ENSG00000113810.16"	"SMC4"	chr3	+	160412325	160412453	160413472	160413613	160411757	160412084	160414366	160414517
1190	"ENSG00000113810.16"	"SMC4"	chr3	+	160412325	160412453	160413472	160413613	160411919	160411977	160414366	160414517
1191	"ENSG00000113810.16"	"SMC4"	chr3	+	160417722	160417956	160419357	160419543	160416250	160416415	160420739	160420901
1192	"ENSG00000113810.16"	"SMC4"	chr3	+	160417722	160417956	160420739	160420901	160416250	160416415	160423424	160423650
1193	"ENSG00000113810.16"	"SMC4"	chr3	+	160419357	160419543	160420739	160420901	160417722	160417956	160423424	160423650
1194	"ENSG00000113810.16"	"SMC4"	chr3	+	160423760	160423840	160424866	160425019	160423424	160423650	160426073	160426200
1196	"ENSG00000137522.18"	"RNF121"	chr11	+	71982760	71982915	71987003	71987111	71960749	71960891	71990596	71990717
1197	"ENSG00000137522.18"	"RNF121"	chr11	+	71990596	71990717	71994718	71994852	71960749	71960891	71995449	71995551
1198	"ENSG00000137522.18"	"RNF121"	chr11	+	71994718	71994852	71995449	71995551	71990596	71990717	71996194	71996275
1199	"ENSG00000137522.18"	"RNF121"	chr11	+	71994718	71994852	71995439	71995551	71990596	71990717	71996194	71997597
1203	"ENSG00000164164.17"	"OTUD4"	chr4	-	145171669	145171720	145174660	145174744	145165150	145165197	145179814	145179928
1208	"ENSG00000226320.6"	"LINC01811"	chr3	+	34337022	34337111	34346221	34346289	34298852	34298919	34360270	34360361
1211	"ENSG00000005206.17"	"SPPL2B"	chr19	+	2334601	2334721	2337442	2337625	2328683	2328775	2338751	2338841
1212	"ENSG00000145390.11"	"USP53"	chr4	+	119235289	119235411	119239217	119239903	119217549	119217673	119245336	119245429
1213	"ENSG00000145390.11"	"USP53"	chr4	+	119259819	119259925	119260506	119260653	119256440	119256523	119261714	119261864
1214	"ENSG00000133597.11"	"ADCK2"	chr7	+	140679154	140679283	140681041	140681137	140674483	140674757	140686989	140687153
1215	"ENSG00000133597.11"	"ADCK2"	chr7	+	140681041	140681137	140686989	140687241	140679154	140679283	140689596	140689725
1216	"ENSG00000133597.11"	"ADCK2"	chr7	+	140686989	140687241	140689596	140689725	140681041	140681137	140690759	140690813
1217	"ENSG00000122483.17"	"CCDC18"	chr1	+	93183359	93183495	93186344	93186503	93180758	93180852	93191999	93192106
1218	"ENSG00000122483.17"	"CCDC18"	chr1	+	93217737	93217869	93221608	93221743	93216635	93216746	93221858	93221936
1219	"ENSG00000122483.17"	"CCDC18"	chr1	+	93217737	93217869	93226332	93226449	93216635	93216746	93232425	93232593
1220	"ENSG00000122483.17"	"CCDC18"	chr1	+	93226332	93226449	93232425	93232593	93221858	93221936	93236247	93236390
1221	"ENSG00000122483.17"	"CCDC18"	chr1	+	93232425	93232593	93236247	93236390	93221858	93221936	93239309	93239473
1222	"ENSG00000122483.17"	"CCDC18"	chr1	+	93232425	93232593	93236247	93236390	93226332	93226449	93239309	93239473
1223	"ENSG00000122483.17"	"CCDC18"	chr1	+	93246104	93246204	93246837	93246954	93239682	93239896	93254470	93254614
1224	"ENSG00000122483.17"	"CCDC18"	chr1	+	93246837	93246954	93254470	93254614	93246104	93246204	93256334	93256538
1225	"ENSG00000092531.10"	"SNAP23"	chr15	+	42511832	42511903	42512954	42512996	42495643	42495713	42513398	42513447
1226	"ENSG00000092531.10"	"SNAP23"	chr15	+	42512954	42512996	42513398	42513447	42511832	42511903	42515236	42515354
1227	"ENSG00000092531.10"	"SNAP23"	chr15	+	42515236	42515354	42528261	42528420	42512954	42512996	42529674	42529819
1229	"ENSG00000136925.15"	"TSTD2"	chr9	-	97611573	97611699	97617756	97617877	97610209	97610451	97625680	97625775
1230	"ENSG00000168397.17"	"ATG4B"	chr2	+	241651263	241651335	241653511	241653610	241651009	241651111	241654545	241654647
1232	"ENSG00000197498.13"	"RPF2"	chr6	+	110997182	110997264	110999710	110999787	110991746	110991786	111008037	111008137
1233	"ENSG00000197498.13"	"RPF2"	chr6	+	111015753	111015856	111024182	111024327	111008037	111008137	111025402	111028263
1234	"ENSG00000177156.11"	"TALDO1"	chr11	+	755878	756002	759008	759057	747453	747578	760121	760253
1235	"ENSG00000177156.11"	"TALDO1"	chr11	+	763343	763519	763746	763940	760121	760253	764287	764433
1236	"ENSG00000177156.11"	"TALDO1"	chr11	+	763343	763519	763746	763944	760121	760253	764287	764433
1237	"ENSG00000089220.5"	"PEBP1"	chr12	+	118138038	118138148	118139450	118139551	118136123	118136344	118144585	118145584
1239	"ENSG00000155085.15"	"AK9"	chr6	-	109564079	109564280	109564755	109564845	109563596	109563712	109573441	109573594
1243	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81935336	81935516	81934325	81934489	81936122	81936193
1244	"ENSG00000183010.17"	"PYCR1"	chr17	-	81935336	81935516	81936122	81936193	81934925	81935147	81936747	81936775
1245	"ENSG00000163281.12"	"GNPDA2"	chr4	-	44717112	44717295	44722083	44722242	44710952	44711137	44726473	44726545
1246	"ENSG00000112249.14"	"ASCC3"	chr6	-	100848147	100848707	100864063	100864214	100805759	100805880	100867907	100868038
1252	"ENSG00000132424.16"	"PNISR"	chr6	-	99408080	99408271	99412550	99412739	99406030	99406168	99414571	99414686
1253	"ENSG00000132424.16"	"PNISR"	chr6	-	99409172	99409344	99410740	99410964	99408080	99408271	99412550	99412739
1254	"ENSG00000132423.12"	"COQ3"	chr6	-	99375939	99376182	99383697	99383824	99371427	99371587	99394073	99394195
1255	"ENSG00000112159.12"	"MDN1"	chr6	-	89662791	89662967	89664486	89664628	89662086	89662239	89668013	89668151
1258	"ENSG00000092010.15"	"PSME1"	chr14	+	24136897	24137017	24137142	24137205	24136227	24136301	24137320	24137431
1259	"ENSG00000092010.15"	"PSME1"	chr14	+	24136984	24137017	24137142	24137205	24136193	24136301	24137320	24137431
1260	"ENSG00000111596.12"	"CNOT2"	chr12	+	70278131	70278274	70310894	70311017	70242993	70243480	70319297	70319364
1266	"ENSG00000111596.12"	"CNOT2"	chr12	+	70310894	70311017	70319297	70319364	70278131	70278274	70329422	70329570
1267	"ENSG00000111596.12"	"CNOT2"	chr12	+	70310894	70311017	70319297	70319364	70278131	70278274	70335437	70335563
1268	"ENSG00000111596.12"	"CNOT2"	chr12	+	70319297	70319364	70329422	70329570	70310894	70311017	70330286	70330469
1269	"ENSG00000111596.12"	"CNOT2"	chr12	+	70329422	70329570	70330286	70330469	70319297	70319364	70332766	70332846
1270	"ENSG00000111596.12"	"CNOT2"	chr12	+	70330286	70330469	70332766	70332846	70329422	70329570	70335437	70335563
1271	"ENSG00000169599.12"	"NFU1"	chr2	-	69406021	69406082	69415184	69415299	69400362	69400538	69419537	69419604
1272	"ENSG00000135317.13"	"SNX14"	chr6	-	85530191	85530275	85533598	85533800	85528261	85528362	85536791	85536924
1273	"ENSG00000135317.13"	"SNX14"	chr6	-	85533598	85533800	85536791	85536924	85530191	85530275	85541984	85542043
1274	"ENSG00000135317.13"	"SNX14"	chr6	-	85536791	85536924	85541984	85542043	85533598	85533800	85543181	85543306
1275	"ENSG00000135317.13"	"SNX14"	chr6	-	85541984	85542043	85543181	85543306	85536791	85536924	85543604	85543760
1276	"ENSG00000135317.13"	"SNX14"	chr6	-	85549722	85549879	85557975	85558060	85548300	85548376	85565331	85565419
1277	"ENSG00000135317.13"	"SNX14"	chr6	-	85557975	85558060	85565331	85565419	85549722	85549879	85567533	85567577
1278	"ENSG00000135317.13"	"SNX14"	chr6	-	85557975	85558060	85567533	85567577	85549722	85549879	85572136	85572215
1279	"ENSG00000135317.13"	"SNX14"	chr6	-	85565331	85565419	85567533	85567577	85557975	85558060	85572136	85572215
1280	"ENSG00000065833.9"	"ME1"	chr6	-	83216497	83216596	83223759	83223933	83210401	83212094	83227334	83227477
