ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1980	"ENSG00000131844.16"	"MCCC2"	chr5	+	71643770	71643895	71643818	71643895	71641002	71641083
1987	"ENSG00000169682.18"	"SPNS1"	chr16	+	28975100	28975392	28975187	28975392	28974771	28974863
1988	"ENSG00000169682.18"	"SPNS1"	chr16	+	28975183	28975392	28975187	28975392	28974793	28975100
1997	"ENSG00000113593.12"	"PPWD1"	chr5	+	65569631	65569732	65569636	65569732	65568917	65568994
2012	"ENSG00000143970.17"	"ASXL2"	chr2	-	25806228	25806340	25806228	25806337	25845480	25845563
2050	"ENSG00000164172.19"	"MOCS2"	chr5	-	53100410	53100534	53100410	53100487	53102096	53102224
2051	"ENSG00000164172.19"	"MOCS2"	chr5	-	53100410	53101509	53100410	53100487	53102096	53102224
2064	"ENSG00000172262.11"	"ZNF131"	chr5	+	43122038	43122177	43122043	43122177	43120919	43121123
2074	"ENSG00000167522.16"	"ANKRD11"	chr16	-	89291680	89291799	89291680	89291777	89316932	89317078
2075	"ENSG00000167522.16"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89361494	89361677
2076	"ENSG00000167522.16"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89372971	89373134
2078	"ENSG00000167522.16"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89490244	89490319
2093	"ENSG00000137500.9"	"CCDC90B"	chr11	-	83273950	83274740	83273950	83273992	83280140	83280260
2094	"ENSG00000137500.9"	"CCDC90B"	chr11	-	83274638	83274763	83274638	83274740	83280140	83280260
2098	"ENSG00000048028.11"	"USP28"	chr11	-	113830866	113830946	113830866	113830943	113831919	113831993
2102	"ENSG00000160746.13"	"ANO10"	chr3	-	43652946	43653040	43652946	43653037	43690540	43690819
2126	"ENSG00000122378.14"	"PRXL2A"	chr10	+	80420465	80420645	80420482	80420645	80413818	80413876
2130	"ENSG00000164465.18"	"DCBLD1"	chr6	+	117544527	117544577	117544531	117544577	117540917	117541025
2154	"ENSG00000163714.18"	"U2SURP"	chr3	+	143028482	143028646	143028486	143028646	143028339	143028406
2164	"ENSG00000162194.12"	"LBHD1"	chr11	-	62669881	62670165	62669881	62670041	62671239	62671540
2165	"ENSG00000162194.12"	"LBHD1"	chr11	-	62669881	62670165	62669881	62670015	62671563	62671774
2173	"ENSG00000157870.16"	"PRXL2B"	chr1	+	2588921	2589040	2588956	2589040	2588549	2588625
2174	"ENSG00000157870.16"	"PRXL2B"	chr1	+	2588953	2589040	2588956	2589040	2588549	2588625
2190	"ENSG00000168538.16"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
2229	"ENSG00000150776.18"	"NKAPD1"	chr11	+	112082464	112085150	112082467	112085150	112080408	112080558
2232	"ENSG00000131115.16"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763
2238	"ENSG00000188385.12"	"JAKMIP3"	chr10	+	132167952	132169033	132167983	132169033	132164669	132164735
2248	"ENSG00000188313.13"	"PLSCR1"	chr3	-	146521543	146521705	146521543	146521701	146521832	146522053
2258	"ENSG00000109654.15"	"TRIM2"	chr4	+	153270334	153270519	153270337	153270519	153152492	153152612
2259	"ENSG00000109654.15"	"TRIM2"	chr4	+	153270334	153270519	153270337	153270519	153153117	153153270
2260	"ENSG00000109654.15"	"TRIM2"	chr4	+	153270334	153270519	153270337	153270519	153204445	153204560
2261	"ENSG00000109654.15"	"TRIM2"	chr4	+	153270334	153270519	153270337	153270519	153222944	153223039
2284	"ENSG00000099385.11"	"BCL7C"	chr16	-	30892585	30892747	30892585	30892714	30893211	30893290
2321	"ENSG00000205659.10"	"LIN52"	chr14	+	74091231	74091306	74091237	74091306	74084962	74084993
2325	"ENSG00000213079.9"	"SCAF8"	chr6	+	154733794	154733930	154733846	154733930	154733377	154733550
2330	"ENSG00000206527.10"	"HACD2"	chr3	-	123528385	123528474	123528385	123528436	123582211	123582329
2354	"ENSG00000136279.20"	"DBNL"	chr7	+	44058431	44058983	44058901	44058983	44058128	44058280
2357	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151365767	151366453	151365767	151365846	151366721	151366904
2364	"ENSG00000168743.12"	"NPNT"	chr4	+	105912064	105912238	105912187	105912238	105911636	105911732
2390	"ENSG00000133731.10"	"IMPA1"	chr8	-	81681497	81681584	81681497	81681563	81686251	81686331
2394	"ENSG00000145833.16"	"DDX46"	chr5	+	134811220	134811845	134811695	134811845	134807747	134807941
2401	"ENSG00000128534.8"	"LSM8"	chr7	+	118185646	118185694	118185653	118185694	118184163	118184254
2415	"ENSG00000204410.15"	"MSH5"	chr6	+	31743903	31744299	31744189	31744299	31743107	31743170
2419	"ENSG00000204410.15"	"MSH5"	chr6	+	31761184	31761262	31761187	31761262	31760089	31760216
2423	"ENSG00000138760.10"	"SCARB2"	chr4	-	76163224	76166301	76163224	76163383	76168402	76168476
2429	"ENSG00000175054.16"	"ATR"	chr3	-	142467933	142469569	142467933	142468068	142470085	142470183
2434	"ENSG00000071537.14"	"SEL1L"	chr14	-	81506073	81506241	81506073	81506178	81527700	81527738
2437	"ENSG00000132466.19"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73141740	73141843
2465	"ENSG00000033178.13"	"UBA6"	chr4	-	67644697	67644778	67644697	67644774	67645937	67646016
2480	"ENSG00000142676.14"	"RPL11"	chr1	+	23692608	23692759	23692611	23692759	23691820	23692060
2481	"ENSG00000142676.14"	"RPL11"	chr1	+	23694659	23695908	23695797	23695908	23693806	23693913
2500	"ENSG00000170004.17"	"CHD3"	chr17	+	7907890	7908019	7907893	7908019	7907352	7907488
2504	"ENSG00000121957.14"	"GPSM2"	chr1	+	108885274	108885578	108885506	108885578	108877255	108877774
2505	"ENSG00000121957.14"	"GPSM2"	chr1	+	108885274	108885578	108885506	108885578	108877407	108877574
2522	"ENSG00000118046.15"	"STK11"	chr19	+	1220372	1220717	1220580	1220717	1219323	1219413
2527	"ENSG00000135698.10"	"MPHOSPH6"	chr16	-	82164651	82164940	82164651	82164741	82167539	82167597
2529	"ENSG00000204392.11"	"LSM2"	chr6	-	31806074	31806142	31806074	31806121	31806754	31806966
2532	"ENSG00000065882.16"	"TBC1D1"	chr4	+	38124961	38125131	38125110	38125131	38115709	38115954
2536	"ENSG00000166997.8"	"CNPY4"	chr7	+	100124431	100124631	100124513	100124631	100122480	100122577
2541	"ENSG00000016402.13"	"IL20RA"	chr6	-	137009316	137009492	137009316	137009426	137011273	137011452
2543	"ENSG00000016402.13"	"IL20RA"	chr6	-	137009316	137009492	137009316	137009426	137044640	137045180
2549	"ENSG00000188352.12"	"FOCAD"	chr9	+	20976321	20976548	20976419	20976548	20957501	20957617
2560	"ENSG00000118564.15"	"FBXL5"	chr4	-	15644492	15644708	15644492	15644657	15656228	15656342
2579	"ENSG00000164294.14"	"GPX8"	chr5	+	55160993	55161255	55161119	55161255	55160329	55160396
2580	"ENSG00000164294.14"	"GPX8"	chr5	+	55161051	55161255	55161119	55161255	55160329	55160396
2582	"ENSG00000143537.13"	"ADAM15"	chr1	+	155052619	155052777	155052670	155052777	155050680	155050906
2593	"ENSG00000136193.17"	"SCRN1"	chr7	-	29968908	29969068	29968908	29969013	29989641	29989801
2596	"ENSG00000104957.14"	"CCDC130"	chr19	+	13759099	13759272	13759110	13759272	13758867	13759010
2608	"ENSG00000181355.21"	"OFCC1"	chr6	-	9809576	9809790	9809576	9809714	9819161	9819424
2610	"ENSG00000172081.14"	"MOB3A"	chr19	-	2085174	2085328	2085174	2085325	2096225	2096326
2618	"ENSG00000106628.10"	"POLD2"	chr7	-	44121833	44122195	44121833	44122109	44123510	44123559
2625	"ENSG00000162241.12"	"SLC25A45"	chr11	-	65380131	65380234	65380131	65380175	65381914	65382373
2626	"ENSG00000162241.12"	"SLC25A45"	chr11	-	65380533	65380632	65380533	65380622	65381914	65382373
2628	"ENSG00000178950.17"	"GAK"	chr4	-	850935	851974	850935	851084	865121	865244
2645	"ENSG00000116809.11"	"ZBTB17"	chr1	-	15946934	15947123	15946934	15947022	15948290	15948497
2647	"ENSG00000116062.15"	"MSH6"	chr2	+	47798610	47801155	47798614	47801155	47790926	47791123
2650	"ENSG00000159346.13"	"ADIPOR1"	chr1	-	202943757	202943945	202943757	202943863	202944982	202945169
2651	"ENSG00000159346.13"	"ADIPOR1"	chr1	-	202943757	202943945	202943757	202943863	202946438	202946610
2669	"ENSG00000231312.7"	"MAP4K3-DT"	chr2	+	39588448	39588567	39588485	39588567	39557981	39558046
2675	"ENSG00000105852.11"	"PON3"	chr7	-	95394643	95394736	95394643	95394714	95395860	95396122
2687	"ENSG00000112782.18"	"CLIC5"	chr6	-	45914227	45914547	45914227	45914409	45941546	45941653
2688	"ENSG00000119820.11"	"YIPF4"	chr2	+	32301381	32301495	32301442	32301495	32298233	32298311
2692	"ENSG00000160752.14"	"FDPS"	chr1	+	155310042	155310205	155310063	155310205	155309788	155309965
2694	"ENSG00000262583.1"	"TMEM231P1"	chr16	-	75505154	75505375	75505154	75505283	75516202	75516280
2737	"ENSG00000143994.14"	"ABHD1"	chr2	+	27130226	27130416	27130250	27130416	27130104	27130153
2740	"ENSG00000049656.14"	"CLPTM1L"	chr5	-	1330279	1330431	1330279	1330383	1331802	1331883
2746	"ENSG00000168724.17"	"DNAJC21"	chr5	+	34945721	34945803	34945760	34945803	34941095	34941183
2770	"ENSG00000255717.7"	"SNHG1"	chr11	-	62853800	62855216	62853800	62854551	62855423	62855856
2781	"ENSG00000189171.14"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153630449	153630656
2782	"ENSG00000189171.14"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153631010	153631360
2790	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407212	25407066	25407137	25409087	25409207
2791	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407228	25407066	25407137	25409087	25409207
2792	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407137	25409087	25409207
2793	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407228	25407066	25407212	25409087	25409207
2794	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407212	25409087	25409207
2795	"ENSG00000114062.20"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407228	25409087	25409207
2796	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232748986	232749082
2797	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232756222	232756334
2799	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232791007	232791170	232791011	232791170	232790697	232790746
2800	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232791007	232791170	232791011	232791170	232790715	232790915
2808	"ENSG00000143093.15"	"STRIP1"	chr1	+	110049111	110050409	110050342	110050409	110047771	110047869
2834	"ENSG00000171863.15"	"RPS7"	chr2	+	3575591	3575684	3575600	3575684	3575322	3575350
2837	"ENSG00000113356.12"	"POLR3G"	chr5	+	90485524	90485684	90485534	90485684	90471747	90471926
2838	"ENSG00000113356.12"	"POLR3G"	chr5	+	90485524	90485684	90485534	90485684	90474260	90474318
2840	"ENSG00000171793.16"	"CTPS1"	chr1	+	40995916	40997526	40997393	40997526	40991764	40991845
2844	"ENSG00000168661.14"	"ZNF30"	chr19	+	34933610	34933723	34933624	34933723	34931842	34931993
2845	"ENSG00000168661.14"	"ZNF30"	chr19	+	34933610	34933723	34933627	34933723	34931842	34931993
2857	"ENSG00000103037.11"	"SETD6"	chr16	+	58518019	58518231	58518180	58518231	58516201	58516343
2861	"ENSG00000259426.6"	"AC027237.3"	chr15	-	69396903	69397799	69396903	69397748	69414151	69415029
2869	"ENSG00000105298.14"	"CACTIN"	chr19	-	3610644	3612413	3610644	3610971	3613057	3613365
2885	"ENSG00000103671.10"	"TRIP4"	chr15	+	64393945	64394115	64394006	64394115	64393340	64393476
2886	"ENSG00000163931.16"	"TKT"	chr3	-	53234982	53235174	53234982	53235064	53237796	53237921
2906	"ENSG00000151967.18"	"SCHIP1"	chr3	+	159886206	159888943	159888819	159888943	159866162	159866281
2910	"ENSG00000010244.18"	"ZNF207"	chr17	+	32351738	32351912	32351785	32351912	32350197	32350326
2911	"ENSG00000145247.12"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48897803	48897857
2912	"ENSG00000145247.12"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48899828	48899925
2914	"ENSG00000147533.17"	"GOLGA7"	chr8	+	41490832	41490965	41490869	41490965	41490611	41490689
2929	"ENSG00000120008.16"	"WDR11"	chr10	+	120905875	120906855	120906775	120906855	120905318	120905416
2941	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
2945	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	691276	690548	690631	694247	694334
2965	"ENSG00000162819.12"	"BROX"	chr1	+	222724091	222724164	222724099	222724164	222722418	222722514
2987	"ENSG00000198830.11"	"HMGN2"	chr1	+	26473702	26474135	26474084	26474135	26473482	26473527
2996	"ENSG00000121851.13"	"POLR3GL"	chr1	+	145977777	145978096	145977982	145978096	145977482	145977539
3000	"ENSG00000143353.12"	"LYPLAL1"	chr1	+	219193081	219193251	219193129	219193251	219179399	219179426
3001	"ENSG00000143353.12"	"LYPLAL1"	chr1	+	219210514	219210647	219210531	219210647	219193129	219193251
3011	"ENSG00000196352.15"	"CD55"	chr1	+	207336692	207337409	207337328	207337409	207331107	207331296
3021	"ENSG00000162772.17"	"ATF3"	chr1	+	212615147	212615261	212615151	212615261	212615021	212615060
3032	"ENSG00000106638.17"	"TBL2"	chr7	-	73574382	73574804	73574382	73574513	73576540	73576748
3062	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
3067	"ENSG00000117335.19"	"CD46"	chr1	+	207785618	207785682	207785655	207785682	207783291	207783330
3072	"ENSG00000235706.8"	"DICER1-AS1"	chr14	+	95179498	95179925	95179503	95179925	95177482	95179378
3077	"ENSG00000183742.13"	"MACC1"	chr7	-	20170713	20170781	20170713	20170778	20184988	20185078
3078	"ENSG00000183742.13"	"MACC1"	chr7	-	20170713	20170781	20170713	20170778	20198524	20198670
3089	"ENSG00000228106.6"	"AL392172.1"	chr1	+	222823855	222823945	222823883	222823945	222815353	222815455
3115	"ENSG00000104915.15"	"STX10"	chr19	-	13145287	13145395	13145287	13145385	13149498	13150313
3128	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
3129	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
3132	"ENSG00000054654.16"	"SYNE2"	chr14	+	64202800	64202963	64202837	64202963	64190070	64190237
3138	"ENSG00000163362.11"	"INAVA"	chr1	+	200898306	200898455	200898391	200898455	200891340	200891701
3139	"ENSG00000163362.11"	"INAVA"	chr1	+	200898306	200898455	200898391	200898455	200894899	200895087
3144	"ENSG00000112787.13"	"FBRSL1"	chr12	+	132508152	132508350	132508155	132508350	132507251	132507388
3163	"ENSG00000159588.15"	"CCDC17"	chr1	-	45620902	45621995	45620902	45621113	45622240	45622348
3166	"ENSG00000145868.16"	"FBXO38"	chr5	+	148398998	148399132	148399014	148399132	148397618	148397676
3177	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49451484	49451591	49451484	49451578	49453392	49453494
3190	"ENSG00000085999.13"	"RAD54L"	chr1	+	46260726	46261015	46260858	46261015	46260541	46260611
3194	"ENSG00000164253.14"	"WDR41"	chr5	-	77489456	77489572	77489456	77489557	77491192	77491285
3197	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123162114	123162218	123162114	123162192	123163949	123164090
3214	"ENSG00000182149.21"	"IST1"	chr16	+	71915625	71915728	71915628	71915728	71895552	71895589
3217	"ENSG00000182004.13"	"SNRPE"	chr1	+	203862181	203862222	203862195	203862222	203861598	203861713
3218	"ENSG00000065802.12"	"ASB1"	chr2	+	238433548	238433695	238433553	238433695	238433312	238433447
3224	"ENSG00000158796.17"	"DEDD"	chr1	-	161130814	161130847	161130814	161130843	161132390	161132476
3236	"ENSG00000137312.15"	"FLOT1"	chr6	-	30730681	30731100	30730681	30730727	30740157	30740310
3240	"ENSG00000148187.18"	"MRRF"	chr9	+	122270863	122271075	122270952	122271075	122265461	122265545
3254	"ENSG00000161010.15"	"MRNIP"	chr5	-	179837275	179840959	179837275	179837885	179841906	179842064
3267	"ENSG00000188257.11"	"PLA2G2A"	chr1	-	19978733	19978911	19978733	19978879	19980361	19980416
3271	"ENSG00000171163.15"	"ZNF692"	chr1	-	248855724	248855946	248855724	248855943	248856513	248856562
3291	"ENSG00000248333.8"	"CDK11B"	chr1	-	1645125	1645304	1645125	1645262	1649498	1649637
3300	"ENSG00000268750.7"	"AC010522.1"	chr19	+	57856103	57856233	57856106	57856233	57820493	57820549
3312	"ENSG00000143228.13"	"NUF2"	chr1	+	163326031	163326174	163326074	163326174	163321985	163322212
3322	"ENSG00000167996.16"	"FTH1"	chr11	-	61965368	61965577	61965368	61965515	61966988	61967166
3339	"ENSG00000239382.10"	"ALKBH6"	chr19	-	36010893	36011065	36010893	36011045	36013020	36013089
3349	"ENSG00000237356.7"	"AL365295.1"	chr14	+	53525810	53526764	53525848	53526764	53516020	53516145
3383	"ENSG00000067955.15"	"CBFB"	chr16	+	67093397	67093629	67093413	67093629	67082212	67082339
3408	"ENSG00000169714.16"	"CNBP"	chr3	-	129171445	129171538	129171445	129171508	129171651	129171771
3410	"ENSG00000169714.16"	"CNBP"	chr3	-	129171445	129171538	129171445	129171508	129183775	129183910
3412	"ENSG00000116580.18"	"GON4L"	chr1	-	155757890	155758034	155757890	155757967	155760443	155760641
3430	"ENSG00000163939.18"	"PBRM1"	chr3	-	52589069	52589255	52589069	52589252	52609312	52609955
3444	"ENSG00000179818.14"	"PCBP1-AS1"	chr2	-	70053730	70053815	70053730	70053792	70059642	70059680
3460	"ENSG00000114503.11"	"NCBP2"	chr3	-	196937509	196937648	196937509	196937631	196939250	196939432
3480	"ENSG00000143549.21"	"TPM3"	chr1	-	154172028	154172104	154172028	154172091	154176114	154176248
3481	"ENSG00000143549.21"	"TPM3"	chr1	-	154176114	154176248	154176114	154176242	154182987	154183249
3488	"ENSG00000143621.17"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153664042	153664130
3490	"ENSG00000160679.13"	"CHTOP"	chr1	+	153642242	153642429	153642245	153642429	153636571	153636653
3537	"ENSG00000233058.2"	"LINC00884"	chr3	+	194487455	194488726	194488598	194488726	194487145	194487172
3539	"ENSG00000077152.11"	"UBE2T"	chr1	-	202333009	202333335	202333009	202333093	202333449	202333555
3544	"ENSG00000163002.13"	"NUP35"	chr2	+	183159487	183161680	183161053	183161680	183158282	183158411
3588	"ENSG00000234127.9"	"TRIM26"	chr6	-	30201034	30201138	30201034	30201083	30213304	30213427
3601	"ENSG00000138614.15"	"INTS14"	chr15	-	65605128	65605236	65605128	65605232	65607158	65607442
3609	"ENSG00000163050.17"	"COQ8A"	chr1	+	226983760	226984235	226984093	226984235	226983551	226983633
3613	"ENSG00000159352.15"	"PSMD4"	chr1	+	151266003	151266439	151266307	151266439	151265393	151265609
3629	"ENSG00000168758.11"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96868415	96868588
3630	"ENSG00000168758.11"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96869875	96870080
3639	"ENSG00000227953.7"	"LINC01341"	chr1	+	246789507	246789698	246789616	246789698	246781478	246781627
3654	"ENSG00000085978.22"	"ATG16L1"	chr2	+	233289853	233290353	233290247	233290353	233282681	233282753
3655	"ENSG00000143569.19"	"UBAP2L"	chr1	+	154258875	154259030	154258976	154259030	154257344	154257465
3660	"ENSG00000143842.15"	"SOX13"	chr1	+	204116503	204116679	204116506	204116679	204114518	204114605
3664	"ENSG00000076242.14"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36994226	36994346
3665	"ENSG00000076242.14"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36994829	36994903
3679	"ENSG00000164924.18"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100950405	100950557
3680	"ENSG00000164924.18"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100951928	100952619
3682	"ENSG00000149231.14"	"CCDC82"	chr11	-	96383961	96386293	96383961	96384761	96387529	96387613
3683	"ENSG00000149231.14"	"CCDC82"	chr11	-	96383961	96386293	96383961	96384761	96389843	96389921
3696	"ENSG00000008128.23"	"CDK11A"	chr1	-	1712263	1712427	1712263	1712400	1719357	1719455
3706	"ENSG00000074800.16"	"ENO1"	chr1	-	8874823	8874917	8874823	8874914	8878579	8879092
3710	"ENSG00000075711.21"	"DLG1"	chr3	-	197076585	197076685	197076585	197076682	197085579	197085756
3712	"ENSG00000116353.16"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29220833	29220921
3717	"ENSG00000225855.7"	"RUSC1-AS1"	chr1	-	155319802	155319953	155319802	155319932	155321134	155321544
3721	"ENSG00000174996.11"	"KLC2"	chr11	+	66266432	66267859	66266872	66267859	66266092	66266217
3723	"ENSG00000164306.11"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184672172	184672460
3733	"ENSG00000131504.17"	"DIAPH1"	chr5	-	141534334	141534442	141534334	141534433	141571925	141572040
3734	"ENSG00000080947.15"	"CROCCP3"	chr1	-	16491009	16491316	16491009	16491084	16499202	16499257
3735	"ENSG00000188493.15"	"C19orf54"	chr19	-	40740861	40741065	40740861	40741008	40741365	40741680
3736	"ENSG00000188493.15"	"C19orf54"	chr19	-	40743914	40743981	40743914	40743975	40744066	40744196
3764	"ENSG00000119048.8"	"UBE2B"	chr5	+	134388324	134388413	134388351	134388413	134374382	134374463
3765	"ENSG00000119048.8"	"UBE2B"	chr5	+	134388324	134388413	134388351	134388413	134376668	134376694
3770	"ENSG00000128944.13"	"KNSTRN"	chr15	+	40386361	40386494	40386404	40386494	40382720	40383044
3772	"ENSG00000128944.13"	"KNSTRN"	chr15	+	40386361	40386494	40386404	40386494	40384456	40384519
3775	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27305000	27305193	27301225	27301461
3795	"ENSG00000267278.6"	"MAP3K14-AS1"	chr17	+	45255134	45255218	45255137	45255218	45249533	45249632
3801	"ENSG00000167962.14"	"ZNF598"	chr16	-	1999495	2000481	1999495	2000256	2001003	2001191
3805	"ENSG00000090621.14"	"PABPC4"	chr1	-	39569862	39570002	39569862	39569990	39571233	39571349
3806	"ENSG00000114857.18"	"NKTR"	chr3	+	42619019	42619708	42619663	42619708	42600983	42601064
3807	"ENSG00000147403.16"	"RPL10"	chrX	+	154399802	154400626	154400463	154400626	154399486	154399594
3816	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676966	127677286	127677167	127677286	127676535	127676581
3817	"ENSG00000114626.18"	"ABTB1"	chr3	+	127677464	127677843	127677675	127677843	127677167	127677286
3824	"ENSG00000117682.17"	"DHDDS"	chr1	+	26468891	26471294	26468894	26471294	26457790	26457905
3831	"ENSG00000090686.16"	"USP48"	chr1	-	21729703	21729832	21729703	21729829	21736429	21736625
3833	"ENSG00000090686.16"	"USP48"	chr1	-	21729703	21729832	21729703	21729829	21747066	21747149
3847	"ENSG00000077454.16"	"LRCH4"	chr7	-	100577085	100577389	100577085	100577154	100577496	100577558
3861	"ENSG00000161204.11"	"ABCF3"	chr3	+	184187396	184187761	184187663	184187761	184186795	184186875
3872	"ENSG00000131503.21"	"ANKHD1"	chr5	+	140537337	140537589	140537388	140537589	140528183	140529796
3884	"ENSG00000106268.15"	"NUDT1"	chr7	+	2242904	2243048	2242924	2243048	2242260	2242292
3893	"ENSG00000155366.16"	"RHOC"	chr1	-	112705099	112705168	112705099	112705123	112706832	112707056
3894	"ENSG00000155366.16"	"RHOC"	chr1	-	112705099	112706252	112705099	112705123	112706832	112707056
3895	"ENSG00000155366.16"	"RHOC"	chr1	-	112705099	112706252	112705099	112705168	112706832	112707056
3903	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563715	23564221	23563715	23563856	23564332	23564388
3909	"ENSG00000196290.15"	"NIF3L1"	chr2	+	200891735	200892379	200891917	200892379	200889368	200889391
3912	"ENSG00000157601.14"	"MX1"	chr21	+	41421837	41422095	41421974	41422095	41420514	41420817
3922	"ENSG00000178188.14"	"SH2B1"	chr16	+	28867330	28867432	28867373	28867432	28866011	28867033
3924	"ENSG00000113282.13"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157790599	157790651
3939	"ENSG00000215788.10"	"TNFRSF25"	chr1	-	6462628	6462666	6462628	6462663	6463071	6463127
3941	"ENSG00000215788.10"	"TNFRSF25"	chr1	-	6462862	6462970	6462862	6462956	6464374	6464453
3942	"ENSG00000215788.10"	"TNFRSF25"	chr1	-	6462862	6463127	6462862	6462956	6464374	6464453
3943	"ENSG00000215788.10"	"TNFRSF25"	chr1	-	6462862	6463147	6462862	6462956	6464374	6464453
3950	"ENSG00000105393.16"	"BABAM1"	chr19	+	17268755	17269091	17268793	17269091	17268558	17268664
3961	"ENSG00000187147.18"	"RNF220"	chr1	+	44649882	44651723	44650703	44651723	44649660	44649769
3965	"ENSG00000115677.17"	"HDLBP"	chr2	-	241235120	241235594	241235120	241235255	241236614	241236769
3971	"ENSG00000125378.16"	"BMP4"	chr14	-	53951852	53952229	53951852	53952176	53956758	53956811
3982	"ENSG00000160410.15"	"SHKBP1"	chr19	+	40583600	40583717	40583608	40583717	40583465	40583485
4019	"ENSG00000079950.14"	"STX7"	chr6	-	132503445	132503588	132503445	132503514	132513006	132513198
4025	"ENSG00000129566.13"	"TEP1"	chr14	-	20371488	20371632	20371488	20371607	20372732	20372857
4028	"ENSG00000140043.11"	"PTGR2"	chr14	+	73876997	73880176	73880054	73880176	73874022	73874214
4033	"ENSG00000116221.15"	"MRPL37"	chr1	+	54209945	54210131	54209947	54210131	54200166	54200589
4038	"ENSG00000214021.16"	"TTLL3"	chr3	+	9828678	9829395	9828959	9829395	9828499	9828575
4052	"ENSG00000144161.13"	"ZC3H8"	chr2	-	112231837	112231947	112231837	112231945	112233259	112233371
4053	"ENSG00000143409.15"	"MINDY1"	chr1	-	151002164	151002706	151002164	151002170	151006311	151006871
4067	"ENSG00000116922.14"	"C1orf109"	chr1	-	37690215	37690438	37690215	37690434	37692029	37692242
4112	"ENSG00000168056.16"	"LTBP3"	chr11	-	65553700	65553903	65553700	65553898	65554050	65554380
4115	"ENSG00000051180.17"	"RAD51"	chr15	+	40718804	40718899	40718885	40718899	40701063	40701201
4116	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49005119	49005165
4134	"ENSG00000163684.11"	"RPP14"	chr3	+	58310289	58310406	58310308	58310406	58306261	58306651
4155	"ENSG00000010256.11"	"UQCRC1"	chr3	-	48604650	48604786	48604650	48604780	48605769	48605856
4157	"ENSG00000143543.15"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153977169	153977389
4163	"ENSG00000163346.17"	"PBXIP1"	chr1	-	154951794	154951921	154951794	154951919	154953670	154953757
4169	"ENSG00000106049.9"	"HIBADH"	chr7	-	27632335	27632445	27632335	27632441	27649472	27649633
4171	"ENSG00000084072.16"	"PPIE"	chr1	+	39741894	39743297	39743215	39743297	39741365	39741409
4187	"ENSG00000029363.17"	"BCLAF1"	chr6	-	136268161	136268339	136268161	136268273	136269140	136269303
4192	"ENSG00000115446.11"	"UNC50"	chr2	+	98609642	98610039	98609755	98610039	98608578	98608726
