ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7037	"ENSG00000065357"	"DGKA"	chr12	+	55938914	55939305	55938914	55938989	55939185	55939305
7038	"ENSG00000065357"	"DGKA"	chr12	+	55939414	55940170	55939414	55939529	55940081	55940170
7039	"ENSG00000065357"	"DGKA"	chr12	+	55940081	55940433	55940081	55940170	55940251	55940433
7040	"ENSG00000065357"	"DGKA"	chr12	+	55939414	55940433	55939414	55939529	55940313	55940433
7041	"ENSG00000065357"	"DGKA"	chr12	+	55939414	55940433	55939414	55940170	55940313	55940433
7042	"ENSG00000065357"	"DGKA"	chr12	+	55940081	55940433	55940081	55940168	55940313	55940433
7043	"ENSG00000065357"	"DGKA"	chr12	+	55940081	55940722	55940081	55940433	55940623	55940722
7044	"ENSG00000065357"	"DGKA"	chr12	+	55940896	55941325	55940896	55940980	55941251	55941325
7045	"ENSG00000065357"	"DGKA"	chr12	+	55941997	55942263	55941997	55942083	55942173	55942263
7046	"ENSG00000065357"	"DGKA"	chr12	+	55951622	55952099	55951622	55951783	55952034	55952099
7047	"ENSG00000065357"	"DGKA"	chr12	+	55952340	55952932	55952340	55952431	55952733	55952932
7048	"ENSG00000065357"	"DGKA"	chr12	+	55953349	55954021	55953349	55953410	55953684	55954021
7049	"ENSG00000061273"	"HDAC7"	chr12	-	47784078	47785471	47784078	47784217	47785386	47785471
7050	"ENSG00000061273"	"HDAC7"	chr12	-	47789812	47791308	47789812	47789920	47791258	47791308
7051	"ENSG00000061273"	"HDAC7"	chr12	-	47791870	47792669	47791870	47792004	47792537	47792669
7052	"ENSG00000136205"	"TNS3"	chr7	-	47275153	47280190	47275153	47278220	47280163	47280190
7053	"ENSG00000134884"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657
7054	"ENSG00000136279"	"DBNL"	chr7	+	44057781	44058280	44057781	44057859	44058128	44058280
7055	"ENSG00000136279"	"DBNL"	chr7	+	44058431	44058983	44058431	44058480	44058901	44058983
7056	"ENSG00000136003"	"ISCU"	chr12	+	108564059	108564392	108564059	108564155	108564278	108564392
7057	"ENSG00000130511"	"SSBP4"	chr19	+	18432558	18432735	18432558	18432604	18432699	18432735
7058	"ENSG00000118307"	"CFAP94"	chr12	-	25158471	25158737	25158471	25158563	25158689	25158737
7059	"ENSG00000111011"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521295	122521428
7060	"ENSG00000111011"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521384	122521428
7061	"ENSG00000111011"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428
7062	"ENSG00000140839"	"CLEC18B"	chr16	-	74412153	74412246	74412153	74412171	74412172	74412246
7063	"ENSG00000130787"	"HIP1R"	chr12	+	122860046	122860210	122860046	122860077	122860147	122860210
7064	"ENSG00000130787"	"HIP1R"	chr12	+	122860422	122860784	122860422	122860523	122860678	122860784
7065	"ENSG00000243970"	"PPIEL"	chr1	-	39547578	39548951	39547578	39547634	39548861	39548951
7066	"ENSG00000130935"	"NOL11"	chr17	+	67737507	67737972	67737507	67737692	67737846	67737972
7067	"ENSG00000130935"	"NOL11"	chr17	+	67738121	67739010	67738121	67738355	67738931	67739010
7068	"ENSG00000111321"	"LTBR"	chr12	+	6385021	6385379	6385021	6385147	6385226	6385379
7069	"ENSG00000198056"	"PRIM1"	chr12	-	56746780	56747032	56746780	56746854	56746925	56747032
7070	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296275	53295838	53295941	53296218	53296275
7071	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296275	53295838	53295941	53296243	53296275
7072	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296467	53295838	53295941	53296429	53296467
7073	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53298150	53295838	53296461	53297364	53298150
7074	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53297924	53295838	53295941	53297849	53297924
7075	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53297924	53295838	53296275	53297849	53297924
7076	"ENSG00000123349"	"PFDN5"	chr12	+	53296429	53297924	53296429	53296467	53297849	53297924
7077	"ENSG00000123349"	"PFDN5"	chr12	+	53296429	53297924	53296429	53296551	53297849	53297924
7078	"ENSG00000123349"	"PFDN5"	chr12	+	53297849	53298150	53297849	53297924	53298018	53298150
7079	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53298150	53295838	53297924	53298044	53298150
7080	"ENSG00000123349"	"PFDN5"	chr12	+	53297849	53298150	53297849	53297924	53298048	53298150
7081	"ENSG00000288663"	NA	chr12	+	53303033	53306861	53303033	53303193	53306679	53306861
7082	"ENSG00000094914"	"AAAS"	chr12	-	53307844	53308133	53307844	53307929	53308051	53308133
7083	"ENSG00000094914"	"AAAS"	chr12	-	53308724	53309020	53308724	53308815	53308959	53309020
7084	"ENSG00000094914"	"AAAS"	chr12	-	53308724	53309020	53308724	53308851	53308959	53309020
7085	"ENSG00000094914"	"AAAS"	chr12	-	53315093	53315426	53315093	53315140	53315334	53315426
7086	"ENSG00000094914"	"AAAS"	chr12	-	53314297	53315782	53314297	53315426	53315726	53315782
7087	"ENSG00000094914"	"AAAS"	chr12	-	53315093	53315782	53315093	53315140	53315726	53315782
7088	"ENSG00000094914"	"AAAS"	chr12	-	53315334	53315782	53315334	53315486	53315726	53315782
7089	"ENSG00000094914"	"AAAS"	chr12	-	53320564	53321257	53320564	53320692	53321200	53321257
7090	"ENSG00000131788"	"PIAS3"	chr1	-	145848521	145850269	145848521	145849712	145850231	145850269
7091	"ENSG00000131788"	"PIAS3"	chr1	-	145856346	145857006	145856346	145856431	145856588	145857006
7092	"ENSG00000131788"	"PIAS3"	chr1	-	145856588	145857006	145856588	145856667	145856772	145857006
7093	"ENSG00000170175"	"CHRNB1"	chr17	+	7446068	7446942	7446068	7446113	7446832	7446942
7094	"ENSG00000170175"	"CHRNB1"	chr17	+	7447042	7447650	7447042	7447151	7447502	7447650
7095	"ENSG00000010292"	"NCAPD2"	chr12	+	6514264	6514587	6514264	6514392	6514463	6514587
7096	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578117	6578337	6578546
7097	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578137	6578337	6578546
7098	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578117	6578408	6578546
7099	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578135	6578408	6578546
7100	"ENSG00000111642"	"CHD4"	chr12	-	6578028	6578546	6578028	6578137	6578408	6578546
7101	"ENSG00000111642"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583195	6583378
7102	"ENSG00000111642"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378
7103	"ENSG00000111642"	"CHD4"	chr12	-	6587383	6587949	6587383	6587559	6587660	6587949
7104	"ENSG00000111642"	"CHD4"	chr12	-	6587383	6587949	6587383	6587559	6587711	6587949
7105	"ENSG00000106009"	"BRAT1"	chr7	-	2537880	2539351	2537880	2538764	2539178	2539351
7106	"ENSG00000106009"	"BRAT1"	chr7	-	2539785	2541052	2539785	2539888	2540978	2541052
7107	"ENSG00000106009"	"BRAT1"	chr7	-	2542119	2543962	2542119	2542211	2543203	2543962
7108	"ENSG00000106009"	"BRAT1"	chr7	-	2543203	2543962	2543203	2543323	2543589	2543962
7109	"ENSG00000165509"	"MAGEC3"	chrX	+	141896881	141897832	141896881	141897486	141897628	141897832
7110	"ENSG00000010295"	"IFFO1"	chr12	-	6548064	6548545	6548064	6548157	6548424	6548545
7111	"ENSG00000010295"	"IFFO1"	chr12	-	6548064	6548545	6548064	6548160	6548424	6548545
7112	"ENSG00000215021"	"PHB2"	chr12	-	6967170	6967779	6967170	6967248	6967675	6967779
7113	"ENSG00000215021"	"PHB2"	chr12	-	6967170	6968021	6967170	6967238	6967891	6968021
7114	"ENSG00000215021"	"PHB2"	chr12	-	6967170	6968021	6967170	6967335	6967891	6968021
7115	"ENSG00000215021"	"PHB2"	chr12	-	6967170	6968021	6967170	6967779	6967891	6968021
7116	"ENSG00000215021"	"PHB2"	chr12	-	6968410	6970280	6968410	6968595	6970195	6970280
7117	"ENSG00000215021"	"PHB2"	chr12	-	6968410	6970280	6968410	6968708	6970195	6970280
7118	"ENSG00000215021"	"PHB2"	chr12	-	6970195	6970645	6970195	6970280	6970416	6970645
7119	"ENSG00000139190"	"VAMP1"	chr12	-	6462236	6464941	6462236	6462842	6464889	6464941
7120	"ENSG00000139190"	"VAMP1"	chr12	-	6462236	6464941	6462236	6464486	6464889	6464941
7121	"ENSG00000135486"	"HNRNPA1"	chr12	+	54281385	54281941	54281385	54281502	54281794	54281941
7122	"ENSG00000135486"	"HNRNPA1"	chr12	+	54282393	54282665	54282393	54282486	54282572	54282665
7123	"ENSG00000135486"	"HNRNPA1"	chr12	+	54282393	54282874	54282393	54282486	54282799	54282874
7124	"ENSG00000135486"	"HNRNPA1"	chr12	+	54282393	54282874	54282393	54282665	54282799	54282874
7125	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283093	54283207	54283234
7126	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283093	54283213	54283234
7127	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283132	54283213	54283234
7128	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283162	54283213	54283234
7129	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283811	54283967	54283811	54283835	54283895	54283967
7130	"ENSG00000135486"	"HNRNPA1"	chr12	+	54283811	54283967	54283811	54283907	54283937	54283967
7131	"ENSG00000185306"	"C12orf56"	chr12	-	64274900	64275372	64274900	64274975	64275297	64275372
7132	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083713	144083861
7133	"ENSG00000197858"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083713	144083861
7134	"ENSG00000197858"	"GPAA1"	chr8	+	144085288	144085743	144085288	144085479	144085572	144085743
7135	"ENSG00000184575"	"XPOT"	chr12	+	64425037	64425457	64425037	64425138	64425337	64425457
7136	"ENSG00000184575"	"XPOT"	chr12	+	64425037	64425457	64425037	64425182	64425337	64425457
7137	"ENSG00000166582"	"CENPV"	chr17	-	16348615	16349333	16348615	16348685	16349139	16349333
7138	"ENSG00000175203"	"DCTN2"	chr12	-	57532014	57532643	57532014	57532106	57532571	57532643
7139	"ENSG00000175203"	"DCTN2"	chr12	-	57532983	57533303	57532983	57533022	57533237	57533303
7140	"ENSG00000179902"	"C1orf194"	chr1	-	109106534	109107122	109106534	109106659	109107006	109107122
7141	"ENSG00000168256"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022564	42022640
7142	"ENSG00000168256"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022569	42022640
7143	"ENSG00000111665"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849413	6849564	6849858
7144	"ENSG00000111665"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849429	6849564	6849858
7145	"ENSG00000111665"	"CDCA3"	chr12	-	6850466	6851009	6850466	6850596	6850832	6851009
7146	"ENSG00000183735"	"TBK1"	chr12	+	64481841	64484499	64481841	64481956	64484302	64484499
7147	"ENSG00000183735"	"TBK1"	chr12	+	64481841	64484499	64481841	64482021	64484302	64484499
7148	"ENSG00000183735"	"TBK1"	chr12	+	64481841	64484499	64481841	64481956	64484361	64484499
7149	"ENSG00000183735"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485925	64486017
7150	"ENSG00000183735"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485957	64486017
7151	"ENSG00000183735"	"TBK1"	chr12	+	64495482	64496406	64495482	64495604	64495698	64496406
7152	"ENSG00000183735"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496201	64496406
7153	"ENSG00000183735"	"TBK1"	chr12	+	64495482	64496406	64495482	64495604	64496366	64496406
7154	"ENSG00000183735"	"TBK1"	chr12	+	64495698	64496406	64495698	64495772	64496366	64496406
7155	"ENSG00000183735"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496366	64496406
7156	"ENSG00000183735"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496372	64496406
7157	"ENSG00000183735"	"TBK1"	chr12	+	64497647	64498039	64497647	64497754	64497967	64498039
7158	"ENSG00000153179"	"RASSF3"	chr12	+	64610512	64610743	64610512	64610541	64610618	64610743
7159	"ENSG00000160766"	"GBAP1"	chr1	-	155215562	155215787	155215562	155215651	155215761	155215787
7160	"ENSG00000160766"	"GBAP1"	chr1	-	155216383	155217029	155216383	155216621	155216856	155217029
7161	"ENSG00000160766"	"GBAP1"	chr1	-	155217239	155218049	155217239	155217373	155217963	155218049
7162	"ENSG00000174106"	"LEMD3"	chr12	+	65245668	65245939	65245668	65245774	65245860	65245939
7163	"ENSG00000073060"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786356	124786503
7164	"ENSG00000073060"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786440	124786503
7165	"ENSG00000150991"	"UBC"	chr12	-	124911645	124913774	124911645	124912180	124913320	124913774
7166	"ENSG00000187848"	"P2RX2"	chr12	+	132621474	132621972	132621474	132621540	132621618	132621972
7167	"ENSG00000187848"	"P2RX2"	chr12	+	132621618	132621972	132621618	132621696	132621897	132621972
7168	"ENSG00000112787"	"FBRSL1"	chr12	+	132574318	132574564	132574318	132574348	132574492	132574564
7169	"ENSG00000072041"	"SLC6A15"	chr12	-	84867033	84868072	84867033	84867193	84867892	84868072
7170	"ENSG00000072041"	"SLC6A15"	chr12	-	84872601	84873328	84872601	84872794	84873086	84873328
7171	"ENSG00000072041"	"SLC6A15"	chr12	-	84883858	84885561	84883858	84884040	84885379	84885561
7172	"ENSG00000072041"	"SLC6A15"	chr12	-	84883858	84885561	84883858	84884040	84885434	84885561
7173	"ENSG00000089127"	"OAS1"	chr12	+	112906961	112908824	112906961	112907219	112908535	112908824
7174	"ENSG00000089127"	"OAS1"	chr12	+	112911050	112917700	112911050	112911235	112916508	112917700
7175	"ENSG00000089127"	"OAS1"	chr12	+	112916508	112917700	112916508	112916738	112917546	112917700
7176	"ENSG00000089127"	"OAS1"	chr12	+	112917546	112919903	112917546	112917700	112919388	112919903
7177	"ENSG00000089127"	"OAS1"	chr12	+	112917546	112919903	112917546	112917700	112919486	112919903
7178	"ENSG00000111229"	"ARPC3"	chr12	-	110436109	110436683	110436109	110436204	110436556	110436683
7179	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49330943	49330144	49330573	49330660	49330943
7180	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407
7181	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49331407	49330144	49330943	49331213	49331407
7182	"ENSG00000139531"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002542	56002720
7183	"ENSG00000139531"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002603	56002720
7184	"ENSG00000170515"	"PA2G4"	chr12	+	56106989	56107256	56106989	56107095	56107186	56107256
7185	"ENSG00000139613"	"SMARCC2"	chr12	-	56164302	56164731	56164302	56164368	56164647	56164731
7186	"ENSG00000139613"	"SMARCC2"	chr12	-	56178403	56178847	56178403	56178534	56178809	56178847
7187	"ENSG00000139613"	"SMARCC2"	chr12	-	56180976	56181597	56180976	56181101	56181481	56181597
7188	"ENSG00000139540"	"SLC39A5"	chr12	+	56231203	56231561	56231203	56231289	56231376	56231561
7189	"ENSG00000139645"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392
7190	"ENSG00000139645"	"ANKRD52"	chr12	-	56257282	56257911	56257282	56257361	56257827	56257911
7191	"ENSG00000160949"	"TONSL"	chr8	-	144432284	144433759	144432284	144432460	144433587	144433759
7192	"ENSG00000160949"	"TONSL"	chr8	-	144438652	144438735	144438652	144438664	144438665	144438735
7193	"ENSG00000160949"	"TONSL"	chr8	-	144440350	144440476	144440350	144440429	144440431	144440476
7194	"ENSG00000160949"	"TONSL"	chr8	-	144440965	144441111	144440965	144441106	144441107	144441111
7195	"ENSG00000139793"	"MBNL2"	chr13	+	97346803	97347067	97346803	97347003	97347040	97347067
7196	"ENSG00000170581"	"STAT2"	chr12	-	56342617	56343531	56342617	56342869	56343303	56343531
7197	"ENSG00000170581"	"STAT2"	chr12	-	56350096	56350432	56350096	56350190	56350411	56350432
7198	"ENSG00000170581"	"STAT2"	chr12	-	56354777	56355351	56354777	56354863	56354989	56355351
7199	"ENSG00000170581"	"STAT2"	chr12	-	56354777	56355351	56354777	56354897	56355071	56355351
7200	"ENSG00000170581"	"STAT2"	chr12	-	56354777	56355351	56354777	56354863	56355088	56355351
7201	"ENSG00000170581"	"STAT2"	chr12	-	56354777	56355351	56354777	56354863	56355275	56355351
7202	"ENSG00000150990"	"DHX37"	chr12	-	124950412	124950804	124950412	124950550	124950689	124950804
7203	"ENSG00000089159"	"PXN"	chr12	-	120216272	120217116	120216272	120216581	120216840	120217116
7204	"ENSG00000139636"	"LMBR1L"	chr12	-	49100387	49101323	49100387	49100454	49101128	49101323
7205	"ENSG00000182511"	"FES"	chr15	+	90885036	90885585	90885036	90885258	90885411	90885585
7206	"ENSG00000129951"	"PLPPR3"	chr19	-	814433	814749	814433	814571	814691	814749
7207	"ENSG00000129951"	"PLPPR3"	chr19	-	814433	814749	814433	814607	814691	814749
7208	"ENSG00000129951"	"PLPPR3"	chr19	-	821484	821955	821484	821585	821914	821955
7209	"ENSG00000135100"	"HNF1A"	chr12	+	120996540	120998300	120996540	120996742	120997473	120998300
7210	"ENSG00000135100"	"HNF1A"	chr12	+	120999267	120999627	120999267	120999389	120999461	120999627
7211	"ENSG00000135100"	"HNF1A"	chr12	+	120999267	120999627	120999267	120999389	120999482	120999627
7212	"ENSG00000181929"	"PRKAG1"	chr12	-	49002273	49003006	49002273	49002870	49002964	49003006
7213	"ENSG00000181929"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018
7214	"ENSG00000181929"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543
7215	"ENSG00000181929"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005391	49005461	49005543
7216	"ENSG00000166908"	"PIP4K2C"	chr12	+	57601525	57603418	57601525	57601636	57601925	57603418
7217	"ENSG00000176454"	"LPCAT4"	chr15	-	34359588	34360209	34359588	34359745	34360110	34360209
7218	"ENSG00000176454"	"LPCAT4"	chr15	-	34364193	34364306	34364193	34364224	34364225	34364306
7219	"ENSG00000170421"	"KRT8"	chr12	-	52900587	52901219	52900587	52900683	52901158	52901219
7220	"ENSG00000170421"	"KRT8"	chr12	-	52900587	52902072	52900587	52901219	52901863	52902072
7221	"ENSG00000084453"	"SLCO1A2"	chr12	-	21293944	21295792	21293944	21294110	21295596	21295792
7222	"ENSG00000139574"	"NPFF"	chr12	-	53507020	53507484	53507020	53507142	53507372	53507484
7223	"ENSG00000092199"	"HNRNPC"	chr14	-	21210555	21211306	21210555	21211235	21211237	21211306
7224	"ENSG00000092199"	"HNRNPC"	chr14	-	21263310	21263829	21263310	21263336	21263666	21263829
7225	"ENSG00000167840"	"ZNF232"	chr17	-	5108925	5109868	5108925	5109052	5109393	5109868
7226	"ENSG00000167840"	"ZNF232"	chr17	-	5108925	5109868	5108925	5109052	5109710	5109868
7227	"ENSG00000171302"	"CANT1"	chr17	-	78996991	78997963	78996991	78997644	78997839	78997963
7228	"ENSG00000088038"	"CNOT3"	chr19	+	54143659	54144134	54143659	54143749	54144005	54144134
7229	"ENSG00000088038"	"CNOT3"	chr19	+	54153714	54155680	54153714	54153840	54155308	54155680
7230	"ENSG00000267779"	"LINC01533"	chr19	+	32039492	32040570	32039492	32039619	32040365	32040570
7231	"ENSG00000165487"	"MICU2"	chr13	-	21495160	21496160	21495160	21495318	21496051	21496160
7232	"ENSG00000196199"	"MPHOSPH8"	chr13	+	19670839	19671289	19670839	19670964	19671205	19671289
7233	"ENSG00000070061"	"ELP1"	chr9	-	108880051	108881765	108880051	108880165	108881662	108881765
7234	"ENSG00000070061"	"ELP1"	chr9	-	108880051	108881765	108880051	108880165	108881704	108881765
7235	"ENSG00000070061"	"ELP1"	chr9	-	108892985	108894066	108892985	108893083	108893942	108894066
7236	"ENSG00000070061"	"ELP1"	chr9	-	108896495	108897038	108896495	108896644	108896890	108897038
7237	"ENSG00000070061"	"ELP1"	chr9	-	108896495	108897038	108896495	108896644	108896952	108897038
7238	"ENSG00000070061"	"ELP1"	chr9	-	108897147	108898581	108897147	108897283	108898501	108898581
7239	"ENSG00000070061"	"ELP1"	chr9	-	108897147	108898581	108897147	108897285	108898501	108898581
7240	"ENSG00000070061"	"ELP1"	chr9	-	108906302	108908404	108906302	108906485	108908304	108908404
7241	"ENSG00000070061"	"ELP1"	chr9	-	108916203	108919349	108916203	108916297	108917546	108919349
7242	"ENSG00000070061"	"ELP1"	chr9	-	108917546	108919349	108917546	108917662	108919252	108919349
7243	"ENSG00000070061"	"ELP1"	chr9	-	108917546	108919349	108917546	108917670	108919252	108919349
7244	"ENSG00000070061"	"ELP1"	chr9	-	108930996	108934124	108930996	108931201	108933863	108934124
7245	"ENSG00000149483"	"TMEM138"	chr11	+	61364249	61364518	61364249	61364315	61364432	61364518
7246	"ENSG00000120694"	"HSPH1"	chr13	-	31136624	31137524	31136624	31137117	31137367	31137524
7247	"ENSG00000120694"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259
7248	"ENSG00000124126"	"PREX1"	chr20	-	48632276	48632639	48632276	48632391	48632495	48632639
7249	"ENSG00000175707"	"KDF1"	chr1	-	26951341	26952412	26951341	26952041	26952159	26952412
7250	"ENSG00000068120"	"COASY"	chr17	+	42562150	42562487	42562150	42562219	42562295	42562487
7251	"ENSG00000068120"	"COASY"	chr17	+	42562150	42562487	42562150	42562219	42562355	42562487
7252	"ENSG00000068120"	"COASY"	chr17	+	42562147	42563322	42562147	42562219	42562932	42563322
7253	"ENSG00000005844"	"ITGAL"	chr16	+	30473964	30474298	30473964	30474083	30474195	30474298
7254	"ENSG00000005844"	"ITGAL"	chr16	+	30496096	30496566	30496096	30496294	30496435	30496566
7255	"ENSG00000224853"	"LINC00393"	chr13	-	73545900	73546841	73545900	73546674	73546799	73546841
7256	"ENSG00000247708"	"STX18-AS1"	chr4	+	4648976	4649542	4648976	4649109	4649369	4649542
7257	"ENSG00000247708"	"STX18-AS1"	chr4	+	4648976	4649542	4648976	4649109	4649372	4649542
7258	"ENSG00000173988"	"LRRC63"	chr13	+	46250354	46254119	46250354	46250491	46253899	46254119
7259	"ENSG00000249145"	"LINC02517"	chr4	+	8320116	8320522	8320116	8320168	8320280	8320522
7260	"ENSG00000249145"	"LINC02517"	chr4	+	8320138	8320522	8320138	8320286	8320383	8320522
7261	"ENSG00000249145"	"LINC02517"	chr4	+	8321956	8322243	8321956	8322032	8322125	8322243
7262	"ENSG00000072195"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861
7263	"ENSG00000140543"	"DET1"	chr15	-	88530622	88531715	88530622	88531473	88531612	88531715
7264	"ENSG00000248370"	"LINC02434"	chr4	+	188160215	188161153	188160215	188160332	188160500	188161153
7265	"ENSG00000248370"	"LINC02434"	chr4	+	188160215	188161139	188160215	188160332	188160516	188161139
7266	"ENSG00000248370"	"LINC02434"	chr4	+	188160215	188161139	188160215	188160332	188160520	188161139
7267	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174340	67174620	67174944
7268	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174454	67174620	67174944
7269	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174464	67174620	67174944
7270	"ENSG00000250682"	"LINC00491"	chr5	-	102636142	102636434	102636142	102636291	102636371	102636434
7271	"ENSG00000158806"	"NPM2"	chr8	+	22024723	22025306	22024723	22024830	22025215	22025306
7272	"ENSG00000226620"	"LINC00343"	chr13	+	105706848	105707629	105706848	105706917	105707099	105707629
7273	"ENSG00000226620"	"LINC00343"	chr13	+	105706873	105707629	105706873	105706925	105707099	105707629
7274	"ENSG00000226620"	"LINC00343"	chr13	+	105718474	105718852	105718474	105718559	105718647	105718852
7275	"ENSG00000226620"	"LINC00343"	chr13	+	105718474	105719202	105718474	105718852	105719046	105719202
7276	"ENSG00000226620"	"LINC00343"	chr13	+	105730314	105731715	105730314	105730458	105731447	105731715
7277	"ENSG00000185896"	"LAMP1"	chr13	+	113320344	113321470	113320344	113320470	113321403	113321470
7278	"ENSG00000227676"	"LINC01068"	chr13	+	79570562	79571445	79570562	79570750	79571079	79571445
7279	"ENSG00000141499"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079
7280	"ENSG00000141499"	"WRAP53"	chr17	+	7701656	7702846	7701656	7701789	7702742	7702846
7281	"ENSG00000167895"	"TMC8"	chr17	+	78137234	78137814	78137234	78137323	78137716	78137814
7282	"ENSG00000167895"	"TMC8"	chr17	+	78137234	78137814	78137234	78137358	78137716	78137814
7283	"ENSG00000137496"	"IL18BP"	chr11	+	71999227	71999662	71999227	71999370	71999616	71999662
7284	"ENSG00000119707"	"RBM25"	chr14	+	73099666	73103478	73099666	73099750	73103191	73103478
7285	"ENSG00000119707"	"RBM25"	chr14	+	73110830	73111802	73110830	73111155	73111527	73111802
7286	"ENSG00000154059"	"IMPACT"	chr18	+	24450778	24453531	24450778	24450814	24453149	24453531
7287	"ENSG00000049759"	"NEDD4L"	chr18	+	58383245	58385586	58383245	58383319	58385525	58385586
7288	"ENSG00000173575"	"CHD2"	chr15	+	92946037	92946340	92946037	92946082	92946247	92946340
7289	"ENSG00000173575"	"CHD2"	chr15	+	93014695	93014909	93014695	93014726	93014815	93014909
7290	"ENSG00000198542"	"ITGBL1"	chr13	+	101453882	101454100	101453882	101453928	101453996	101454100
7291	"ENSG00000198542"	"ITGBL1"	chr13	+	101567698	101567845	101567698	101567713	101567718	101567845
7292	"ENSG00000104133"	"SPG11"	chr15	-	44583813	44584558	44583813	44583935	44584164	44584558
7293	"ENSG00000104133"	"SPG11"	chr15	-	44622219	44622799	44622219	44622347	44622727	44622799
7294	"ENSG00000092929"	"UNC13D"	chr17	-	75827224	75828086	75827224	75827445	75827956	75828086
7295	"ENSG00000092929"	"UNC13D"	chr17	-	75839838	75840329	75839838	75839942	75840224	75840329
7296	"ENSG00000104679"	"R3HCC1"	chr8	+	23289865	23290469	23289865	23289925	23290051	23290469
7297	"ENSG00000104679"	"R3HCC1"	chr8	+	23289865	23290469	23289865	23290219	23290334	23290469
7298	"ENSG00000214140"	"PRCD"	chr17	+	76543802	76544370	76543802	76543932	76544231	76544370
7299	"ENSG00000094631"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464
7300	"ENSG00000094631"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805779	48806367	48806464
7301	"ENSG00000094631"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893
7302	"ENSG00000094631"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490
7303	"ENSG00000094631"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412
7304	"ENSG00000094631"	"HDAC6"	chrX	+	48822911	48823588	48822911	48823018	48823120	48823588
7305	"ENSG00000176124"	"DLEU1"	chr13	+	50527865	50528534	50527865	50528064	50528179	50528534
