ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
766	"ENSG00000104885"	"DOT1L"	chr19	+	2191011	2191240	2193688	2193783	2189731	2189795	2194514	2194577
767	"ENSG00000104885"	"DOT1L"	chr19	+	2191083	2191240	2193688	2193783	2189731	2189795	2194514	2194577
768	"ENSG00000104885"	"DOT1L"	chr19	+	2217771	2217918	2220107	2220222	2216954	2217090	2221975	2222559
769	"ENSG00000273734"	NA	chr19	+	2337442	2337625	2338751	2338841	2334601	2334721	2339068	2339208
770	"ENSG00000064932"	"SBNO2"	chr19	-	1109291	1109423	1109505	1109598	1109134	1109211	1109682	1109777
771	"ENSG00000267059"	NA	chr19	-	1581091	1581269	1582621	1582712	1578338	1578538	1584539	1584677
772	"ENSG00000116017"	"ARID3A"	chr19	+	964832	965080	966571	966868	964247	964431	968404	968503
773	"ENSG00000099622"	"CIRBP"	chr19	+	1271120	1271246	1271328	1271467	1270927	1271036	1271550	1271632
774	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271246	1271328	1271467	1270866	1271036	1271550	1271632
775	"ENSG00000099622"	"CIRBP"	chr19	+	1271328	1271365	1271550	1271632	1271139	1271246	1271980	1273172
776	"ENSG00000087460"	"GNAS"	chr20	+	58903527	58903585	58903671	58903791	58895196	58895684	58905382	58905480
777	"ENSG00000087460"	"GNAS"	chr20	+	58903530	58903585	58903671	58903791	58893099	58895684	58905382	58905480
778	"ENSG00000078699"	"CBFA2T2"	chr20	+	33611093	33611335	33619516	33619606	33606955	33607099	33623114	33623296
779	"ENSG00000078699"	"CBFA2T2"	chr20	+	33624763	33625017	33628349	33628435	33623114	33623296	33629718	33629914
780	"ENSG00000078699"	"CBFA2T2"	chr20	+	33628349	33628435	33629718	33629914	33624763	33625017	33636639	33636662
781	"ENSG00000078699"	"CBFA2T2"	chr20	+	33629718	33629914	33636639	33636708	33628349	33628435	33640340	33640531
783	"ENSG00000080845"	"DLGAP4"	chr20	+	36524249	36524341	36525850	36526006	36500198	36500611	36526812	36527190
784	"ENSG00000080845"	"DLGAP4"	chr20	+	36524249	36524341	36525850	36526077	36500198	36500611	36526812	36527231
786	"ENSG00000064601"	"CTSA"	chr20	+	45894649	45894741	45894822	45894901	45893987	45894072	45894993	45895133
787	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762
789	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50936147	50936262	50945846	50945923
792	"ENSG00000132669"	"RIN2"	chr20	+	19992167	19992299	19996678	19996842	19990005	19990311	20000612	20001348
794	"ENSG00000177410"	"ZFAS1"	chr20	+	49280484	49280570	49280902	49280964	49279103	49279208	49289044	49289260
795	"ENSG00000177410"	"ZFAS1"	chr20	+	49280484	49280570	49280902	49280964	49279103	49279208	49295402	49299600
796	"ENSG00000124201"	"ZNFX1"	chr20	-	49260462	49260577	49263333	49263483	49257416	49257664	49264715	49264864
797	"ENSG00000101247"	"NDUFAF5"	chr20	+	13814417	13814515	13816462	13816546	13808841	13808902	13816874	13816957
798	"ENSG00000087586"	"AURKA"	chr20	-	56373407	56373556	56386256	56386533	56369664	56370659	56388155	56388202
801	"ENSG00000124198"	"ARFGEF2"	chr20	+	49025312	49025481	49028529	49028668	49018883	49018998	49032048	49032166
802	"ENSG00000124198"	"ARFGEF2"	chr20	+	49028529	49028668	49032048	49032166	49025312	49025481	49033022	49033199
803	"ENSG00000088888"	"MAVS"	chr20	+	3857634	3857809	3861331	3861504	3854557	3854741	3862253	3862413
804	"ENSG00000101220"	"C20orf27"	chr20	-	3754396	3754519	3755468	3755607	3753507	3754158	3758535	3758678
805	"ENSG00000101220"	"C20orf27"	chr20	-	3755468	3755607	3758535	3758678	3754396	3754519	3760081	3760186
806	"ENSG00000101220"	"C20orf27"	chr20	-	3758535	3758678	3760081	3760186	3755468	3755607	3767662	3767753
807	"ENSG00000092758"	"COL9A3"	chr20	+	62836186	62836333	62836477	62836532	62835920	62835953	62837082	62837265
808	"ENSG00000060491"	"OGFR"	chr20	+	62809584	62809663	62810498	62810565	62805885	62808325	62811461	62811610
809	"ENSG00000124214"	"STAU1"	chr20	-	49158436	49158497	49158938	49159146	49153932	49154071	49174194	49174263
810	"ENSG00000101457"	"DNTTIP1"	chr20	+	45795344	45795443	45801073	45801142	45793920	45794017	45801401	45801458
811	"ENSG00000101457"	"DNTTIP1"	chr20	+	45809113	45809185	45810884	45810940	45805305	45805366	45811056	45811427
813	"ENSG00000099817"	"POLR2E"	chr19	-	1090907	1090988	1093903	1094078	1090086	1090145	1095258	1095354
816	"ENSG00000124155"	"PIGT"	chr20	+	45418771	45418979	45419503	45419590	45416516	45416694	45420331	45420429
817	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419503	45419590	45416140	45416343	45420331	45420429
822	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419503	45419590	45416516	45416694	45420331	45420429
823	"ENSG00000124155"	"PIGT"	chr20	+	45419503	45419590	45420331	45420429	45416516	45416694	45420527	45420693
824	"ENSG00000124155"	"PIGT"	chr20	+	45419503	45419590	45420331	45420429	45418851	45418979	45420527	45420693
825	"ENSG00000124155"	"PIGT"	chr20	+	45419507	45419590	45420331	45420429	45418851	45418979	45420527	45420693
826	"ENSG00000124155"	"PIGT"	chr20	+	45420135	45420223	45420331	45420429	45419472	45419590	45420527	45420693
827	"ENSG00000124155"	"PIGT"	chr20	+	45420152	45420223	45420331	45420429	45419503	45419590	45420527	45420693
828	"ENSG00000124177"	"CHD6"	chr20	-	41512845	41512995	41514804	41514952	41499294	41499357	41533049	41533285
829	"ENSG00000124177"	"CHD6"	chr20	-	41514804	41514952	41533049	41533570	41512845	41512995	41551304	41551360
830	"ENSG00000124177"	"CHD6"	chr20	-	41514804	41514952	41533049	41533570	41512845	41512995	41564010	41564151
831	"ENSG00000132793"	"LPIN3"	chr20	+	41345795	41345995	41347551	41347647	41340820	41341002	41348618	41348887
832	"ENSG00000101333"	"PLCB4"	chr20	+	9217389	9217452	9307799	9307898	9068806	9068903	9337125	9337206
833	"ENSG00000101333"	"PLCB4"	chr20	+	9444177	9444243	9453346	9453462	9443980	9444030	9457413	9457489
834	"ENSG00000101333"	"PLCB4"	chr20	+	9453346	9453462	9457413	9457489	9444177	9444243	9459634	9459810
835	"ENSG00000101333"	"PLCB4"	chr20	+	9453346	9453462	9457413	9457489	9444177	9444243	9468570	9468672
836	"ENSG00000101333"	"PLCB4"	chr20	+	9457413	9457489	9459634	9459810	9453346	9453462	9468570	9468672
837	"ENSG00000101333"	"PLCB4"	chr20	+	9459634	9459810	9468570	9468672	9457413	9457489	9472789	9472847
838	"ENSG00000214078"	"CPNE1"	chr20	-	35626562	35626803	35627279	35627413	35626043	35626381	35630438	35630456
839	"ENSG00000214078"	"CPNE1"	chr20	-	35626566	35626803	35627279	35627413	35626030	35626381	35630438	35630490
840	"ENSG00000214078"	"CPNE1"	chr20	-	35626734	35626803	35627279	35627413	35626065	35626381	35630438	35630490
841	"ENSG00000214078"	"CPNE1"	chr20	-	35627279	35627413	35630438	35630490	35626566	35626803	35630740	35630795
842	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35630490	35630740	35630795	35627279	35627413	35630900	35631034
843	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709256	35713018	35713096	35707119	35707201	35714184	35714389
844	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709274	35713018	35713096	35707119	35707201	35714184	35714389
845	"ENSG00000131051"	"RBM39"	chr20	-	35729311	35729365	35729461	35729527	35725037	35725155	35731940	35732135
846	"ENSG00000131051"	"RBM39"	chr20	-	35734185	35734257	35738967	35739017	35731940	35732135	35740524	35740597
847	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35739017	35740524	35740597	35731940	35732135	35740823	35740887
848	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35739017	35740823	35740887	35731940	35732135	35741940	35741958
849	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35739017	35741940	35742113	35731940	35732135	35742244	35742266
850	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35739017	35740524	35740597	35734185	35734257	35740823	35740887
852	"ENSG00000244005"	"NFS1"	chr20	-	35672754	35672844	35673600	35673684	35668051	35669685	35674349	35674431
853	"ENSG00000198900"	"TOP1"	chr20	+	41029430	41029455	41061393	41061490	41028821	41029100	41076170	41076294
854	"ENSG00000198900"	"TOP1"	chr20	+	41029430	41029455	41076170	41076294	41028821	41029100	41077581	41077637
855	"ENSG00000198900"	"TOP1"	chr20	+	41061393	41061490	41076170	41076294	41029430	41029455	41077581	41077637
856	"ENSG00000198900"	"TOP1"	chr20	+	41084461	41084568	41092471	41092587	41081164	41081240	41097219	41097341
857	"ENSG00000198900"	"TOP1"	chr20	+	41084461	41084568	41092471	41097341	41081164	41081240	41098214	41098337
858	"ENSG00000198900"	"TOP1"	chr20	+	41084461	41084568	41097219	41097341	41081164	41081240	41098214	41098337
859	"ENSG00000198900"	"TOP1"	chr20	+	41092471	41092587	41097219	41097341	41084461	41084568	41098214	41098337
860	"ENSG00000198900"	"TOP1"	chr20	+	41092471	41097341	41098214	41098337	41084461	41084568	41100055	41100243
861	"ENSG00000198900"	"TOP1"	chr20	+	41097219	41097341	41098214	41098337	41092471	41092587	41100055	41100243
865	"ENSG00000089006"	"SNX5"	chr20	-	17952586	17952710	17955364	17955475	17951499	17951595	17956932	17956946
866	"ENSG00000089006"	"SNX5"	chr20	-	17952586	17952710	17956932	17957037	17951499	17951595	17968374	17968457
867	"ENSG00000089006"	"SNX5"	chr20	-	17952586	17952710	17955364	17955475	17951499	17951595	17968374	17968511
868	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954117	17955364	17955475	17952586	17952710	17956932	17957037
869	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954117	17956932	17957037	17952586	17952710	17968374	17968457
870	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954117	17955364	17955475	17952586	17952710	17968374	17968511
871	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954117	17956932	17957037	17952586	17952710	17968699	17968800
872	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954117	17968374	17968457	17952586	17952710	17968699	17968980
873	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954223	17955364	17955475	17952586	17952710	17956932	17957037
874	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954231	17955364	17955475	17952586	17952710	17956932	17956946
875	"ENSG00000089006"	"SNX5"	chr20	-	17955364	17955475	17956932	17957037	17953995	17954223	17961139	17961326
877	"ENSG00000101290"	"CDS2"	chr20	+	5175182	5175279	5178816	5178956	5126878	5127149	5182386	5182445
878	"ENSG00000132646"	"PCNA"	chr20	-	5118609	5118677	5118768	5118866	5117469	5117664	5119577	5119914
879	"ENSG00000131061"	"ZNF341"	chr20	+	33745102	33745299	33748922	33749072	33740901	33741012	33753171	33753423
880	"ENSG00000022277"	"RTF2"	chr20	+	56484110	56484189	56513314	56513428	56476984	56477124	56516934	56516989
881	"ENSG00000022277"	"RTF2"	chr20	+	56513314	56513428	56516934	56516989	56484110	56484189	56517105	56517201
882	"ENSG00000125967"	"NECAB3"	chr20	-	33658721	33658834	33659496	33659550	33658476	33658554	33659652	33659732
883	"ENSG00000088325"	"TPX2"	chr20	+	31742540	31742647	31757406	31757582	31739270	31739621	31760056	31760179
884	"ENSG00000088325"	"TPX2"	chr20	+	31782248	31782390	31783704	31783921	31778812	31778984	31792734	31792830
887	"ENSG00000101150"	"TPD52L2"	chr20	+	63869295	63869441	63873667	63873816	63865227	63865384	63875815	63875875
888	"ENSG00000101150"	"TPD52L2"	chr20	+	63873667	63873816	63875815	63875875	63869295	63869441	63882718	63882820
889	"ENSG00000101150"	"TPD52L2"	chr20	+	63875815	63875875	63882718	63882820	63873667	63873816	63889189	63889238
890	"ENSG00000101150"	"TPD52L2"	chr20	+	63875815	63875875	63889189	63889238	63873667	63873816	63889849	63891545
891	"ENSG00000101150"	"TPD52L2"	chr20	+	63882718	63882820	63889189	63889238	63875815	63875875	63889849	63891545
892	"ENSG00000197122"	"SRC"	chr20	+	37401601	37401678	37402434	37402588	37400114	37400294	37402748	37402880
893	"ENSG00000089177"	"KIF16B"	chr20	-	16335925	16336015	16356329	16356452	16312334	16312418	16370585	16370636
894	"ENSG00000089177"	"KIF16B"	chr20	-	16371664	16371761	16374256	16374409	16370585	16370636	16378804	16380163
895	"ENSG00000101311"	"FERMT1"	chr20	-	6084039	6084164	6085065	6085287	6079435	6079577	6087776	6087883
896	"ENSG00000101311"	"FERMT1"	chr20	-	6107531	6107634	6110297	6110511	6097523	6097631	6112476	6112623
897	"ENSG00000078747"	"ITCH"	chr20	+	34369393	34369470	34393790	34393881	34363310	34363349	34408650	34408792
898	"ENSG00000078747"	"ITCH"	chr20	+	34393769	34393881	34408650	34408792	34369393	34369470	34413741	34413879
900	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34413741	34413879
901	"ENSG00000078747"	"ITCH"	chr20	+	34408650	34408792	34412514	34412639	34393790	34393881	34413741	34413879
902	"ENSG00000078747"	"ITCH"	chr20	+	34457389	34457474	34462092	34462221	34449410	34449480	34470047	34470120
903	"ENSG00000078747"	"ITCH"	chr20	+	34471443	34471515	34477771	34477860	34470047	34470120	34479629	34479789
904	"ENSG00000078747"	"ITCH"	chr20	+	34471443	34471515	34477771	34477906	34470047	34470120	34479629	34479789
905	"ENSG00000149636"	"DSN1"	chr20	-	36758557	36758617	36762460	36762548	36758086	36758161	36766768	36766841
907	"ENSG00000118705"	"RPN2"	chr20	+	37232295	37232391	37234019	37234095	37229972	37230059	37236579	37236709
908	"ENSG00000131037"	"EPS8L1"	chr19	+	55078087	55078128	55079689	55079851	55076407	55076461	55080128	55080278
909	"ENSG00000101331"	"CCM2L"	chr20	+	32022659	32022795	32025855	32025919	32018942	32019409	32028994	32029124
911	"ENSG00000125885"	"MCM8"	chr20	+	5972006	5972037	5973055	5973196	5967829	5968025	5977875	5978017
912	"ENSG00000125885"	"MCM8"	chr20	+	5984780	5985000	5985921	5986131	5982969	5983165	5987281	5987358
913	"ENSG00000125863"	"MKKS"	chr20	-	10412529	10413931	10420527	10420758	10408627	10408803	10434107	10434222
917	"ENSG00000130703"	"OSBPL2"	chr20	+	62285535	62286217	62286582	62286711	62284045	62284169	62291702	62291793
918	"ENSG00000130703"	"OSBPL2"	chr20	+	62285535	62286217	62289206	62289330	62284045	62284169	62291702	62291793
919	"ENSG00000130703"	"OSBPL2"	chr20	+	62286582	62286711	62289206	62289330	62284045	62284169	62291702	62291793
920	"ENSG00000125821"	"DTD1"	chr20	+	18628126	18628233	18744099	18744271	18596005	18596241	18763359	18766644
924	"ENSG00000101052"	"IFT52"	chr20	+	43618939	43619026	43620856	43620925	43613849	43613976	43623890	43624045
925	"ENSG00000288000"	NA	chr20	+	43515008	43515159	43515291	43515415	43514634	43514776	43516092	43516177
926	"ENSG00000168734"	"PKIG"	chr20	+	44582584	44582731	44585099	44585204	44531784	44531978	44589796	44589866
927	"ENSG00000126001"	"CEP250"	chr20	+	35479975	35480145	35490636	35490804	35479645	35479773	35491211	35491346
928	"ENSG00000124222"	"STX16"	chr20	+	58652072	58652087	58667489	58667597	58651271	58651414	58667986	58668127
929	"ENSG00000124222"	"STX16"	chr20	+	58652072	58652087	58667489	58667597	58651312	58651406	58667986	58668127
931	"ENSG00000124222"	"STX16"	chr20	+	58667489	58667597	58667986	58668127	58652072	58652087	58670511	58670603
932	"ENSG00000080839"	"RBL1"	chr20	-	37065423	37065473	37067985	37068186	37062083	37062270	37088988	37089122
933	"ENSG00000100983"	"GSS"	chr20	-	34935575	34935642	34936762	34936840	34931938	34932133	34936942	34937023
934	"ENSG00000100983"	"GSS"	chr20	-	34941712	34941829	34942487	34942627	34936942	34937023	34942930	34943006
935	"ENSG00000100983"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34936942	34937023	34945952	34946098
937	"ENSG00000101079"	"NDRG3"	chr20	-	36671340	36671397	36680815	36680902	36666288	36666392	36682517	36682578
938	"ENSG00000101079"	"NDRG3"	chr20	-	36680815	36680902	36682517	36682578	36671340	36671397	36684412	36684475
939	"ENSG00000101079"	"NDRG3"	chr20	-	36682517	36682578	36684412	36684475	36680815	36680902	36687491	36687612
940	"ENSG00000198276"	"UCKL1"	chr20	-	63940377	63940485	63940593	63940716	63940096	63940306	63940793	63940856
941	"ENSG00000198276"	"UCKL1"	chr20	-	63940593	63940716	63940793	63940856	63940377	63940485	63940949	63941043
944	"ENSG00000101161"	"PRPF6"	chr20	+	64011284	64011503	64016722	64016845	64010199	64010318	64022756	64022878
945	"ENSG00000100991"	"TRPC4AP"	chr20	-	35021189	35021332	35035122	35035308	35016007	35016139	35044504	35044712
946	"ENSG00000100991"	"TRPC4AP"	chr20	-	35021189	35021356	35035122	35035308	35016007	35016139	35044504	35044712
947	"ENSG00000100991"	"TRPC4AP"	chr20	-	35035122	35035308	35044504	35044712	35021189	35021332	35049865	35049994
948	"ENSG00000100991"	"TRPC4AP"	chr20	-	35035122	35035308	35044504	35044712	35021189	35021356	35049865	35049994
949	"ENSG00000100991"	"TRPC4AP"	chr20	-	35044504	35044712	35049865	35049994	35035122	35035308	35054975	35055031
950	"ENSG00000100991"	"TRPC4AP"	chr20	-	35049865	35049994	35054975	35055031	35044504	35044712	35057513	35057571
951	"ENSG00000124164"	"VAPB"	chr20	+	58434601	58434705	58438944	58439025	58418210	58418363	58440906	58441083
952	"ENSG00000149531"	"FRG1BP"	chr20	+	30388452	30388578	30391196	30391308	30379588	30379651	30393550	30393655
953	"ENSG00000101439"	"CST3"	chr20	-	23633913	23633999	23635253	23635367	23626705	23629465	23637619	23637945
954	"ENSG00000197586"	"ENTPD6"	chr20	+	25217501	25217581	25221231	25221333	25216647	25216736	25222837	25222970
955	"ENSG00000197586"	"ENTPD6"	chr20	+	25218549	25218614	25221231	25221333	25217501	25217581	25222837	25222978
962	"ENSG00000101363"	"MANBAL"	chr20	+	37297295	37297534	37298762	37298879	37289662	37289686	37301207	37301413
963	"ENSG00000101363"	"MANBAL"	chr20	+	37298762	37298879	37301207	37301413	37296895	37297534	37316307	37317260
964	"ENSG00000125970"	"RALY"	chr20	+	34031521	34031604	34072065	34072330	33993645	33994131	34073562	34073635
966	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072205	34073562	34073635	34031521	34031604	34073818	34073866
967	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34073562	34073635	34031521	34031604	34073818	34073866
968	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34075873	34076040	34031521	34031604	34076701	34076815
970	"ENSG00000125970"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072330	34075873	34076040
971	"ENSG00000125970"	"RALY"	chr20	+	34073818	34073866	34075873	34076040	34073562	34073635	34076701	34076815
972	"ENSG00000101104"	"PABPC1L"	chr20	+	44916755	44916871	44918905	44919045	44912659	44912853	44921593	44921731
973	"ENSG00000101104"	"PABPC1L"	chr20	+	44916755	44916871	44919182	44919277	44912659	44912853	44921593	44921731
974	"ENSG00000101104"	"PABPC1L"	chr20	+	44918905	44919045	44919182	44919277	44912659	44912853	44921593	44921731
975	"ENSG00000101104"	"PABPC1L"	chr20	+	44919182	44919277	44921593	44921731	44918905	44919045	44924160	44924256
976	"ENSG00000101104"	"PABPC1L"	chr20	+	44921593	44921731	44924160	44924256	44919182	44919277	44930459	44930726
977	"ENSG00000101104"	"PABPC1L"	chr20	+	44921593	44921731	44924160	44924256	44919182	44919277	44930517	44930726
978	"ENSG00000101004"	"NINL"	chr20	-	25476042	25477089	25478922	25479206	25469990	25470095	25480160	25480267
979	"ENSG00000101004"	"NINL"	chr20	-	25498209	25498346	25500839	25501010	25496662	25496803	25503951	25504104
980	"ENSG00000124226"	"RNF114"	chr20	+	49941560	49941711	49946135	49946250	49936396	49936552	49949247	49949355
981	"ENSG00000124226"	"RNF114"	chr20	+	49941582	49941711	49946135	49946250	49936376	49936552	49949247	49949355
982	"ENSG00000124226"	"RNF114"	chr20	+	49945381	49945488	49946135	49946250	49936335	49936552	49949247	49949355
983	"ENSG00000124208"	"PEDS1-UBE2V1"	chr20	-	50129545	50129690	50143501	50143621	50127974	50128187	50153516	50153637
985	"ENSG00000101040"	"ZMYND8"	chr20	-	47212641	47212725	47220257	47220324	47209213	47210897	47221313	47221474
986	"ENSG00000101040"	"ZMYND8"	chr20	-	47224316	47224556	47227202	47227281	47221313	47221474	47229725	47229806
987	"ENSG00000101040"	"ZMYND8"	chr20	-	47227202	47227281	47229725	47229806	47224316	47224556	47236325	47236516
988	"ENSG00000101040"	"ZMYND8"	chr20	-	47229725	47229806	47236325	47236516	47227202	47227281	47249286	47249439
989	"ENSG00000101040"	"ZMYND8"	chr20	-	47236325	47236516	47246007	47246517	47229725	47229806	47249286	47249439
990	"ENSG00000101040"	"ZMYND8"	chr20	-	47246007	47246517	47249286	47249439	47236325	47236516	47262287	47262428
991	"ENSG00000101040"	"ZMYND8"	chr20	-	47249286	47249439	47262287	47262428	47246007	47246517	47276313	47276795
992	"ENSG00000101040"	"ZMYND8"	chr20	-	47262287	47262428	47276313	47276795	47249286	47249439	47282101	47282217
993	"ENSG00000101040"	"ZMYND8"	chr20	-	47291795	47291888	47294665	47294779	47290186	47290274	47298728	47298872
994	"ENSG00000101040"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47355449	47355520
995	"ENSG00000101040"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47356656	47356670
996	"ENSG00000101040"	"ZMYND8"	chr20	-	47347855	47347926	47355449	47355520	47310055	47310204	47356656	47356889
997	"ENSG00000124191"	"TOX2"	chr20	+	44064776	44064857	44065711	44066107	44054298	44054526	44066729	44066857
998	"ENSG00000101452"	"DHX35"	chr20	+	38969080	38969214	38972558	38972651	38962343	38962407	38983698	38983776
999	"ENSG00000101452"	"DHX35"	chr20	+	38988792	38988917	38991453	38991515	38983698	38983776	38992355	38992425
1000	"ENSG00000101452"	"DHX35"	chr20	+	38988812	38988917	38991453	38991515	38983698	38983776	38992355	38992425
1004	"ENSG00000196756"	"SNHG17"	chr20	-	38422086	38422241	38422290	38422368	38421005	38421098	38431040	38431112
1005	"ENSG00000196756"	"SNHG17"	chr20	-	38422086	38422241	38426418	38426503	38421005	38421098	38431040	38431112
1010	"ENSG00000196756"	"SNHG17"	chr20	-	38422091	38422241	38422290	38422368	38421005	38421098	38431040	38431112
1011	"ENSG00000196756"	"SNHG17"	chr20	-	38422091	38422241	38426418	38426503	38421005	38421098	38431040	38431112
1015	"ENSG00000196756"	"SNHG17"	chr20	-	38422095	38422241	38422290	38422368	38421005	38421098	38431040	38431112
1016	"ENSG00000196756"	"SNHG17"	chr20	-	38422095	38422241	38426418	38426503	38421005	38421098	38431040	38431112
1019	"ENSG00000196756"	"SNHG17"	chr20	-	38422290	38422368	38426418	38426503	38421005	38421098	38431040	38431112
1020	"ENSG00000089057"	"SLC23A2"	chr20	-	4932454	4932716	4970792	4970919	4912879	4912978	5001405	5001510
1030	"ENSG00000131069"	"ACSS2"	chr20	+	34921785	34921866	34923322	34923431	34921543	34921600	34925697	34925766
1031	"ENSG00000172296"	"SPTLC3"	chr20	+	13009200	13009384	13048944	13049130	13008986	13009072	13072255	13072371
1032	"ENSG00000172296"	"SPTLC3"	chr20	+	13117505	13117725	13126590	13126717	13110111	13110217	13154002	13154138
1033	"ENSG00000088766"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006122	6006552	6031284	6031370
1034	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080
1035	"ENSG00000088766"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370
1036	"ENSG00000125864"	"BFSP1"	chr20	-	17560706	17560783	17562973	17563095	17560356	17560578	17569170	17569220
1037	"ENSG00000101474"	"APMAP"	chr20	-	24978766	24978882	24983902	24984019	24973644	24973737	24992593	24992642
1038	"ENSG00000101003"	"GINS1"	chr20	+	25413789	25413854	25425210	25425327	25407672	25407895	25441701	25441776
1039	"ENSG00000101003"	"GINS1"	chr20	+	25418104	25418195	25425210	25425327	25417103	25417202	25441701	25441776
1045	"ENSG00000100997"	"ABHD12"	chr20	-	25309445	25309575	25314924	25314970	25308456	25308494	25323324	25323430
1046	"ENSG00000100997"	"ABHD12"	chr20	-	25314924	25314970	25317047	25317078	25309445	25309575	25323324	25323430
1048	"ENSG00000125844"	"RRBP1"	chr20	-	17615430	17615529	17615925	17616009	17614736	17614880	17616731	17616839
1049	"ENSG00000125844"	"RRBP1"	chr20	-	17615925	17616009	17616731	17616839	17615430	17615529	17618595	17618679
1050	"ENSG00000125844"	"RRBP1"	chr20	-	17616731	17616839	17618595	17618679	17615925	17616009	17619632	17619728
1051	"ENSG00000125844"	"RRBP1"	chr20	-	17618595	17618679	17619632	17619728	17616731	17616839	17620298	17620370
1053	"ENSG00000088812"	"ATRN"	chr20	+	3535252	3535336	3540221	3540335	3471017	3471517	3545761	3545890
1054	"ENSG00000088812"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489
1055	"ENSG00000149346"	"SLX4IP"	chr20	+	10458175	10458231	10556230	10556320	10435304	10435453	10560699	10560820
1056	"ENSG00000149346"	"SLX4IP"	chr20	+	10556230	10556320	10560699	10560820	10458175	10458231	10598674	10598752
1057	"ENSG00000141644"	"MBD1"	chr18	-	50273563	50273863	50274185	50274350	50272823	50272955	50274976	50275045
1058	"ENSG00000141644"	"MBD1"	chr18	-	50273563	50273863	50274185	50274353	50272823	50272955	50274976	50275045
1060	"ENSG00000101665"	"SMAD7"	chr18	-	48942480	48942555	48948383	48948437	48919852	48921910	48949811	48950965
1061	"ENSG00000221983"	"UBA52"	chr19	+	18573661	18573748	18574869	18574972	18573264	18573403	18575056	18575241
1062	"ENSG00000082397"	"EPB41L3"	chr18	-	5394676	5394793	5395066	5395147	5392380	5393478	5395608	5395707
1072	"ENSG00000053747"	"LAMA3"	chr18	+	23838780	23838878	23839784	23839929	23836980	23837089	23842394	23842521
1073	"ENSG00000053747"	"LAMA3"	chr18	+	23899287	23899455	23901126	23901323	23898953	23899065	23903008	23903125
1074	"ENSG00000053747"	"LAMA3"	chr18	+	23943787	23943971	23946143	23946284	23939222	23939386	23949764	23949924
1075	"ENSG00000153339"	"TRAPPC8"	chr18	-	31832083	31832173	31839311	31839457	31829196	31830989	31846715	31846817
1076	"ENSG00000153339"	"TRAPPC8"	chr18	-	31853848	31853945	31855659	31855807	31852594	31852663	31857539	31857720
1077	"ENSG00000153339"	"TRAPPC8"	chr18	-	31855659	31855807	31857539	31857720	31853848	31853945	31864626	31864781
1078	"ENSG00000153339"	"TRAPPC8"	chr18	-	31855659	31855807	31857539	31857982	31853848	31853945	31864626	31864781
1079	"ENSG00000153339"	"TRAPPC8"	chr18	-	31874479	31874704	31890734	31890866	31873429	31873538	31897785	31897891
1080	"ENSG00000177150"	"FAM210A"	chr18	-	13671861	13671973	13697546	13697674	13663346	13666713	13726328	13726560
1082	"ENSG00000056277"	"ZNF280C"	chrX	-	130226758	130226905	130227681	130227782	130220348	130220480	130228976	130229134
1083	"ENSG00000018610"	"STEEP1"	chrX	-	119542504	119542594	119545462	119545504	119541327	119541420	119560267	119560385
1084	"ENSG00000018610"	"STEEP1"	chrX	-	119542504	119542594	119560267	119560385	119541327	119541420	119565231	119565408
