ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7890	"ENSG00000168010"	"ATG16L2"	chr11	+	72822477	72824842	72822477	72822543	72824733	72824842
7892	"ENSG00000168010"	"ATG16L2"	chr11	+	72826517	72827293	72826517	72826589	72827187	72827293
7893	"ENSG00000168010"	"ATG16L2"	chr11	+	72828358	72828776	72828358	72828478	72828728	72828776
7904	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659613	67658927	67659079	67659536	67659613
7941	"ENSG00000102901"	"CENPT"	chr16	-	67829764	67831358	67829764	67830088	67831215	67831358
8030	"ENSG00000206503"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29943284	29943543
8038	"ENSG00000185324"	"CDK10"	chr16	+	89693273	89694232	89693273	89693326	89694172	89694232
8049	"ENSG00000051108"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56940176	56940245
8086	"ENSG00000143793"	"C1orf35"	chr1	-	228101338	228102560	228101338	228101473	228102477	228102560
8095	"ENSG00000184432"	"COPB2"	chr3	-	139361080	139366775	139361080	139361295	139366567	139366775
8193	"ENSG00000108591"	"DRG2"	chr17	+	18099016	18100435	18099016	18099077	18100362	18100435
8194	"ENSG00000108591"	"DRG2"	chr17	+	18099016	18100435	18099016	18099093	18100362	18100435
8217	"ENSG00000131899"	"LLGL1"	chr17	+	18240577	18241999	18240577	18240873	18241884	18241999
8220	"ENSG00000168090"	"COPS6"	chr7	+	100090591	100091152	100090591	100090654	100091037	100091152
8233	"ENSG00000125691"	"RPL23"	chr17	-	38850080	38852732	38850080	38850214	38852603	38852732
8335	"ENSG00000072210"	"ALDH3A2"	chr17	+	19648750	19649124	19648750	19648830	19648934	19649124
8338	"ENSG00000072210"	"ALDH3A2"	chr17	+	19648780	19649124	19648780	19648843	19648962	19649124
8354	"ENSG00000131469"	"RPL27"	chr17	+	42998418	43000102	42998418	42998471	42999932	43000102
8451	"ENSG00000131470"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573587	42574195	42574210
8470	"ENSG00000001497"	"LAS1L"	chrX	-	65520701	65523707	65520701	65522285	65523559	65523707
8510	"ENSG00000105298"	"CACTIN"	chr19	-	3610644	3612413	3610644	3610966	3611903	3612413
8516	"ENSG00000278053"	"DDX52"	chr17	-	37619767	37621277	37619767	37619839	37621126	37621277
8518	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49498046	49497193	49497282	49497519	49498046
8591	"ENSG00000167861"	"HID1"	chr17	-	74962964	74964632	74962964	74963081	74964482	74964632
8599	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15628710	15629601	15629697
8601	"ENSG00000079785"	"DDX1"	chr2	+	15628444	15629697	15628444	15628517	15629601	15629697
8613	"ENSG00000133313"	"CNDP2"	chr18	+	74516227	74519096	74516227	74516392	74518948	74519096
