ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2219	"ENSG00000113356"	"POLR3G"	chr5	+	90495676	90495733	90497655	90497735	90487999	90488129	90501905	90501988
2220	"ENSG00000147140"	"NONO"	chrX	+	71284396	71284453	71284983	71285097	71283634	71283721	71290628	71290791
2223	"ENSG00000011052"	"NME1-NME2"	chr17	+	51155650	51155780	51159979	51160081	51153589	51153662	51161159	51161272
2224	"ENSG00000011052"	"NME1-NME2"	chr17	+	51168241	51168343	51169936	51170049	51159979	51160081	51171486	51171744
2225	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132
2230	"ENSG00000113621"	"TXNDC15"	chr5	+	134887694	134888182	134893491	134893655	134874370	134874530	134896293	134896424
2231	"ENSG00000113621"	"TXNDC15"	chr5	+	134893491	134893655	134896293	134896424	134874370	134874530	134899488	134900039
2232	"ENSG00000113621"	"TXNDC15"	chr5	+	134893491	134893655	134896293	134896424	134887694	134888182	134899488	134900128
2233	"ENSG00000143947"	"RPS27A"	chr2	+	55233362	55233417	55234118	55234204	55232677	55232872	55234830	55234962
2236	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103931623	103932276	103932418	103930331	103930564	103932825	103932942
2237	"ENSG00000166598"	"HSP90B1"	chr12	+	103932276	103932418	103932825	103932942	103931520	103931623	103933955	103934287
2238	"ENSG00000166598"	"HSP90B1"	chr12	+	103932278	103932418	103932825	103932942	103931520	103931623	103933955	103934287
2239	"ENSG00000166598"	"HSP90B1"	chr12	+	103932280	103932418	103932825	103932942	103931520	103931623	103933955	103934287
2240	"ENSG00000159210"	"SNF8"	chr17	-	48931642	48931717	48933204	48933346	48929315	48930612	48936169	48936242
2242	"ENSG00000159210"	"SNF8"	chr17	-	48937019	48937124	48940923	48941062	48936169	48936242	48943924	48943975
2243	"ENSG00000198833"	"UBE2J1"	chr6	-	89342323	89342455	89343682	89343756	89338458	89338543	89352538	89352722
2251	"ENSG00000132842"	"AP3B1"	chr5	-	78216054	78216237	78240861	78240936	78181506	78181662	78267519	78267595
2252	"ENSG00000196151"	"WDSUB1"	chr2	-	159248371	159248512	159271701	159271795	159235797	159236190	159275545	159275638
2253	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159275545	159275638	159248371	159248512	159279760	159279945
2254	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159282671	159283093	159248371	159248512	159286359	159286592
2255	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159282671	159283093	159248371	159248512	159286582	159286703
2256	"ENSG00000196151"	"WDSUB1"	chr2	-	159271701	159271795	159282671	159283093	159259809	159259843	159286582	159286669
2257	"ENSG00000109805"	"NCAPG"	chr4	+	17815273	17815358	17817260	17817453	17814852	17814998	17817938	17818088
2258	"ENSG00000280987"	"MATR3"	chr5	+	139279050	139279129	139293452	139293575	139276120	139276150	139307238	139308327
2259	"ENSG00000280987"	"MATR3"	chr5	+	139293452	139293575	139307238	139308327	139279050	139279129	139314674	139314736
2260	"ENSG00000280987"	"MATR3"	chr5	+	139317595	139317721	139318907	139319033	139317052	139317105	139319333	139319501
2261	"ENSG00000280987"	"MATR3"	chr5	+	139318907	139319033	139319333	139319501	139317595	139317721	139321897	139322029
2262	"ENSG00000280987"	"MATR3"	chr5	+	139319333	139319501	139321897	139322029	139318907	139319033	139322462	139322506
2263	"ENSG00000112877"	"CEP72"	chr5	+	624470	624579	633768	633947	620068	620261	635371	635584
2264	"ENSG00000112877"	"CEP72"	chr5	+	633768	633947	635371	635584	624470	624579	637516	637818
2266	"ENSG00000169519"	"METTL15"	chr11	+	28290205	28290397	28296752	28296931	28211061	28211198	28330395	28330760
2267	"ENSG00000169519"	"METTL15"	chr11	+	28290205	28290397	28296796	28296931	28211061	28211198	28330395	28333507
2268	"ENSG00000180104"	"EXOC3"	chr5	+	456888	457006	457899	458025	453369	454051	459358	459459
2269	"ENSG00000180104"	"EXOC3"	chr5	+	457899	458025	459358	459459	456888	457006	461959	462070
2271	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516447	177516724	177516835	177515185	177516193	177516918	177516950
2274	"ENSG00000196923"	"PDLIM7"	chr5	-	177491806	177491925	177492525	177492677	177491009	177491146	177496416	177496523
2276	"ENSG00000152556"	"PFKM"	chr12	+	48108071	48108194	48118481	48118577	48107364	48107455	48122766	48122859
2277	"ENSG00000152556"	"PFKM"	chr12	+	48135290	48135383	48137720	48137846	48134942	48135038	48139284	48139349
2278	"ENSG00000152556"	"PFKM"	chr12	+	48137720	48137846	48139284	48139349	48134942	48135383	48139848	48139912
2279	"ENSG00000152556"	"PFKM"	chr12	+	48141739	48141827	48141913	48142066	48141310	48141381	48142781	48142813
2280	"ENSG00000152556"	"PFKM"	chr12	+	48141739	48141827	48141913	48142066	48141310	48141381	48143752	48143814
2281	"ENSG00000152556"	"PFKM"	chr12	+	48141739	48141827	48142781	48142946	48141310	48141381	48143752	48143814
2282	"ENSG00000152556"	"PFKM"	chr12	+	48141913	48142066	48142781	48142946	48141310	48141381	48143752	48143814
2283	"ENSG00000152556"	"PFKM"	chr12	+	48141913	48142066	48142781	48142946	48141739	48141827	48143752	48143814
2286	"ENSG00000196262"	"PPIA"	chr7	+	44799246	44799277	44799391	44799480	44796680	44796793	44799701	44799874
2287	"ENSG00000196262"	"PPIA"	chr7	+	44799391	44799480	44799701	44799874	44799246	44799277	44801286	44803115
2288	"ENSG00000111752"	"PHC1"	chr12	+	8921600	8921750	8922632	8922788	8920984	8921065	8930434	8930927
2289	"ENSG00000111879"	"FAM184A"	chr6	-	119019977	119020159	119022944	119023080	119016746	119016944	119023958	119024813
2290	"ENSG00000087077"	"TRIP6"	chr7	+	100868107	100868233	100868494	100868866	100867393	100867606	100870369	100870463
2291	"ENSG00000087077"	"TRIP6"	chr7	+	100868494	100868866	100870369	100870463	100868107	100868233	100870573	100870643
2292	"ENSG00000087077"	"TRIP6"	chr7	+	100868494	100868866	100870369	100870743	100868107	100868233	100871542	100871721
2293	"ENSG00000274523"	"RCC1L"	chr7	-	75052710	75052796	75055900	75056074	75042182	75043109	75057528	75057616
2294	"ENSG00000274523"	"RCC1L"	chr7	-	75052710	75052796	75057528	75057616	75042182	75043109	75058587	75058769
2295	"ENSG00000274523"	"RCC1L"	chr7	-	75066663	75066792	75070639	75070769	75064581	75064648	75073413	75073790
2296	"ENSG00000090372"	"STRN4"	chr19	-	46733038	46733236	46736822	46736901	46730731	46730873	46738163	46738172
2297	"ENSG00000090372"	"STRN4"	chr19	-	46736822	46736901	46738163	46738237	46733038	46733236	46738784	46738888
2298	"ENSG00000163947"	"ARHGEF3"	chr3	-	56882291	56882354	56958822	56958889	56773708	56773816	57078546	57078815
2299	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815088	132816959	132817061	132814731	132814782	132817479	132817564
2300	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132816460	132816563	132814731	132814782	132816959	132817061
2301	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132816959	132817061	132814731	132814782	132817479	132817564
2302	"ENSG00000128596"	"CCDC136"	chr7	+	128807359	128807545	128809449	128809644	128806236	128806858	128810138	128810366
2304	"ENSG00000001084"	"GCLC"	chr6	-	53509175	53509250	53514203	53514337	53508594	53508711	53514438	53514497
2305	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514497	53516108	53516222	53509175	53509250	53520777	53520960
2306	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514497	53516108	53516240	53509175	53509250	53520777	53520960
2307	"ENSG00000001084"	"GCLC"	chr6	-	53516108	53516222	53520777	53520960	53514438	53514497	53522414	53522527
2308	"ENSG00000001084"	"GCLC"	chr6	-	53520777	53520960	53522414	53522527	53516108	53516222	53544495	53545033
2309	"ENSG00000090487"	"SPG21"	chr15	-	64969254	64969362	64970113	64970222	64965319	64965460	64974601	64974747
2310	"ENSG00000090487"	"SPG21"	chr15	-	64970113	64970222	64974601	64974747	64965319	64965460	64976474	64976555
2311	"ENSG00000090487"	"SPG21"	chr15	-	64970113	64970222	64974601	64974747	64969254	64969362	64976474	64976555
2313	"ENSG00000090487"	"SPG21"	chr15	-	64976474	64976555	64980863	64981025	64974601	64974747	64983506	64983593
2314	"ENSG00000090487"	"SPG21"	chr15	-	64980863	64981025	64983506	64983593	64976474	64976555	64989168	64989273
2316	"ENSG00000176783"	"RUFY1"	chr5	+	179569301	179569425	179577074	179577136	179567460	179567562	179580946	179581012
2317	"ENSG00000176783"	"RUFY1"	chr5	+	179577074	179577136	179580946	179581012	179569301	179569425	179585795	179585865
2318	"ENSG00000176783"	"RUFY1"	chr5	+	179589545	179589647	179591624	179591741	179585795	179585865	179593477	179593645
2319	"ENSG00000176783"	"RUFY1"	chr5	+	179591624	179591741	179593477	179593645	179589545	179589647	179594865	179594898
2321	"ENSG00000268790"	NA	chr19	-	16654034	16654125	16659394	16659447	16647095	16647261	16659958	16660000
2322	"ENSG00000268790"	NA	chr19	-	16659394	16659447	16659958	16660000	16654034	16654125	16660084	16660104
2324	"ENSG00000085788"	"DDHD2"	chr8	+	38238088	38238209	38240274	38240364	38237537	38237627	38246232	38246300
2325	"ENSG00000085788"	"DDHD2"	chr8	+	38242249	38242385	38246232	38246300	38240274	38240364	38247712	38247835
2326	"ENSG00000085788"	"DDHD2"	chr8	+	38245741	38245950	38246232	38246300	38241964	38242385	38247712	38247835
2327	"ENSG00000085788"	"DDHD2"	chr8	+	38246232	38246300	38247712	38247835	38245741	38245950	38249707	38249747
2328	"ENSG00000085788"	"DDHD2"	chr8	+	38247712	38247835	38249707	38249803	38246183	38246300	38251911	38252028
2329	"ENSG00000154124"	"OTULIN"	chr5	+	14687520	14687646	14690038	14690308	14681463	14681607	14692853	14699850
2331	"ENSG00000172456"	"FGGY"	chr1	+	59339957	59340069	59346246	59346398	59321535	59321750	59456960	59457076
2333	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59296837	59296907	59456960	59457076
2334	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59456960	59457076	59296837	59296907	59512310	59512439
2335	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59321535	59321750	59456960	59457076
2336	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59321535	59321750	59512310	59512439
2337	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59339957	59340069	59456960	59457076
2338	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59339957	59340069	59512310	59512439
2339	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59456960	59457076	59339957	59340069	59512310	59512439
2340	"ENSG00000172456"	"FGGY"	chr1	+	59378748	59378837	59456960	59457076	59339957	59340069	59512310	59512439
2341	"ENSG00000172456"	"FGGY"	chr1	+	59378748	59378837	59456960	59457076	59346246	59346398	59512310	59512439
2342	"ENSG00000205659"	"LIN52"	chr14	+	74091231	74091306	74095947	74095985	74084795	74084993	74097793	74097860
2343	"ENSG00000205659"	"LIN52"	chr14	+	74095947	74095985	74097793	74097860	74091231	74091306	74101154	74101238
2344	"ENSG00000109111"	"SUPT6H"	chr17	+	28674536	28674613	28674969	28675162	28674282	28674441	28675400	28675485
2347	"ENSG00000129691"	"ASH2L"	chr8	+	38133453	38133546	38135667	38135766	38128757	38128951	38138815	38138875
2349	"ENSG00000072518"	"MARK2"	chr11	+	63903060	63903158	63903985	63904147	63902600	63902782	63904785	63905043
2350	"ENSG00000072518"	"MARK2"	chr11	+	63903060	63903158	63903985	63904354	63902603	63902782	63904785	63905043
2352	"ENSG00000152894"	"PTPRK"	chr6	-	128006025	128006055	128008045	128008087	128005083	128005244	128009129	128009268
2354	"ENSG00000013561"	"RNF14"	chr5	+	141978302	141978830	141980122	141980351	141973582	141973742	141983379	141983552
2355	"ENSG00000164332"	"UBLCP1"	chr5	+	159269907	159269999	159270359	159270445	159268869	159269069	159270527	159270643
2356	"ENSG00000164332"	"UBLCP1"	chr5	+	159274584	159274622	159275147	159275246	159272022	159272121	159278237	159278354
2359	"ENSG00000120725"	"SIL1"	chr5	-	139121034	139121173	139127738	139127853	139050937	139051046	139196440	139196528
2360	"ENSG00000120725"	"SIL1"	chr5	-	139121034	139121173	139127738	139127853	139050937	139051046	139198268	139198368
2361	"ENSG00000162819"	"BROX"	chr1	+	222719262	222719359	222722418	222722514	222718924	222719031	222724091	222724164
2362	"ENSG00000161618"	"ALDH16A1"	chr19	+	49461618	49461800	49461883	49462036	49460821	49460899	49462569	49462755
2363	"ENSG00000111445"	"RFC5"	chr12	+	118020905	118020985	118022285	118022359	118019631	118019768	118024850	118024981
2364	"ENSG00000111445"	"RFC5"	chr12	+	118027952	118028030	118029770	118029825	118026888	118027018	118031181	118032234
2366	"ENSG00000163517"	"HDAC11"	chr3	+	13481245	13481394	13483463	13483564	13480214	13480349	13496735	13496852
2367	"ENSG00000163517"	"HDAC11"	chr3	+	13481245	13481394	13483463	13483564	13480323	13480349	13502883	13502980
2368	"ENSG00000163517"	"HDAC11"	chr3	+	13483463	13483564	13496735	13496852	13481245	13481394	13500712	13500789
2370	"ENSG00000163517"	"HDAC11"	chr3	+	13483463	13483564	13502883	13502980	13481245	13481394	13504093	13504272
2371	"ENSG00000204764"	"RANBP17"	chr5	+	170916464	170916584	170918712	170918859	170914166	170914240	170919440	170919613
2372	"ENSG00000204764"	"RANBP17"	chr5	+	171028871	171028989	171161406	171161466	170968241	170968377	171170129	171170203
2373	"ENSG00000242294"	"STAG3L5P"	chr7	+	100338178	100338264	100338772	100338889	100336078	100336220	100345864	100345968
2374	"ENSG00000242294"	"STAG3L5P"	chr7	+	100338178	100338264	100338772	100338889	100336124	100336220	100340944	100341328
2375	"ENSG00000266076"	NA	chr17	-	65541454	65541557	65549519	65549660	65538101	65538343	65557805	65558736
2376	"ENSG00000157014"	"TATDN2"	chr3	+	10270130	10271015	10276360	10276488	10260136	10260670	10278278	10278462
2377	"ENSG00000133606"	"MKRN1"	chr7	-	140455789	140455900	140456651	140456866	140455094	140455233	140471882	140472011
2378	"ENSG00000133606"	"MKRN1"	chr7	-	140456651	140456866	140471882	140472011	140455094	140455900	140479159	140479336
2379	"ENSG00000133606"	"MKRN1"	chr7	-	140459006	140459233	140459706	140459936	140456185	140456866	140471882	140472011
2380	"ENSG00000133606"	"MKRN1"	chr7	-	140459706	140459936	140471882	140472011	140459006	140459233	140479159	140479336
2382	"ENSG00000120318"	"ARAP3"	chr5	-	141656503	141656637	141656717	141656846	141656193	141656276	141658364	141658479
2384	"ENSG00000007237"	"GAS7"	chr17	-	9959201	9959255	9981803	9981884	9946893	9946983	10019776	10019897
2385	"ENSG00000007237"	"GAS7"	chr17	-	9969676	9969762	9981803	9981884	9959201	9959255	10019776	10019897
2386	"ENSG00000081791"	"DELE1"	chr5	+	141937197	141937357	141938520	141938760	141934493	141934586	141939553	141940120
2390	"ENSG00000164611"	"PTTG1"	chr5	+	160422708	160422893	160424236	160424330	160421909	160422403	160427714	160427873
2391	"ENSG00000174705"	"SH3PXD2B"	chr5	-	172362734	172362869	172373789	172373815	172358772	172358877	172382035	172382127
2392	"ENSG00000174705"	"SH3PXD2B"	chr5	-	172373789	172373815	172382035	172382127	172362734	172362869	172394562	172394639
2393	"ENSG00000148343"	"MIGA2"	chr9	+	129040451	129040690	129042303	129042514	129036625	129036681	129048426	129048539
2394	"ENSG00000113194"	"FAF2"	chr5	+	176479187	176479256	176486354	176486489	176448384	176448470	176488950	176489027
2395	"ENSG00000113194"	"FAF2"	chr5	+	176486354	176486489	176488950	176489027	176479187	176479256	176492193	176492332
2396	"ENSG00000138180"	"CEP55"	chr10	+	93503112	93503388	93506987	93507056	93500039	93500234	93515404	93515555
2397	"ENSG00000189159"	"JPT1"	chr17	-	75147555	75147653	75148528	75148671	75135306	75136250	75154341	75154675
2398	"ENSG00000145781"	"COMMD10"	chr5	+	116087496	116087587	116091078	116091189	116085015	116085093	116092544	116092695
2399	"ENSG00000112984"	"KIF20A"	chr5	+	138185511	138185710	138185960	138186052	138185094	138185197	138186293	138186431
2401	"ENSG00000184007"	"PTP4A2"	chr1	-	31910037	31910112	31915894	31915987	31906420	31908960	31918969	31919483
2402	"ENSG00000184007"	"PTP4A2"	chr1	-	31910037	31910112	31918969	31919658	31906420	31908960	31937986	31938368
2403	"ENSG00000184007"	"PTP4A2"	chr1	-	31911695	31911826	31918969	31919658	31910037	31910112	31937986	31938368
2404	"ENSG00000168066"	"SF1"	chr11	-	64765950	64766155	64766899	64767079	64764605	64765518	64767191	64767251
2405	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767251	64764605	64765518	64767566	64767844
2406	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767251	64764605	64765518	64767570	64767844
2407	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767251	64764605	64766155	64767570	64767844
2408	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767275	64765289	64765518	64767570	64767844
2409	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767251	64765603	64766155	64767566	64767617
2410	"ENSG00000168066"	"SF1"	chr11	-	64766899	64767079	64767191	64767246	64766020	64766155	64767570	64767844
2411	"ENSG00000168066"	"SF1"	chr11	-	64769425	64769609	64769963	64770053	64769222	64769338	64770255	64770408
2412	"ENSG00000087253"	"LPCAT2"	chr16	+	55545734	55545817	55549276	55549402	55537577	55537632	55550948	55551102
2413	"ENSG00000104059"	"FAM189A1"	chr15	-	29151733	29151841	29196429	29196564	29137033	29137194	29252367	29252478
2418	"ENSG00000197948"	"FCHSD1"	chr5	-	141644572	141644690	141644858	141644938	141644217	141644438	141645019	141645148
2419	"ENSG00000197948"	"FCHSD1"	chr5	-	141644572	141644690	141644858	141644942	141644217	141644438	141645019	141645148
2420	"ENSG00000197948"	"FCHSD1"	chr5	-	141645770	141645821	141646086	141646191	141645019	141645148	141646602	141646722
2421	"ENSG00000197948"	"FCHSD1"	chr5	-	141646602	141646722	141647134	141647230	141646086	141646191	141647397	141647520
2422	"ENSG00000197948"	"FCHSD1"	chr5	-	141649394	141649530	141649886	141649954	141649171	141649308	141650358	141650404
2423	"ENSG00000197948"	"FCHSD1"	chr5	-	141649886	141649954	141650358	141650404	141649394	141649530	141651019	141651117
2424	"ENSG00000168172"	"HOOK3"	chr8	+	42906172	42906258	42925556	42925629	42896945	42897188	42930121	42930172
2425	"ENSG00000168172"	"HOOK3"	chr8	+	42925556	42925629	42930121	42930172	42906172	42906258	42943312	42943445
2426	"ENSG00000168172"	"HOOK3"	chr8	+	42950387	42950455	42957093	42957156	42943312	42943445	42959230	42959314
2427	"ENSG00000168172"	"HOOK3"	chr8	+	42986654	42986795	42997549	42997637	42982626	42982696	43002106	43002141
2428	"ENSG00000168172"	"HOOK3"	chr8	+	42997549	42997637	43002106	43002141	42986654	42986795	43007846	43007929
2429	"ENSG00000168172"	"HOOK3"	chr8	+	42997549	42997637	43007846	43007929	42986654	42986795	43010304	43010405
2430	"ENSG00000168172"	"HOOK3"	chr8	+	43002106	43002141	43007846	43007929	42997549	42997637	43010304	43010348
2434	"ENSG00000072364"	"AFF4"	chr5	-	132893029	132893118	132896322	132897240	132891816	132892404	132898229	132898392
2435	"ENSG00000150712"	"MTMR12"	chr5	-	32271832	32271905	32273979	32274122	32270816	32270947	32312757	32312987
2438	"ENSG00000072786"	"STK10"	chr5	-	172090231	172090362	172093411	172093960	172082960	172083084	172096425	172096560
2439	"ENSG00000072786"	"STK10"	chr5	-	172090231	172090362	172096425	172096560	172082960	172083084	172105655	172105737
2440	"ENSG00000072786"	"STK10"	chr5	-	172093411	172093960	172096425	172096560	172090231	172090362	172105655	172105737
2441	"ENSG00000160563"	"MED27"	chr9	-	131884057	131884099	131893884	131893992	131863062	131863140	131939380	131939474
2442	"ENSG00000160563"	"MED27"	chr9	-	131893884	131893992	131939380	131939474	131884057	131884099	132014336	132014467
2443	"ENSG00000160563"	"MED27"	chr9	-	131939380	131939474	132014336	132014467	131893884	131893992	132077441	132077586
2448	"ENSG00000068784"	"SRBD1"	chr2	-	45476992	45477075	45488239	45488331	45419787	45419894	45546731	45546839
2449	"ENSG00000146587"	"RBAK"	chr7	+	5046254	5046396	5048032	5048091	5045820	5045958	5057294	5057421
2451	"ENSG00000172239"	"PAIP1"	chr5	-	43533737	43533792	43534852	43534970	43529785	43529879	43535533	43535640
2452	"ENSG00000172239"	"PAIP1"	chr5	-	43536818	43536944	43538923	43539035	43535533	43535640	43543003	43543116
2453	"ENSG00000172239"	"PAIP1"	chr5	-	43538923	43539035	43543003	43543116	43536818	43536944	43547727	43547913
2454	"ENSG00000172239"	"PAIP1"	chr5	-	43543003	43543116	43547727	43547913	43538923	43539035	43555829	43555999
2457	"ENSG00000204120"	"GIGYF2"	chr2	+	232703423	232703489	232731121	232731234	232697330	232697392	232735154	232735238
2458	"ENSG00000204120"	"GIGYF2"	chr2	+	232703423	232703489	232731121	232731258	232697351	232697392	232735154	232735238
2463	"ENSG00000204120"	"GIGYF2"	chr2	+	232724573	232724691	232731121	232731234	232697330	232697392	232735154	232735238
2469	"ENSG00000204120"	"GIGYF2"	chr2	+	232748986	232749082	232756222	232756334	232747614	232747744	232760479	232760591
2470	"ENSG00000204120"	"GIGYF2"	chr2	+	232748986	232749082	232756222	232756334	232747614	232747744	232787149	232787329
2471	"ENSG00000204120"	"GIGYF2"	chr2	+	232819826	232819985	232832856	232833093	232816870	232817032	232839848	232839971
2472	"ENSG00000204120"	"GIGYF2"	chr2	+	232832856	232833093	232839848	232839971	232819826	232819985	232844045	232844255
2473	"ENSG00000130349"	"MTRES1"	chr6	+	107039748	107040230	107044259	107044332	107028198	107028271	107051056	107051586
2475	"ENSG00000111319"	"SCNN1A"	chr12	-	6349163	6349221	6349326	6349405	6348949	6349005	6354437	6354555
2476	"ENSG00000111319"	"SCNN1A"	chr12	-	6349326	6349405	6354437	6354555	6349163	6349221	6354749	6354848
2478	"ENSG00000173926"	"MARCHF3"	chr5	-	126878184	126878394	126914929	126915134	126867713	126870791	126917983	126918227
2480	"ENSG00000183426"	"NPIPA1"	chr16	+	14935344	14935397	14937564	14937650	14935159	14935276	14941811	14941940
2481	"ENSG00000183426"	"NPIPA1"	chr16	+	14937564	14937650	14941811	14941940	14935159	14935397	14945573	14945673
2485	"ENSG00000175063"	"UBE2C"	chr20	+	45814383	45814470	45815853	45815913	45813436	45813464	45816708	45816957
2488	"ENSG00000184863"	"RBM33"	chr7	+	155665174	155665253	155672866	155672915	155644450	155644919	155678607	155678684
2489	"ENSG00000184863"	"RBM33"	chr7	+	155680589	155680908	155700772	155700944	155678607	155678684	155706859	155707068
2490	"ENSG00000184863"	"RBM33"	chr7	+	155700772	155700944	155706859	155707068	155680589	155680908	155711202	155711455
2491	"ENSG00000184863"	"RBM33"	chr7	+	155700772	155700944	155706859	155707068	155680668	155680908	155711172	155711455
2495	"ENSG00000113648"	"MACROH2A1"	chr5	-	135352945	135353045	135360496	135360607	135345967	135346057	135369405	135369603
2496	"ENSG00000113648"	"MACROH2A1"	chr5	-	135352945	135353045	135360496	135360780	135345967	135346057	135369405	135369603
2497	"ENSG00000122642"	"FKBP9"	chr7	+	33000114	33000260	33002675	33002839	32996162	32996349	33005174	33006928
2498	"ENSG00000196182"	"STK40"	chr1	-	36358736	36358822	36361220	36361340	36358238	36358382	36385722	36385924
2499	"ENSG00000125991"	"ERGIC3"	chr20	+	35542322	35542393	35542512	35542600	35542037	35542185	35542821	35542941
2502	"ENSG00000049883"	"PTCD2"	chr5	+	72322171	72322264	72326611	72326741	72320372	72320509	72331257	72331375
2505	"ENSG00000248710"	NA	chr3	-	160282477	160282613	160285803	160285868	160280666	160280814	160300882	160301046
2506	"ENSG00000248710"	NA	chr3	-	160307662	160307781	160319759	160319939	160303914	160303989	160356012	160356150
2507	"ENSG00000159593"	"NAE1"	chr16	-	66805911	66806026	66808520	66808613	66802877	66803118	66808988	66809075
2508	"ENSG00000159593"	"NAE1"	chr16	-	66824854	66824885	66826522	66826583	66823528	66823600	66826676	66826780
2509	"ENSG00000159593"	"NAE1"	chr16	-	66826522	66826583	66826676	66826780	66824854	66824885	66873114	66873256
2512	"ENSG00000177879"	"AP3S1"	chr5	+	115866669	115866761	115895086	115895158	115841934	115842106	115902884	115902992
2514	"ENSG00000227500"	"SCAMP4"	chr19	+	1918126	1918283	1918888	1918990	1917693	1917822	1923069	1923187
2515	"ENSG00000149743"	"TRPT1"	chr11	-	64224542	64224717	64224800	64224970	64224284	64224341	64225498	64225580
2516	"ENSG00000119048"	"UBE2B"	chr5	+	134376668	134376694	134380718	134380808	134374382	134374463	134388324	134388413
2517	"ENSG00000119048"	"UBE2B"	chr5	+	134376668	134376694	134380718	134380808	134374382	134374463	134388351	134388413
2518	"ENSG00000119048"	"UBE2B"	chr5	+	134380718	134380808	134388351	134388413	134376668	134376694	134390224	134390573
2519	"ENSG00000119048"	"UBE2B"	chr5	+	134380718	134380808	134388324	134388413	134376668	134376694	134390224	134392108
2520	"ENSG00000163072"	"NOSTRIN"	chr2	+	168831471	168831534	168834226	168834325	168828419	168828501	168842991	168843117
2521	"ENSG00000163072"	"NOSTRIN"	chr2	+	168834226	168834325	168842991	168843117	168831471	168831534	168851083	168851182
2522	"ENSG00000163072"	"NOSTRIN"	chr2	+	168855351	168855460	168856689	168856778	168851278	168851404	168859511	168859637
2523	"ENSG00000106628"	"POLD2"	chr7	-	44116114	44116272	44116429	44116510	44115765	44115893	44116816	44117015
2524	"ENSG00000106628"	"POLD2"	chr7	-	44116429	44116510	44116816	44117015	44116114	44116272	44117132	44117247
2525	"ENSG00000047315"	"POLR2B"	chr4	+	56990747	56990898	56994403	56994516	56986353	56986426	56994646	56994866
2526	"ENSG00000173486"	"FKBP2"	chr11	+	64243198	64243311	64243450	64243497	64242383	64242558	64243840	64243876
2527	"ENSG00000115020"	"PIKFYVE"	chr2	+	208273583	208273733	208285725	208285933	208271510	208271691	208288728	208288818
2529	"ENSG00000115020"	"PIKFYVE"	chr2	+	208333314	208333493	208335305	208335419	208330522	208330694	208335792	208335856
2530	"ENSG00000213676"	"ATF6B"	chr6	-	32117586	32117694	32117858	32118038	32117322	32117404	32118774	32118866
2531	"ENSG00000100296"	"THOC5"	chr22	-	29539329	29539476	29542858	29542956	29535793	29536738	29543428	29543542
2532	"ENSG00000113391"	"FAM172A"	chr5	-	93881469	93881688	93958776	93958968	93824147	93824267	93964457	93964523
2533	"ENSG00000113391"	"FAM172A"	chr5	-	93958776	93958968	93964457	93964523	93881469	93881688	94050730	94050831
2534	"ENSG00000113391"	"FAM172A"	chr5	-	93964457	93964523	94050730	94050831	93958776	93958968	94053125	94053227
2535	"ENSG00000111802"	"TDP2"	chr6	-	24657811	24657903	24658560	24658734	24654411	24654530	24666525	24666611
2536	"ENSG00000164347"	"GFM2"	chr5	-	74730259	74730398	74730601	74730775	74725940	74726126	74733021	74733098
2537	"ENSG00000145740"	"SLC30A5"	chr5	+	69121693	69121895	69123198	69123425	69118498	69118628	69128003	69128132
2538	"ENSG00000167074"	"TEF"	chr22	+	41387350	41387668	41394095	41394316	41381941	41382201	41395744	41399326
2539	"ENSG00000133858"	"ZFC3H1"	chr12	-	71638417	71638515	71642435	71642559	71636849	71637059	71644094	71644318
2540	"ENSG00000133858"	"ZFC3H1"	chr12	-	71644876	71645075	71647748	71647813	71644094	71644318	71656884	71657301
