ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24499	"ENSG00000090054"	"SPTLC1"	chr9	-	92076797	92077035	92079433	92079582	92067965	92068098	92080015	92080088
24500	"ENSG00000090054"	"SPTLC1"	chr9	-	92076797	92077035	92079492	92079566	92067965	92068098	92080015	92080088
24501	"ENSG00000090054"	"SPTLC1"	chr9	-	92076797	92077035	92079492	92079582	92067965	92068098	92080015	92080088
24502	"ENSG00000108468"	"CBX1"	chr17	-	48076000	48076178	48076864	48077038	48075005	48075100	48100754	48101198
24503	"ENSG00000108468"	"CBX1"	chr17	-	48076000	48076178	48076864	48077038	48075005	48075100	48101267	48101478
24504	"ENSG00000108468"	"CBX1"	chr17	-	48076845	48077038	48100754	48100808	48076000	48076178	48101267	48101478
24505	"ENSG00000108468"	"CBX1"	chr17	-	48076845	48077038	48100754	48100852	48076000	48076178	48101267	48101478
24506	"ENSG00000108468"	"CBX1"	chr17	-	48076845	48077041	48100754	48100808	48076000	48076178	48101267	48101478
24507	"ENSG00000108468"	"CBX1"	chr17	-	48076845	48077041	48100754	48100852	48076000	48076178	48101267	48101478
24508	"ENSG00000108468"	"CBX1"	chr17	-	48076864	48077038	48100754	48100808	48076000	48076178	48101267	48101478
24509	"ENSG00000108468"	"CBX1"	chr17	-	48076864	48077038	48100754	48100852	48076000	48076178	48101267	48101478
24510	"ENSG00000108468"	"CBX1"	chr17	-	48076864	48077041	48100754	48100808	48076000	48076178	48101267	48101478
24511	"ENSG00000108468"	"CBX1"	chr17	-	48076864	48077041	48100754	48100852	48076000	48076178	48101267	48101478
24512	"ENSG00000108468"	"CBX1"	chr17	-	48076866	48077038	48100754	48100808	48076000	48076178	48101267	48101478
24513	"ENSG00000108468"	"CBX1"	chr17	-	48076866	48077038	48100754	48100852	48076000	48076178	48101267	48101478
24514	"ENSG00000108468"	"CBX1"	chr17	-	48076866	48077041	48100754	48100808	48076000	48076178	48101267	48101478
24515	"ENSG00000108468"	"CBX1"	chr17	-	48076866	48077041	48100754	48100852	48076000	48076178	48101267	48101478
24516	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100489	48100808	48076864	48077041	48101267	48101478
24517	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100489	48100852	48076864	48077041	48101267	48101478
24518	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100608	48100808	48076864	48077041	48101267	48101478
24519	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100608	48100852	48076864	48077041	48101267	48101478
24520	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100752	48100808	48076864	48077041	48101267	48101478
24521	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100752	48100852	48076864	48077041	48101267	48101478
24522	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100754	48100808	48076864	48077041	48101267	48101478
24523	"ENSG00000108468"	"CBX1"	chr17	-	48095714	48095818	48100754	48100852	48076864	48077041	48101267	48101478
24524	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522298	107522501	107502726	107505215	107525440	107525592
24525	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522298	107522578	107502726	107505215	107525440	107525592
24526	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522467	107522501	107504657	107505215	107525440	107525592
24527	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522467	107522555	107504657	107505215	107525440	107525592
24528	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522467	107522578	107504657	107505215	107525440	107525592
24529	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522298	107522501	107504657	107505215	107525440	107525592
24530	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522298	107522555	107504657	107505215	107525440	107525592
24531	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522298	107522578	107504657	107505215	107525440	107525592
24532	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522467	107522501	107504657	107505215	107525440	107525592
24533	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522467	107522555	107504657	107505215	107525440	107525592
24534	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107522467	107522578	107504657	107505215	107525440	107525592
24535	"ENSG00000137760"	"ALKBH8"	chr11	-	107510889	107511036	107549752	107549823	107504657	107505215	107551807	107551912
24536	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355396	82356536	82356683	82353833	82354154	82356795	82356895
24537	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355396	82356536	82356686	82353833	82354154	82356795	82356895
24538	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355396	82356536	82356705	82353833	82354154	82356795	82356895
24539	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355401	82356536	82356683	82353833	82354154	82356795	82356895
24540	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355401	82356536	82356686	82353833	82354154	82356795	82356895
24541	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355401	82356536	82356705	82353833	82354154	82356795	82356895
24542	"ENSG00000138668"	"HNRNPD"	chr4	-	82355303	82355396	82356536	82356683	82352497	82354154	82356795	82356895
24543	"ENSG00000138668"	"HNRNPD"	chr4	-	82355303	82355396	82356536	82356686	82352497	82354154	82356795	82356895
24544	"ENSG00000138668"	"HNRNPD"	chr4	-	82355303	82355396	82356536	82356705	82352497	82354154	82356795	82356895
24545	"ENSG00000138668"	"HNRNPD"	chr4	-	82358658	82358705	82358739	82358804	82357436	82357444	82359470	82359639
24546	"ENSG00000138668"	"HNRNPD"	chr4	-	82358658	82358705	82358739	82358820	82357436	82357444	82359470	82359639
24547	"ENSG00000138668"	"HNRNPD"	chr4	-	82358658	82358820	82359470	82359638	82357312	82357444	82371527	82371584
24548	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358705	82358739	82358804	82357436	82357444	82359470	82359639
24549	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358705	82358739	82358820	82357436	82357444	82359470	82359639
24550	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358820	82359470	82359638	82357436	82357444	82371527	82371584
24551	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358820	82370836	82370910	82357436	82357444	82371527	82371584
24552	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358820	82370836	82370925	82357436	82357444	82371527	82371584
24553	"ENSG00000138668"	"HNRNPD"	chr4	-	82358663	82358820	82370836	82370935	82357436	82357444	82371527	82371584
24554	"ENSG00000138668"	"HNRNPD"	chr4	-	82358739	82358820	82359470	82359638	82357436	82357444	82371527	82371584
24555	"ENSG00000138668"	"HNRNPD"	chr4	-	82358739	82358820	82370836	82370910	82357436	82357444	82371527	82371584
24556	"ENSG00000138668"	"HNRNPD"	chr4	-	82358739	82358820	82370836	82370925	82357436	82357444	82371527	82371584
24557	"ENSG00000138668"	"HNRNPD"	chr4	-	82358739	82358820	82370836	82370935	82357436	82357444	82371527	82371584
24558	"ENSG00000138668"	"HNRNPD"	chr4	-	82359470	82359638	82370836	82370910	82357436	82357444	82371527	82371584
24559	"ENSG00000138668"	"HNRNPD"	chr4	-	82359470	82359638	82370836	82370925	82357436	82357444	82371527	82371584
24560	"ENSG00000138668"	"HNRNPD"	chr4	-	82359470	82359638	82370836	82370935	82357436	82357444	82371527	82371584
24561	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82367794	82367817	82359515	82359639	82371527	82371584
24562	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82367794	82367841	82359515	82359639	82371527	82371584
24563	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82367794	82367890	82359515	82359639	82371527	82371584
24564	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82369197	82369215	82359515	82359639	82371527	82371584
24565	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82370836	82370910	82359515	82359639	82371527	82371584
24566	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82370836	82370925	82359515	82359639	82371527	82371584
24567	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361315	82370836	82370935	82359515	82359639	82371527	82371584
24568	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82367794	82367817	82359515	82359639	82371527	82371584
24569	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82367794	82367841	82359515	82359639	82371527	82371584
24570	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82367794	82367890	82359515	82359639	82371527	82371584
24571	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82369197	82369215	82359515	82359639	82371527	82371584
24572	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82370836	82370910	82359515	82359639	82371527	82371584
24573	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82370836	82370925	82359515	82359639	82371527	82371584
24574	"ENSG00000138668"	"HNRNPD"	chr4	-	82361249	82361332	82370836	82370935	82359515	82359639	82371527	82371584
24575	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82367794	82367817	82359515	82359639	82371527	82371584
24576	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82367794	82367841	82359515	82359639	82371527	82371584
24577	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82367794	82367890	82359515	82359639	82371527	82371584
24578	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82369197	82369215	82359515	82359639	82371527	82371584
24579	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82370836	82370910	82359515	82359639	82371527	82371584
24580	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82370836	82370925	82359515	82359639	82371527	82371584
24581	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361315	82370836	82370935	82359515	82359639	82371527	82371584
24582	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82367794	82367817	82359515	82359639	82371527	82371584
24583	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82367794	82367841	82359515	82359639	82371527	82371584
24584	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82367794	82367890	82359515	82359639	82371527	82371584
24585	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82369197	82369215	82359515	82359639	82371527	82371584
24586	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82370836	82370910	82359515	82359639	82371527	82371584
24587	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82370836	82370925	82359515	82359639	82371527	82371584
24588	"ENSG00000138668"	"HNRNPD"	chr4	-	82361265	82361332	82370836	82370935	82359515	82359639	82371527	82371584
24589	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367817	82369197	82369215	82359515	82359639	82371527	82371584
24590	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367817	82370836	82370910	82359515	82359639	82371527	82371584
24591	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367817	82370836	82370925	82359515	82359639	82371527	82371584
24592	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367817	82370836	82370935	82359515	82359639	82371527	82371584
24593	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367841	82369197	82369215	82359515	82359639	82371527	82371584
24594	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367841	82370836	82370910	82359515	82359639	82371527	82371584
24595	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367841	82370836	82370925	82359515	82359639	82371527	82371584
24596	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367841	82370836	82370935	82359515	82359639	82371527	82371584
24597	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367890	82369197	82369215	82359515	82359639	82371527	82371584
24598	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367890	82370836	82370910	82359515	82359639	82371527	82371584
24599	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367890	82370836	82370925	82359515	82359639	82371527	82371584
24600	"ENSG00000138668"	"HNRNPD"	chr4	-	82367794	82367890	82370836	82370935	82359515	82359639	82371527	82371584
24601	"ENSG00000138668"	"HNRNPD"	chr4	-	82369197	82369215	82370836	82370910	82359515	82359639	82371527	82371584
24602	"ENSG00000138668"	"HNRNPD"	chr4	-	82369197	82369215	82370836	82370925	82359515	82359639	82371527	82371584
24603	"ENSG00000138668"	"HNRNPD"	chr4	-	82369197	82369215	82370836	82370935	82359515	82359639	82371527	82371584
24604	"ENSG00000138668"	"HNRNPD"	chr4	-	82373118	82373477	82373923	82374053	82371527	82371584	82374118	82374161
24605	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373477	82373923	82374053	82371527	82371584	82374118	82374161
24606	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373721	82373923	82374053	82371527	82371584	82374118	82374161
24607	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373781	82373923	82374053	82371527	82371584	82374118	82374161
24608	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373477	82373923	82374053	82359515	82359639	82374118	82374161
24609	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373477	82373923	82374053	82371527	82371584	82374118	82374161
24610	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373721	82373923	82374053	82359515	82359639	82374118	82374161
24611	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373721	82373923	82374053	82371527	82371584	82374118	82374161
24612	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373777	82373923	82374053	82359515	82359639	82374118	82374161
24613	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373777	82373923	82374053	82371527	82371584	82374118	82374161
24614	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373781	82373923	82374053	82359515	82359639	82374118	82374161
24615	"ENSG00000138668"	"HNRNPD"	chr4	-	82373467	82373781	82373923	82374053	82371527	82371584	82374118	82374161
24616	"ENSG00000173889"	"PHC3"	chr3	-	170098896	170099033	170102177	170102305	170097171	170097384	170102478	170102710
24617	"ENSG00000173889"	"PHC3"	chr3	-	170145422	170145530	170149085	170149244	170128683	170129552	170171372	170171450
24618	"ENSG00000185133"	"INPP5J"	chr22	+	31124844	31124906	31125381	31125775	31122993	31123119	31126375	31126489
24619	"ENSG00000185133"	"INPP5J"	chr22	+	31125381	31125775	31125832	31126010	31122993	31123119	31126375	31126489
24620	"ENSG00000112701"	"SENP6"	chr6	+	75621926	75621971	75622750	75622858	75621531	75621625	75623899	75623960
24621	"ENSG00000112701"	"SENP6"	chr6	+	75678774	75678927	75695803	75695923	75678582	75678692	75697424	75697517
24622	"ENSG00000112701"	"SENP6"	chr6	+	75678774	75678927	75695803	75695920	75678582	75678692	75697424	75697989
24623	"ENSG00000112701"	"SENP6"	chr6	+	75695803	75695923	75697424	75697521	75678810	75678927	75702644	75703072
24624	"ENSG00000112701"	"SENP6"	chr6	+	75713481	75713581	75713674	75713825	75711327	75711416	75715384	75715877
24625	"ENSG00000112701"	"SENP6"	chr6	+	75713481	75713581	75713674	75713747	75711327	75711416	75715384	75718281
24626	"ENSG00000112701"	"SENP6"	chr6	+	75713512	75713581	75713674	75713747	75711327	75711416	75715384	75718281
24627	"ENSG00000204420"	"MPIG6B"	chr6	+	31720709	31720942	31723401	31723444	31718593	31718683	31723638	31723986
24628	"ENSG00000204420"	"MPIG6B"	chr6	+	31720763	31720942	31723401	31723444	31718593	31718683	31723638	31723986
24629	"ENSG00000064042"	"LIMCH1"	chr4	+	41679974	41680098	41680954	41681059	41676381	41676462	41682332	41682460
24630	"ENSG00000064042"	"LIMCH1"	chr4	+	41680017	41680098	41680954	41681059	41676381	41676462	41682332	41682460
24631	"ENSG00000156162"	"DPY19L4"	chr8	+	94761701	94761834	94765182	94765314	94756035	94756159	94765710	94765809
24632	"ENSG00000105852"	"PON3"	chr7	-	95377532	95377676	95389561	95389597	95372172	95372338	95390153	95390209
24633	"ENSG00000137501"	"SYTL2"	chr11	-	85717482	85717533	85718234	85718484	85714412	85714507	85718789	85719180
24634	"ENSG00000137501"	"SYTL2"	chr11	-	85718789	85718843	85720857	85720953	85714412	85714507	85724031	85728028
24635	"ENSG00000137501"	"SYTL2"	chr11	-	85757624	85757711	85788873	85788973	85748271	85748423	85810953	85811159
24636	"ENSG00000137501"	"SYTL2"	chr11	-	85757624	85758110	85788873	85788973	85748271	85748423	85810953	85811159
24637	"ENSG00000137501"	"SYTL2"	chr11	-	85757624	85758114	85788873	85788973	85748271	85748423	85810953	85811159
24638	"ENSG00000137501"	"SYTL2"	chr11	-	85788873	85788973	85803393	85803425	85757624	85758114	85810953	85811159
24639	"ENSG00000137501"	"SYTL2"	chr11	-	85788873	85788973	85803393	85803508	85757624	85758114	85810953	85811159
24640	"ENSG00000131370"	"SH3BP5"	chr3	-	15269712	15269877	15304102	15304237	15262157	15262289	15330503	15330566
24641	"ENSG00000186480"	"INSIG1"	chr7	+	155303415	155303581	155307295	155307346	155302746	155302846	155308240	155310235
24642	"ENSG00000186480"	"INSIG1"	chr7	+	155303415	155303581	155307295	155307374	155302746	155302846	155308240	155310235
24643	"ENSG00000186480"	"INSIG1"	chr7	+	155303516	155303581	155307295	155307346	155302746	155302846	155308240	155310235
24644	"ENSG00000186480"	"INSIG1"	chr7	+	155303516	155303581	155307295	155307374	155302746	155302846	155308240	155310235
24645	"ENSG00000145220"	"LYAR"	chr4	-	4268529	4268615	4273582	4273660	4267700	4268023	4274366	4274769
24646	"ENSG00000145220"	"LYAR"	chr4	-	4268529	4268615	4273582	4273668	4267700	4268023	4274366	4274769
24647	"ENSG00000115290"	"GRB14"	chr2	-	164558170	164558317	164568314	164568399	164547659	164547816	164619686	164619957
24648	"ENSG00000115290"	"GRB14"	chr2	-	164558170	164558317	164568314	164568403	164547659	164547816	164619686	164619957
24649	"ENSG00000115290"	"GRB14"	chr2	-	164558170	164558317	164596786	164596860	164547659	164547816	164619686	164619957
24650	"ENSG00000115290"	"GRB14"	chr2	-	164568314	164568399	164596786	164596860	164547659	164547816	164619686	164619957
24651	"ENSG00000115290"	"GRB14"	chr2	-	164568314	164568403	164596786	164596860	164547659	164547816	164619686	164619957
24652	"ENSG00000205485"	NA	chr7	+	76551400	76551522	76615489	76615663	76549360	76549861	76621115	76621388
24653	"ENSG00000205485"	NA	chr7	+	76551400	76551522	76615489	76615663	76549360	76549861	76625920	76627982
24654	"ENSG00000205485"	NA	chr7	+	76583229	76583437	76615489	76615663	76551463	76551522	76625920	76627982
24655	"ENSG00000205485"	NA	chr7	+	76583229	76583437	76621115	76621159	76551463	76551522	76625920	76627982
24656	"ENSG00000205485"	NA	chr7	+	76615489	76615663	76621115	76621159	76551463	76551522	76625920	76627982
24657	"ENSG00000205485"	NA	chr7	+	76618195	76618336	76621115	76621159	76615493	76615663	76625920	76627982
24658	"ENSG00000205485"	NA	chr7	+	76618202	76618336	76621115	76621159	76615493	76615663	76625920	76627982
24659	"ENSG00000174808"	"BTC"	chr4	-	74750572	74750719	74769059	74769257	74748039	74748149	74770057	74770156
24660	"ENSG00000174808"	"BTC"	chr4	-	74755656	74755976	74769059	74769257	74750572	74750719	74770057	74770156
24661	"ENSG00000174808"	"BTC"	chr4	-	74755656	74755976	74770057	74770156	74750572	74750719	74794261	74794523
24662	"ENSG00000174808"	"BTC"	chr4	-	74755781	74755976	74769059	74769257	74750572	74750719	74770057	74770156
24663	"ENSG00000174808"	"BTC"	chr4	-	74755781	74755976	74770057	74770156	74750572	74750719	74794261	74794523
24664	"ENSG00000174808"	"BTC"	chr4	-	74755858	74755976	74769059	74769257	74748039	74748149	74770057	74770156
24665	"ENSG00000174808"	"BTC"	chr4	-	74755858	74755976	74769059	74769257	74750572	74750719	74770057	74770156
24666	"ENSG00000109184"	"DCUN1D4"	chr4	+	51891763	51891851	51899269	51899378	51886567	51886638	51911069	51911174
24667	"ENSG00000164182"	"NDUFAF2"	chr5	+	61039869	61040044	61061018	61061102	60945334	60945382	61073124	61073214
24668	"ENSG00000164182"	"NDUFAF2"	chr5	+	61039869	61040044	61061043	61061102	60945334	60945382	61073124	61073214
24669	"ENSG00000164182"	"NDUFAF2"	chr5	+	61039959	61040044	61061018	61061102	60945334	60945382	61073124	61073214
24670	"ENSG00000164182"	"NDUFAF2"	chr5	+	61039959	61040044	61061043	61061102	60945334	60945382	61073124	61073214
24671	"ENSG00000164182"	"NDUFAF2"	chr5	+	61079269	61079301	61083242	61083329	61073124	61073214	61098991	61099032
24672	"ENSG00000164221"	"CCDC112"	chr5	-	115269702	115269798	115271212	115271416	115268881	115269000	115275215	115275606
24673	"ENSG00000164221"	"CCDC112"	chr5	-	115269702	115269798	115271212	115271617	115268881	115269000	115275215	115275606
24674	"ENSG00000167900"	"TK1"	chr17	-	78182588	78182682	78185054	78185160	78175528	78175618	78186786	78187021
24675	"ENSG00000167900"	"TK1"	chr17	-	78182588	78182682	78185054	78185163	78175528	78175618	78186786	78187021
24676	"ENSG00000163694"	"RBM47"	chr4	-	40432650	40432862	40436440	40436644	40423266	40426143	40437770	40438924
24677	"ENSG00000163694"	"RBM47"	chr4	-	40436440	40436644	40437770	40438924	40423266	40426143	40466576	40466699
24678	"ENSG00000163694"	"RBM47"	chr4	-	40436440	40436644	40437770	40438924	40432650	40432862	40466576	40466699
24679	"ENSG00000163694"	"RBM47"	chr4	-	40544421	40544506	40629395	40629507	40466576	40466699	40630107	40630316
24680	"ENSG00000114316"	"USP4"	chr3	-	49285879	49286325	49292509	49292598	49284848	49284919	49294406	49294598
24681	"ENSG00000114316"	"USP4"	chr3	-	49285879	49286325	49292509	49292601	49284848	49284919	49294406	49294598
24682	"ENSG00000114316"	"USP4"	chr3	-	49286097	49286325	49292509	49292601	49284848	49284919	49294406	49294598
24683	"ENSG00000114316"	"USP4"	chr3	-	49300466	49300691	49302383	49302463	49298551	49298635	49305714	49305888
24684	"ENSG00000114316"	"USP4"	chr3	-	49310619	49310737	49318308	49318416	49305714	49305888	49324701	49324763
24685	"ENSG00000114316"	"USP4"	chr3	-	49310619	49310737	49318308	49318435	49305714	49305888	49324701	49324763
24686	"ENSG00000114316"	"USP4"	chr3	-	49310619	49310737	49318308	49318448	49305714	49305888	49324701	49324763
24687	"ENSG00000114316"	"USP4"	chr3	-	49310619	49310737	49318308	49318505	49305714	49305888	49324701	49324763
24688	"ENSG00000114316"	"USP4"	chr3	-	49310619	49310737	49318308	49318514	49305714	49305888	49324701	49324763
24689	"ENSG00000258790"	NA	chr14	+	35307993	35308086	35308913	35308995	35278552	35278718	35310739	35310895
24690	"ENSG00000258790"	NA	chr14	+	35312862	35312921	35312943	35313058	35310739	35310895	35314360	35314455
24691	"ENSG00000258790"	NA	chr14	+	35312862	35312921	35312943	35313059	35310739	35310895	35314360	35314455
24692	"ENSG00000258790"	NA	chr14	+	35312880	35312921	35312943	35313058	35310739	35310895	35314360	35314455
24693	"ENSG00000258790"	NA	chr14	+	35312880	35312921	35312943	35313059	35310739	35310895	35314360	35314455
24694	"ENSG00000196502"	"SULT1A1"	chr16	-	28609058	28609222	28609362	28609435	28608707	28608859	28609930	28610191
24695	"ENSG00000196502"	"SULT1A1"	chr16	-	28609058	28609222	28609362	28609438	28608707	28608859	28609930	28610191
24696	"ENSG00000196502"	"SULT1A1"	chr16	-	28613916	28613968	28618757	28618805	28609930	28610191	28620062	28620133
24697	"ENSG00000101546"	"RBFA"	chr18	+	80038470	80038617	80042134	80042219	80037329	80037506	80044211	80044285
24698	"ENSG00000101546"	"RBFA"	chr18	+	80038490	80038617	80042134	80042219	80037329	80037506	80044211	80044285
24699	"ENSG00000101546"	"RBFA"	chr18	+	80038520	80038617	80042134	80042219	80037329	80037506	80044211	80044285
24700	"ENSG00000101546"	"RBFA"	chr18	+	80038529	80038617	80042134	80042219	80037329	80037506	80044211	80044285
24701	"ENSG00000101546"	"RBFA"	chr18	+	80041247	80041397	80042134	80042219	80038504	80038617	80044211	80044285
24702	"ENSG00000101546"	"RBFA"	chr18	+	80042134	80042219	80044211	80044284	80038504	80038617	80045773	80050651
24703	"ENSG00000101546"	"RBFA"	chr18	+	80044048	80044155	80044211	80044284	80042134	80042219	80045773	80050651
24704	"ENSG00000101546"	"RBFA"	chr18	+	80044048	80044155	80044211	80044285	80042134	80042219	80045773	80050651
24705	"ENSG00000242259"	"C22orf39"	chr22	-	19353995	19354118	19355759	19355861	19353355	19353519	19356229	19356288
24706	"ENSG00000242259"	"C22orf39"	chr22	-	19353995	19354118	19355759	19355865	19353355	19353519	19356229	19356288
24707	"ENSG00000100239"	"PPP6R2"	chr22	+	50372019	50372150	50406734	50406875	50343330	50343550	50414551	50414689
24708	"ENSG00000100239"	"PPP6R2"	chr22	+	50372019	50372150	50406734	50407019	50343330	50343550	50414551	50414689
24709	"ENSG00000100239"	"PPP6R2"	chr22	+	50372135	50372150	50406734	50406875	50343330	50343550	50414551	50414689
24710	"ENSG00000100239"	"PPP6R2"	chr22	+	50372135	50372150	50406734	50407019	50343330	50343550	50414551	50414689
24711	"ENSG00000100239"	"PPP6R2"	chr22	+	50393892	50394079	50406734	50406875	50343330	50343550	50437505	50437603
24712	"ENSG00000063978"	"RNF4"	chr4	+	2496998	2497121	2500658	2500738	2490336	2490502	2511955	2511965
24713	"ENSG00000063978"	"RNF4"	chr4	+	2497008	2497121	2500658	2500738	2490336	2490502	2511955	2511965
24714	"ENSG00000063978"	"RNF4"	chr4	+	2511955	2511965	2512437	2512499	2500658	2500738	2513082	2513131
24715	"ENSG00000237188"	NA	chr1	+	147268781	147268878	147272170	147272348	147267425	147267518	147275353	147275468
24716	"ENSG00000237188"	NA	chr1	+	147272381	147272630	147274333	147274451	147272170	147272281	147275353	147275468
24717	"ENSG00000237188"	NA	chr1	+	147272446	147272630	147274333	147274451	147272170	147272281	147275353	147275468
24718	"ENSG00000237188"	NA	chr1	+	147280025	147280191	147284350	147284494	147276103	147276257	147285323	147285487
24719	"ENSG00000237188"	NA	chr1	+	147280025	147280191	147284350	147284497	147276103	147276257	147285323	147285487
24720	"ENSG00000237188"	NA	chr1	+	147280025	147280191	147284374	147284494	147276103	147276257	147285323	147285487
24721	"ENSG00000237188"	NA	chr1	+	147280025	147280191	147284374	147284497	147276103	147276257	147285323	147285487
24722	"ENSG00000237188"	NA	chr1	+	147280025	147280191	147284374	147284499	147276103	147276257	147285323	147285487
24723	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284350	147284494	147276103	147276257	147285323	147285487
24724	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284350	147284497	147276103	147276257	147285323	147285487
24725	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284350	147284499	147276103	147276257	147285323	147285487
24726	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284374	147284494	147276103	147276257	147285323	147285487
24727	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284374	147284497	147276103	147276257	147285323	147285487
24728	"ENSG00000237188"	NA	chr1	+	147280025	147280202	147284374	147284499	147276103	147276257	147285323	147285487
24729	"ENSG00000138182"	"KIF20B"	chr10	+	89718709	89718774	89719418	89719706	89717575	89717722	89723963	89724103
24730	"ENSG00000138182"	"KIF20B"	chr10	+	89718709	89718871	89719418	89719706	89717575	89717722	89723963	89724103
24731	"ENSG00000138182"	"KIF20B"	chr10	+	89743797	89743927	89745898	89745959	89738957	89739096	89751345	89751471
