ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2071	"ENSG00000143569"	"UBAP2L"	chr1	+	154258875	154259030	154258976	154259030	154257344	154257465
2085	"ENSG00000124574"	"ABCC10"	chr6	+	43432141	43433360	43433234	43433360	43427855	43427967
2087	"ENSG00000124574"	"ABCC10"	chr6	+	43442969	43444010	43443932	43444010	43441861	43441960
2089	"ENSG00000186204"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
2105	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48157013	48157140
2113	"ENSG00000145191"	"EIF2B5"	chr3	+	184141920	184142070	184141924	184142070	184138165	184138246
2114	"ENSG00000145191"	"EIF2B5"	chr3	+	184141920	184142070	184141924	184142070	184140079	184140157
2115	"ENSG00000145191"	"EIF2B5"	chr3	+	184141920	184142070	184141924	184142070	184140417	184140615
2121	"ENSG00000145191"	"EIF2B5"	chr3	+	184143441	184144224	184144098	184144224	184143051	184143142
2132	"ENSG00000174080"	"CTSF"	chr11	-	66564087	66564648	66564087	66564146	66564741	66564806
2164	"ENSG00000062524"	"LTK"	chr15	-	41508068	41508236	41508068	41508221	41509030	41509129
2167	"ENSG00000133731"	"IMPA1"	chr8	-	81681497	81681584	81681497	81681563	81686251	81686331
2177	"ENSG00000046651"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13736107	13736296
2178	"ENSG00000046651"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13749426	13749533
2180	"ENSG00000046651"	"OFD1"	chrX	+	13753367	13755242	13755150	13755242	13751248	13751368
2182	"ENSG00000046651"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855
2184	"ENSG00000100883"	"SRP54"	chr14	+	35014743	35018765	35018691	35018765	35013801	35013902
2206	"ENSG00000113163"	"CERT1"	chr5	-	75400204	75400297	75400204	75400291	75411010	75411103
2207	"ENSG00000113163"	"CERT1"	chr5	-	75400204	75403058	75400204	75400291	75411010	75411103
2208	"ENSG00000113163"	"CERT1"	chr5	-	75400204	75403058	75400204	75400297	75411010	75411103
2209	"ENSG00000113163"	"CERT1"	chr5	-	75400204	75400297	75400204	75400291	75416875	75417033
2212	"ENSG00000113312"	"TTC1"	chr5	+	160010499	160010858	160010585	160010858	160009112	160009190
2227	"ENSG00000152942"	"RAD17"	chr5	+	69372033	69372217	69372156	69372217	69369841	69369933
2228	"ENSG00000152942"	"RAD17"	chr5	+	69410492	69410550	69410513	69410550	69372033	69372054
2229	"ENSG00000152942"	"RAD17"	chr5	+	69410492	69410550	69410513	69410550	69400048	69400169
2231	"ENSG00000197343"	"ZNF655"	chr7	+	99560506	99560695	99560532	99560695	99558804	99559021
2232	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99562367	99562494	99560532	99560695
2244	"ENSG00000114626"	"ABTB1"	chr3	+	127676966	127677286	127677167	127677286	127676535	127676581
2245	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127677843	127677675	127677843	127677167	127677286
2262	"ENSG00000164172"	"MOCS2"	chr5	-	53100410	53100534	53100410	53100487	53102096	53102224
2263	"ENSG00000164172"	"MOCS2"	chr5	-	53100410	53101509	53100410	53100487	53102096	53102224
2265	"ENSG00000071626"	"DAZAP1"	chr19	+	1421147	1421258	1421150	1421258	1418203	1418370
2272	"ENSG00000198563"	"DDX39B"	chr6	-	31540321	31540664	31540321	31540534	31541832	31541937
2273	"ENSG00000145833"	"DDX46"	chr5	+	134811220	134811845	134811695	134811845	134807747	134807941
2277	"ENSG00000113013"	"HSPA9"	chr5	-	138553755	138556592	138553755	138556114	138556773	138556866
2278	"ENSG00000113013"	"HSPA9"	chr5	-	138556451	138556592	138556451	138556573	138557401	138557496
2280	"ENSG00000113013"	"HSPA9"	chr5	-	138574067	138574169	138574067	138574126	138574993	138575166
2295	"ENSG00000145901"	"TNIP1"	chr5	-	151032286	151032400	151032286	151032383	151035001	151035067
2296	"ENSG00000065882"	"TBC1D1"	chr4	+	38124961	38125131	38125110	38125131	38115709	38115954
2299	"ENSG00000113645"	"WWC1"	chr5	+	168467839	168467964	168467842	168467964	168460649	168460742
2304	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157790599	157790651
2309	"ENSG00000068796"	"KIF2A"	chr5	+	62353256	62353375	62353274	62353375	62352587	62352653
2315	"ENSG00000143093"	"STRIP1"	chr1	+	110049111	110050409	110050342	110050409	110047771	110047869
2316	"ENSG00000170471"	"RALGAPB"	chr20	+	38497352	38497516	38497479	38497516	38492929	38493132
2319	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
2334	"ENSG00000113356"	"POLR3G"	chr5	+	90485524	90485684	90485534	90485684	90471747	90471926
2335	"ENSG00000113356"	"POLR3G"	chr5	+	90485524	90485684	90485534	90485684	90474260	90474318
2341	"ENSG00000147140"	"NONO"	chrX	+	71284396	71284453	71284401	71284453	71283693	71283721
2342	"ENSG00000147140"	"NONO"	chrX	+	71290628	71291972	71291778	71291972	71284396	71284453
2343	"ENSG00000147140"	"NONO"	chrX	+	71290628	71290791	71290643	71290791	71284983	71285097
2344	"ENSG00000147140"	"NONO"	chrX	+	71291778	71291972	71291784	71291972	71290643	71290791
2354	"ENSG00000143947"	"RPS27A"	chr2	+	55234118	55234962	55234830	55234962	55233362	55233417
2363	"ENSG00000166598"	"HSP90B1"	chr12	+	103932276	103932418	103932278	103932418	103931710	103931748
2364	"ENSG00000166598"	"HSP90B1"	chr12	+	103932276	103932418	103932280	103932418	103931710	103931748
2365	"ENSG00000166598"	"HSP90B1"	chr12	+	103932278	103932418	103932280	103932418	103931710	103931748
2382	"ENSG00000178826"	"TMEM139"	chr7	+	143285344	143285445	143285347	143285445	143284956	143284998
2388	"ENSG00000169519"	"METTL15"	chr11	+	28296752	28296931	28296796	28296931	28211061	28211198
2402	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516918	177516961
2428	"ENSG00000111752"	"PHC1"	chr12	+	8922632	8922788	8922656	8922788	8920984	8921065
2432	"ENSG00000087077"	"TRIP6"	chr7	+	100870369	100870743	100870573	100870743	100868494	100868866
2452	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514532	53514438	53514497	53516108	53516240
2461	"ENSG00000205659"	"LIN52"	chr14	+	74091231	74091306	74091237	74091306	74084962	74084993
2463	"ENSG00000109111"	"SUPT6H"	chr17	+	28700345	28701128	28700940	28701128	28700172	28700250
2494	"ENSG00000120725"	"SIL1"	chr5	-	139121034	139121173	139121034	139121170	139198268	139198368
2496	"ENSG00000162819"	"BROX"	chr1	+	222724091	222724164	222724099	222724164	222722418	222722514
2497	"ENSG00000161618"	"ALDH16A1"	chr19	+	49461618	49462036	49461883	49462036	49460821	49460899
2509	"ENSG00000133606"	"MKRN1"	chr7	-	140455094	140455900	140455094	140455233	140456651	140456866
2510	"ENSG00000133606"	"MKRN1"	chr7	-	140456651	140456919	140456651	140456866	140459006	140459233
2522	"ENSG00000145916"	"RMND5B"	chr5	+	178142582	178142728	178142632	178142728	178138107	178138396
2524	"ENSG00000204713"	"TRIM27"	chr6	-	28903001	28908840	28903001	28904665	28911695	28911718
2526	"ENSG00000164520"	"RAET1E"	chr6	-	149889884	149890145	149889884	149890041	149890816	149891034
2534	"ENSG00000113194"	"FAF2"	chr5	+	176453138	176453228	176453175	176453228	176448428	176448470
2537	"ENSG00000168066"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64767191	64767251
2545	"ENSG00000205771"	"CATSPER2P1"	chr15	-	43745021	43745170	43745021	43745167	43746047	43746302
2556	"ENSG00000197948"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141647134	141647230
2599	"ENSG00000149231"	"CCDC82"	chr11	-	96358992	96359178	96358992	96359097	96365126	96365150
2606	"ENSG00000204120"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232748986	232749082
2607	"ENSG00000204120"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232756222	232756334
2609	"ENSG00000204120"	"GIGYF2"	chr2	+	232791007	232791170	232791011	232791170	232790697	232790746
2610	"ENSG00000204120"	"GIGYF2"	chr2	+	232791007	232791170	232791011	232791170	232790715	232790915
2622	"ENSG00000010244"	"ZNF207"	chr17	+	32351738	32351912	32351785	32351912	32350197	32350326
2625	"ENSG00000184863"	"RBM33"	chr7	+	155711172	155711455	155711202	155711455	155700772	155700944
2646	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224491	64224284	64224341	64225498	64225580
2647	"ENSG00000119048"	"UBE2B"	chr5	+	134388324	134388413	134388351	134388413	134374382	134374463
2648	"ENSG00000119048"	"UBE2B"	chr5	+	134388324	134388413	134388351	134388413	134376668	134376694
2653	"ENSG00000173486"	"FKBP2"	chr11	+	64243198	64243497	64243450	64243497	64242383	64242558
2673	"ENSG00000237187"	"NR2F1-AS1"	chr5	-	93563363	93563463	93563363	93563460	93580466	93581527
2674	"ENSG00000237187"	"NR2F1-AS1"	chr5	-	93569889	93570058	93569889	93570002	93585328	93585649
2683	"ENSG00000244026"	"FAM86DP"	chr3	-	75426449	75426621	75426449	75426599	75429135	75429237
2694	"ENSG00000242802"	"AP5Z1"	chr7	+	4790672	4790887	4790809	4790887	4789831	4789929
2713	"ENSG00000073584"	"SMARCE1"	chr17	-	40627742	40629013	40627742	40628993	40630207	40630286
2714	"ENSG00000073584"	"SMARCE1"	chr17	-	40630713	40631693	40630713	40630924	40632194	40632367
2729	"ENSG00000178295"	"GEN1"	chr2	+	17759911	17760104	17759928	17760104	17753857	17753967
2730	"ENSG00000213719"	"CLIC1"	chr6	-	31736261	31736412	31736261	31736350	31736544	31736572
2735	"ENSG00000196872"	"CRACDL"	chr2	-	98897376	98897481	98897376	98897478	98912747	98912985
2738	"ENSG00000140987"	"ZSCAN32"	chr16	-	3390009	3390183	3390009	3390133	3393648	3393814
2740	"ENSG00000198830"	"HMGN2"	chr1	+	26473702	26474135	26474084	26474135	26473482	26473527
2742	"ENSG00000101187"	"SLCO4A1"	chr20	+	62667744	62667910	62667869	62667910	62666414	62666575
2747	"ENSG00000221988"	"PPT2"	chr6	+	32155687	32155783	32155767	32155783	32154137	32154246
2758	"ENSG00000142676"	"RPL11"	chr1	+	23692608	23692759	23692611	23692759	23691820	23692060
2759	"ENSG00000142676"	"RPL11"	chr1	+	23694659	23695908	23695797	23695908	23693806	23693913
2764	"ENSG00000145868"	"FBXO38"	chr5	+	148398998	148399132	148399014	148399132	148397618	148397676
2768	"ENSG00000161013"	"MGAT4B"	chr5	-	179798512	179798591	179798512	179798576	179799064	179799121
2769	"ENSG00000161013"	"MGAT4B"	chr5	-	179798927	179799175	179798927	179799121	179799505	179799636
2771	"ENSG00000161013"	"MGAT4B"	chr5	-	179799202	179799310	179799202	179799250	179799953	179800068
2772	"ENSG00000161013"	"MGAT4B"	chr5	-	179801333	179801694	179801333	179801467	179801783	179801969
2786	"ENSG00000101294"	"HM13"	chr20	+	31548964	31549114	31549028	31549114	31547447	31547692
2789	"ENSG00000111364"	"DDX55"	chr12	+	123605930	123606159	123606072	123606159	123602098	123602256
2791	"ENSG00000111364"	"DDX55"	chr12	+	123607431	123607662	123607599	123607662	123605930	123605981
2795	"ENSG00000145495"	"MARCHF6"	chr5	+	10400783	10402139	10402058	10402139	10394752	10394785
2797	"ENSG00000178821"	"TMEM52"	chr1	-	1918252	1918934	1918252	1918431	1919044	1919088
2813	"ENSG00000172493"	"AFF1"	chr4	+	87084119	87084164	87084122	87084164	86948497	86948571
2825	"ENSG00000138796"	"HADH"	chr4	+	108023473	108027760	108027687	108027760	108019539	108019666
2830	"ENSG00000109332"	"UBE2D3"	chr4	-	102826484	102826636	102826484	102826619	102827426	102827566
2832	"ENSG00000109332"	"UBE2D3"	chr4	-	102826484	102826636	102826484	102826619	102827943	102828159
2837	"ENSG00000197912"	"SPG7"	chr16	+	89529476	89530808	89530682	89530808	89512947	89513037
2869	"ENSG00000132591"	"ERAL1"	chr17	+	28858021	28858207	28858145	28858207	28857938	28857985
2872	"ENSG00000167792"	"NDUFV1"	chr11	+	67608399	67608478	67608431	67608478	67607365	67607496
2874	"ENSG00000167792"	"NDUFV1"	chr11	+	67610380	67611207	67610994	67611207	67609451	67609635
2888	"ENSG00000073331"	"ALPK1"	chr4	+	112411722	112412025	112411826	112412025	112410914	112411045
2903	"ENSG00000138642"	"HERC6"	chr4	+	88398107	88398209	88398141	88398209	88396850	88396987
2904	"ENSG00000138642"	"HERC6"	chr4	+	88423859	88423973	88423860	88423973	88413076	88413266
2916	"ENSG00000164306"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184672172	184672460
2921	"ENSG00000135047"	"CTSL"	chr9	+	87727957	87728149	87728026	87728149	87726118	87726253
2926	"ENSG00000142949"	"PTPRF"	chr1	+	43620094	43620579	43620453	43620579	43619679	43619858
2933	"ENSG00000288637"	NA	chr4	+	153270334	153270519	153270337	153270519	153152434	153152612
2939	"ENSG00000109654"	"TRIM2"	chr4	+	153322647	153324148	153324077	153324148	153315831	153315999
2947	"ENSG00000229404"	"LINC00858"	chr10	+	84291406	84292137	84292047	84292137	84289745	84289880
2959	"ENSG00000180902"	"D2HGDH"	chr2	+	241755044	241756014	241755848	241756014	241750150	241750294
2960	"ENSG00000180902"	"D2HGDH"	chr2	+	241755044	241756014	241755848	241756014	241751245	241751388
2964	"ENSG00000168743"	"NPNT"	chr4	+	105912064	105912238	105912187	105912238	105897900	105898001
2965	"ENSG00000168743"	"NPNT"	chr4	+	105912064	105912238	105912187	105912238	105911636	105911732
2985	"ENSG00000118564"	"FBXL5"	chr4	-	15644492	15644708	15644492	15644657	15656228	15656342
2986	"ENSG00000112782"	"CLIC5"	chr6	-	45914227	45914547	45914227	45914409	45941546	45941653
2991	"ENSG00000164134"	"NAA15"	chr4	+	139384831	139384978	139384834	139384978	139370210	139370404
2994	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26189926	26192338	26189926	26190460	26192494	26192577
2998	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26189932	26192577	26189932	26190460	26193250	26193373
2999	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26192338	26190992	26191650	26193250	26193373
3000	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26192577	26190992	26191650	26193250	26193373
3003	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193574	26193652	26193574	26193598	26195846	26195909
3005	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193574	26193694	26193574	26193652	26195846	26195909
3006	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193574	26193652	26193574	26193598	26196400	26196481
3007	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193574	26193694	26193574	26193598	26196400	26196481
3008	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193574	26193694	26193574	26193652	26196400	26196481
3010	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26197017	26196556	26196658	26197314	26197461
3011	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26193694	26190992	26192577	26197621	26197732
3012	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26196658	26196556	26196653	26197621	26197732
3013	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26197017	26196556	26196653	26197621	26197732
3014	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26197017	26196556	26196658	26197621	26197732
3015	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196806	26197461	26196806	26197017	26197621	26197732
3016	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26193250	26193694	26193250	26193373	26200571	26201301
3017	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26197017	26196556	26196658	26200571	26201301
3018	"ENSG00000160602"	"NEK8"	chr17	+	28737655	28737736	28737674	28737736	28737305	28737579
3029	"ENSG00000084207"	"GSTP1"	chr11	+	67585037	67585241	67585137	67585241	67584463	67584570
3037	"ENSG00000141522"	"ARHGDIA"	chr17	-	81869329	81869625	81869329	81869406	81869740	81869957
3041	"ENSG00000133706"	"LARS1"	chr5	-	146140203	146143084	146140203	146140261	146143411	146143550
3052	"ENSG00000144395"	"CCDC150"	chr2	+	196729192	196729861	196729792	196729861	196725972	196726099
3064	"ENSG00000187741"	"FANCA"	chr16	-	89738881	89738974	89738881	89738926	89739132	89739289
3066	"ENSG00000187741"	"FANCA"	chr16	-	89810928	89811071	89810928	89811057	89815876	89815986
3070	"ENSG00000176142"	"TMEM39A"	chr3	-	119461961	119462104	119461961	119462008	119463335	119463665
3092	"ENSG00000137500"	"CCDC90B"	chr11	-	83273950	83274740	83273950	83273992	83280140	83280260
3093	"ENSG00000137500"	"CCDC90B"	chr11	-	83274638	83274763	83274638	83274740	83280140	83280260
3095	"ENSG00000168538"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
3098	"ENSG00000141293"	"SKAP1"	chr17	-	48162468	48162569	48162468	48162566	48180053	48180248
3101	"ENSG00000151612"	"ZNF827"	chr4	-	145763089	145763122	145763089	145763117	145764978	145765165
3110	"ENSG00000082898"	"XPO1"	chr2	-	61483936	61485962	61483936	61484105	61488164	61488271
3154	"ENSG00000074935"	"TUBE1"	chr6	-	112081091	112081207	112081091	112081203	112084188	112084246
3155	"ENSG00000074935"	"TUBE1"	chr6	-	112081091	112081207	112081091	112081203	112086555	112086608
3158	"ENSG00000124523"	"SIRT5"	chr6	+	13579450	13579609	13579545	13579609	13574600	13574624
3163	"ENSG00000187514"	"PTMA"	chr2	+	231711347	231711983	231711889	231711983	231708529	231708751
3186	"ENSG00000123636"	"BAZ2B"	chr2	-	159397344	159397389	159397344	159397382	159398828	159398894
3205	"ENSG00000055609"	"KMT2C"	chr7	-	152156204	152156343	152156204	152156274	152158862	152159072
3206	"ENSG00000055609"	"KMT2C"	chr7	-	152156204	152156346	152156204	152156274	152158862	152159072
3207	"ENSG00000055609"	"KMT2C"	chr7	-	152156204	152156346	152156204	152156343	152158862	152159072
3217	"ENSG00000204410"	"MSH5"	chr6	+	31743903	31744299	31744189	31744299	31743107	31743170
3221	"ENSG00000204410"	"MSH5"	chr6	+	31761184	31761262	31761187	31761262	31760089	31760216
3226	"ENSG00000163463"	"KRTCAP2"	chr1	-	155172564	155172892	155172564	155172628	155173220	155173304
3230	"ENSG00000103126"	"AXIN1"	chr16	-	289439	293718	289439	289607	297721	298251
3238	"ENSG00000076984"	"MAP2K7"	chr19	+	7910062	7910373	7910259	7910373	7909754	7909896
3241	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35547118	35547240	35545887	35545957
3252	"ENSG00000080298"	"RFX3"	chr9	-	3488775	3488895	3488775	3488892	3490278	3490345
3267	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82890750	82891095
3272	"ENSG00000104980"	"TIMM44"	chr19	-	7934088	7934241	7934088	7934238	7938026	7938197
3274	"ENSG00000179364"	"PACS2"	chr14	+	105392618	105392845	105392760	105392845	105391206	105391249
3276	"ENSG00000033178"	"UBA6"	chr4	-	67644697	67644778	67644697	67644774	67645937	67646016
3277	"ENSG00000145388"	"METTL14"	chr4	+	118691531	118691612	118691541	118691612	118689369	118689457
3282	"ENSG00000138778"	"CENPE"	chr4	-	103138350	103138452	103138350	103138449	103139788	103140079
3283	"ENSG00000138778"	"CENPE"	chr4	-	103138350	103138452	103138350	103138449	103140255	103140414
3324	"ENSG00000136463"	"TACO1"	chr17	+	63606312	63607464	63607286	63607464	63604533	63604640
3327	"ENSG00000159199"	"ATP5MC1"	chr17	+	48894348	48894449	48894371	48894449	48893408	48893456
3339	"ENSG00000105852"	"PON3"	chr7	-	95394643	95394736	95394643	95394714	95395860	95396122
3351	"ENSG00000205485"	NA	chr7	+	76551419	76551522	76551463	76551522	76549360	76549861
3356	"ENSG00000121073"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49706964	49707068
3362	"ENSG00000105854"	"PON2"	chr7	-	95406118	95406272	95406118	95406247	95409900	95410101
3365	"ENSG00000105854"	"PON2"	chr7	-	95412311	95412477	95412311	95412461	95416241	95416297
3371	"ENSG00000103253"	"HAGHL"	chr16	+	728115	728424	728315	728424	727964	728029
3372	"ENSG00000103253"	"HAGHL"	chr16	+	728315	728604	728503	728604	728115	728233
3391	"ENSG00000132334"	"PTPRE"	chr10	+	128047763	128047837	128047769	128047837	128047630	128047683
3399	"ENSG00000136270"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109243	45111663	45112047
3421	"ENSG00000197119"	"SLC25A29"	chr14	-	100295625	100295697	100295625	100295656	100298841	100298885
3422	"ENSG00000197119"	"SLC25A29"	chr14	-	100295625	100295993	100295625	100295656	100298841	100298885
3425	"ENSG00000204427"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31688722	31688786
3444	"ENSG00000164610"	"RP9"	chr7	-	33097270	33099436	33097270	33097362	33100530	33100561
3458	"ENSG00000172262"	"ZNF131"	chr5	+	43122038	43122177	43122043	43122177	43120919	43121123
3460	"ENSG00000196352"	"CD55"	chr1	+	207336692	207337409	207337328	207337409	207331107	207331296
3484	"ENSG00000136560"	"TANK"	chr2	+	161223914	161223991	161223919	161223991	161204674	161204793
3486	"ENSG00000123240"	"OPTN"	chr10	+	13109096	13109288	13109111	13109288	13100172	13100302
3487	"ENSG00000123240"	"OPTN"	chr10	+	13110179	13110476	13110273	13110476	13100172	13100302
3493	"ENSG00000121989"	"ACVR2A"	chr2	+	147896300	147896508	147896363	147896508	147845073	147845207
3498	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153977169	153977389
3499	"ENSG00000143543"	"JTB"	chr1	-	153976692	153976922	153976692	153976775	153977338	153977394
3503	"ENSG00000119787"	"ATL2"	chr2	-	38314607	38314664	38314607	38314654	38315283	38315334
3509	"ENSG00000011009"	"LYPLA2"	chr1	+	23792551	23792760	23792656	23792760	23791220	23791250
3511	"ENSG00000256269"	"HMBS"	chr11	+	119088178	119088308	119088254	119088308	119084906	119085157
3512	"ENSG00000256269"	"HMBS"	chr11	+	119088174	119088308	119088178	119088308	119085039	119085066
3513	"ENSG00000256269"	"HMBS"	chr11	+	119088174	119088308	119088254	119088308	119085039	119085066
3514	"ENSG00000256269"	"HMBS"	chr11	+	119088178	119088308	119088254	119088308	119085039	119085066
3526	"ENSG00000179889"	"PDXDC1"	chr16	+	15031734	15032979	15032860	15032979	15029950	15030056
3530	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
3543	"ENSG00000151694"	"ADAM17"	chr2	-	9526110	9526264	9526110	9526244	9535833	9535922
3548	"ENSG00000143303"	"RRNAD1"	chr1	+	156732280	156732473	156732365	156732473	156728959	156729215
3549	"ENSG00000143303"	"RRNAD1"	chr1	+	156732280	156732473	156732365	156732473	156731990	156732115
3550	"ENSG00000008283"	"CYB561"	chr17	-	63437345	63437560	63437345	63437484	63445897	63446184
3567	"ENSG00000165195"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15335500	15335523
3573	"ENSG00000160679"	"CHTOP"	chr1	+	153642242	153642429	153642245	153642429	153636571	153636653
3575	"ENSG00000018510"	"AGPS"	chr2	+	177521268	177521368	177521328	177521368	177420268	177420358
3576	"ENSG00000018510"	"AGPS"	chr2	+	177440964	177442486	177442406	177442486	177436979	177437054
3579	"ENSG00000197956"	"S100A6"	chr1	-	153535201	153535375	153535201	153535360	153535788	153535991
3581	"ENSG00000184368"	"MAP7D2"	chrX	-	20044363	20044524	20044363	20044500	20050823	20050946
3590	"ENSG00000115548"	"KDM3A"	chr2	+	86489519	86491057	86490880	86491057	86485728	86485859
3639	"ENSG00000011332"	"DPF1"	chr19	-	38222547	38222708	38222547	38222703	38224113	38224250
3643	"ENSG00000283782"	NA	chr5	+	132579316	132580066	132579861	132580066	132575776	132575928
3645	"ENSG00000074800"	"ENO1"	chr1	-	8874823	8874917	8874823	8874914	8878579	8879092
3649	"ENSG00000012822"	"CALCOCO1"	chr12	-	53721466	53722183	53721466	53721615	53723592	53723762
3668	"ENSG00000197785"	"ATAD3A"	chr1	+	1517310	1517775	1517715	1517775	1516011	1516088
3678	"ENSG00000243943"	"ZNF512"	chr2	+	27598066	27598254	27598069	27598254	27582968	27583142
3680	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31602211	31602293
3681	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31604308	31604404
3683	"ENSG00000081760"	"AACS"	chr12	+	125124704	125125024	125124901	125125024	125118640	125118765
3685	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12335704	12335827
3687	"ENSG00000080947"	"CROCCP3"	chr1	-	16491009	16491316	16491009	16491084	16499202	16499257
3695	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85677875	85677423	85677492	85678135	85678188
3697	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85678032	85677423	85677875	85678135	85678188
3699	"ENSG00000103266"	"STUB1"	chr16	+	681792	682076	682019	682076	681437	681603
3701	"ENSG00000103266"	"STUB1"	chr16	+	682019	682076	682058	682076	681792	681903
3703	"ENSG00000126456"	"IRF3"	chr19	-	49664673	49664950	49664673	49664846	49665483	49665857
3723	"ENSG00000116560"	"SFPQ"	chr1	-	35176377	35176474	35176377	35176471	35177988	35178036
3725	"ENSG00000160055"	"TMEM234"	chr1	-	32216199	32216947	32216199	32216517	32217258	32217351
3731	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28581110	28581229
3732	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28581589	28581873
3738	"ENSG00000103024"	"NME3"	chr16	-	1771069	1771191	1771069	1771171	1771304	1771410
3745	"ENSG00000143379"	"SETDB1"	chr1	+	150962973	150963741	150963529	150963741	150962586	150962719
3751	"ENSG00000143436"	"MRPL9"	chr1	-	151761961	151762025	151761961	151762010	151762112	151762155
3759	"ENSG00000134684"	"YARS1"	chr1	-	32786361	32787075	32786361	32786447	32791161	32791254
3760	"ENSG00000196912"	"ANKRD36B"	chr2	-	97507563	97508065	97507563	97507657	97509580	97509733
3770	"ENSG00000196187"	"TMEM63A"	chr1	-	225865896	225866050	225865896	225865967	225866132	225866208
3771	"ENSG00000196187"	"TMEM63A"	chr1	-	225865896	225866050	225865896	225865967	225867111	225867163
3773	"ENSG00000157625"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30852777	30852938
3782	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33539170	33539323	33542547	33542820
3783	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33539170	33539323	33542586	33542842
3789	"ENSG00000147162"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072
3807	"ENSG00000095397"	"WHRN"	chr9	-	114424987	114426413	114424987	114425024	114466266	114466392
3808	"ENSG00000095397"	"WHRN"	chr9	-	114424987	114426413	114424987	114425024	114478552	114478771
3810	"ENSG00000185437"	"SH3BGR"	chr21	+	39462374	39462560	39462379	39462560	39445854	39445929
3811	"ENSG00000185437"	"SH3BGR"	chr21	+	39462374	39462560	39462533	39462560	39445854	39445929
3812	"ENSG00000185437"	"SH3BGR"	chr21	+	39462379	39462560	39462533	39462560	39445854	39445929
3813	"ENSG00000185437"	"SH3BGR"	chr21	+	39462374	39462560	39462379	39462560	39445864	39445892
3814	"ENSG00000185437"	"SH3BGR"	chr21	+	39462374	39462560	39462533	39462560	39445864	39445892
