ID...1	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7863	ENSG00000161265	U2AF1L4	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	7863	296,322,271	428,399,345	251,166,293	199,197,229	298	149	0.00143779910142	0.0365442514521	0.257,0.288,0.282	0.387,0.296,0.39	-0.082
7864	ENSG00000161265	U2AF1L4	chr19	-	35744322	35745187	35744322	35744421	35745124	35745187	7864	238,264,198	152,190,135	200,125,222	174,164,216	298	149	0.000878730665205	0.0250628210506	0.439,0.41,0.423	0.365,0.276,0.339	0.097
7865	ENSG00000161265	U2AF1L4	chr19	-	35744322	35745187	35744322	35744738	35745124	35745187	7865	97,90,76	162,118,131	71,69,63	69,47,47	298	149	0.0000221633520237	0.00171346201435	0.23,0.276,0.225	0.34,0.423,0.401	-0.144
7902	ENSG00000169189	NSMCE1	chr16	-	27241352	27241889	27241352	27241484	27241798	27241889	7902	13,4,9	3,3,2	1,5,5	0,0,0	298	149	0.000000344752821846	0.0000622584320616	0.684,0.4,0.692	1.0,1.0,1.0	-0.408
7914	ENSG00000167508	MVD	chr16	-	88657435	88658029	88657435	88657582	88657914	88658029	7914	10,11,20	256,196,258	22,35,50	211,192,191	298	149	0.00000000786829690291	0.00000241404425302	0.019,0.027,0.037	0.05,0.084,0.116	-0.056
7946	ENSG00000102901	CENPT	chr16	-	67829764	67831358	67829764	67830548	67831215	67831358	7946	33,34,49	99,97,137	58,80,85	76,61,88	298	149	0.00000000275096145863	0.000000945701003603	0.143,0.149,0.152	0.276,0.396,0.326	-0.185
7950	ENSG00000102901	CENPT	chr16	-	67832227	67832545	67832227	67832315	67832454	67832545	7950	29,34,49	169,155,187	19,17,21	163,171,170	288	149	0.000381874113896	0.0140957491485	0.082,0.102,0.119	0.057,0.049,0.06	0.046
7969	ENSG00000103496	STX4	chr16	+	31039540	31039818	31039540	31039651	31039722	31039818	7969	1,6,4	92,72,71	8,3,17	62,63,64	220	149	0.000895404633458	0.0254512933914	0.007,0.053,0.037	0.08,0.031,0.152	-0.055
7981	ENSG00000205250	E2F4	chr16	+	67192760	67193170	67192760	67192870	67193008	67193170	7981	462,451,402	1396,1343,1459	477,579,592	1107,1190,1296	287	149	0.0000402410956155	0.00267645496783	0.147,0.148,0.125	0.183,0.202,0.192	-0.052
7999	ENSG00000141295	SCRN2	chr17	-	47837691	47838450	47837691	47838002	47838269	47838450	7999	116,106,91	104,74,77	84,103,127	42,35,54	298	149	0.000033425329905	0.00229813238116	0.358,0.417,0.371	0.5,0.595,0.54	-0.163
8007	ENSG00000090861	AARS1	chr16	-	70253918	70254734	70253918	70254038	70254620	70254734	8007	142,38,48	1186,1084,1070	18,16,8	757,709,773	298	149	0.0000000000005410116799	0.000000000571729120837	0.056,0.017,0.022	0.012,0.011,0.005	0.022
8008	ENSG00000090861	AARS1	chr16	-	70255727	70258217	70255727	70255836	70258032	70258217	8008	173,75,100	1155,944,988	48,43,36	636,550,713	298	149	0.000156817761141	0.00729770783613	0.07,0.038,0.048	0.036,0.038,0.025	0.019
8010	ENSG00000090861	AARS1	chr16	-	70258032	70259186	70258032	70258217	70258979	70259186	8010	128,27,55	427,368,424	15,13,7	208,201,293	298	149	0.000000000688109791369	0.00000028300241515	0.13,0.035,0.061	0.035,0.031,0.012	0.049
8031	ENSG00000143127	ITGA10	chr1	-	145902453	145902961	145902453	145902619	145902810	145902961	8031	8,2,7	3,4,5	2,0,0	8,7,6	298	149	0.00000206760901522	0.000269383963613	0.571,0.2,0.412	0.111,0.0,0.0	0.357
8032	ENSG00000206503	HLA-A	chr6	+	29942756	29943543	29942756	29943026	29943267	29943543	8032	447,680,442	1568,1397,1270	337,341,382	1287,1212,1401	298	149	0.00147525565297	0.0371194616809	0.125,0.196,0.148	0.116,0.123,0.12	0.037
8043	ENSG00000185324	CDK10	chr16	+	89693273	89694232	89693273	89693467	89694172	89694232	8043	145,139,160	163,156,178	168,117,185	102,92,106	298	149	0.0000176411506375	0.00146324113703	0.308,0.308,0.31	0.452,0.389,0.466	-0.127
8067	ENSG00000113971	NPHP3	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	8067	18,16,14	19,19,23	5,10,3	25,23,26	298	149	0.000199781208615	0.0086756773636	0.321,0.296,0.233	0.091,0.179,0.055	0.175
8128	ENSG00000162004	CCDC78	chr16	-	725077	725293	725077	725145	725236	725293	8128	5,7,8	53,55,52	18,15,10	43,24,35	240	149	0.0000520125698572	0.00319825813769	0.055,0.073,0.087	0.206,0.28,0.151	-0.141
8144	ENSG00000125124	BBS2	chr16	-	56498436	56502456	56498436	56501497	56502316	56502456	8144	30,34,38	58,55,54	45,42,49	40,34,44	298	149	0.000975716193206	0.0271820236996	0.205,0.236,0.26	0.36,0.382,0.358	-0.133
8199	ENSG00000108591	DRG2	chr17	+	18099632	18100435	18099632	18099723	18100362	18100435	8199	57,67,82	191,157,184	56,64,81	91,65,109	298	149	0.0000125905601542	0.00112444916391	0.13,0.176,0.182	0.235,0.33,0.271	-0.116
8216	ENSG00000011295	TTC19	chr17	+	15999823	16000245	15999823	16000032	16000117	16000245	8216	88,102,103	2976,2726,3275	109,103,114	2133,2287,2560	234	149	0.00219628470166	0.0492274873468	0.018,0.023,0.02	0.032,0.028,0.028	-0.009
8261	ENSG00000173812	EIF1	chr17	+	41689777	41690189	41689777	41689941	41690087	41690189	8261	112,140,102	1178,1053,1096	136,135,170	770,669,814	295	149	0.0000000502633712429	0.000012051804804	0.046,0.063,0.045	0.082,0.092,0.095	-0.038
8285	ENSG00000109065	NAT9	chr17	-	74771959	74772277	74771959	74771977	74772217	74772277	8285	352,342,320	11,16,15	338,347,369	4,8,7	298	149	0.00189692734062	0.0445716912379	0.941,0.914,0.914	0.977,0.956,0.963	-0.042
8290	ENSG00000172809	RPL38	chr17	+	74203703	74203958	74203703	74203770	74203917	74203958	8290	292,306,199	3,4,4	463,477,493	22,11,16	296	149	0.00114460558858	0.0308395007167	0.98,0.975,0.962	0.914,0.956,0.939	0.036
8296	ENSG00000172794	RAB37	chr17	+	74744307	74744929	74744307	74744373	74744872	74744929	8296	5,8,9	0,0,0	6,7,11	0,5,1	298	149	0.00133699572409	0.034838811868	1.0,1.0,1.0	1.0,0.412,0.846	0.247
8297	ENSG00000172794	RAB37	chr17	+	74745007	74747334	74745007	74745084	74745305	74747334	8297	6,5,2	6,6,6	0,0,0	3,11,7	298	149	0.000000357072764801	0.0000636772324879	0.333,0.294,0.143	0.0,0.0,0.0	0.257
8302	ENSG00000169696	ASPSCR1	chr17	+	82016799	82017113	82016799	82016869	82016940	82017113	8302	8,5,6	34,36,36	13,7,10	20,11,27	220	149	0.00174090236285	0.0420820729357	0.137,0.086,0.101	0.306,0.301,0.201	-0.161
8349	ENSG00000161547	SRSF2	chr17	-	76734114	76736464	76734114	76735158	76736153	76736464	8349	192,178,193	404,404,338	162,159,190	582,525,575	298	149	0.00000916185505495	0.000883159494199	0.192,0.181,0.222	0.122,0.132,0.142	0.066
8357	ENSG00000131469	RPL27	chr17	+	42998418	43000102	42998418	42998471	42999932	43000102	8357	198,132,149	7,3,7	137,114,221	16,20,24	298	149	0.000000945501191008	0.000144267302048	0.934,0.957,0.914	0.811,0.74,0.822	0.144
8368	ENSG00000178971	CTC1	chr17	-	8229890	8230468	8229890	8229922	8230293	8230468	8368	4,7,9	0,0,0	6,4,9	4,0,4	298	149	0.00000289813093979	0.00035039139875	1.0,1.0,1.0	0.429,1.0,0.529	0.347
8378	ENSG00000163597	SNHG16	chr17	+	76557969	76558600	76557969	76558279	76558373	76558600	8378	12,15,18	0,0,0	25,35,26	2,5,1	243	149	0.000449103452426	0.0157423449731	1.0,1.0,1.0	0.885,0.811,0.941	0.121
8384	ENSG00000184634	MED12	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	8384	276,253,229	9,20,13	248,258,263	19,27,36	224	149	0.00128806860071	0.0338789218879	0.953,0.894,0.921	0.897,0.864,0.829	0.059
8393	ENSG00000215041	NEURL4	chr17	-	7318268	7318674	7318268	7318356	7318494	7318674	8393	10,103,17	53,44,44	6,5,11	79,52,63	287	149	0.000141158857543	0.00675786188301	0.089,0.549,0.167	0.038,0.048,0.083	0.212
8429	ENSG00000108439	PNPO	chr17	+	47944615	47946393	47944615	47944715	47946322	47946393	8429	9,3,1	1,2,4	4,2,4	0,0,2	298	149	0.00202319007891	0.0463676164832	0.818,0.429,0.111	1.0,1.0,0.5	-0.381
8449	ENSG00000108788	MLX	chr17	+	42569203	42569606	42569203	42569303	42569506	42569606	8449	127,159,129	1912,1767,1699	196,166,233	1338,1620,1454	298	149	0.000000127446367126	0.0000267384352442	0.032,0.043,0.037	0.068,0.049,0.074	-0.026
8453	ENSG00000131470	PSMC3IP	chr17	-	42573477	42574210	42573477	42573587	42574098	42574210	8453	1513,1548,1401	27,22,25	1533,1513,1956	10,10,24	298	149	0.00151956830592	0.0380665868945	0.966,0.972,0.966	0.987,0.987,0.976	-0.015
8456	ENSG00000131470	PSMC3IP	chr17	-	42573477	42574210	42573477	42573623	42574195	42574210	8456	959,950,967	459,492,450	928,883,1037	615,647,776	298	149	0.0000354546285501	0.00240863551529	0.511,0.491,0.518	0.43,0.406,0.401	0.094
8463	ENSG00000125457	MIF4GD	chr17	-	75267745	75268192	75267745	75267901	75268082	75268192	8463	54,69,39	109,108,104	57,55,64	63,71,76	298	149	0.00174180521281	0.0420820729357	0.199,0.242,0.158	0.311,0.279,0.296	-0.096
8464	ENSG00000196535	MYO18A	chr17	-	29096760	29097350	29096760	29096915	29097222	29097350	8464	270,316,277	3287,3162,2952	420,389,405	2807,2820,3236	298	149	0.0000202034746262	0.00160727140564	0.039,0.048,0.045	0.07,0.065,0.059	-0.021
8519	ENSG00000278053	DDX52	chr17	-	37619767	37621277	37619767	37619839	37621126	37621277	8519	85,54,88	6,4,2	75,82,92	0,0,2	298	149	0.000298672884706	0.0118197412196	0.876,0.871,0.957	1.0,1.0,0.958	-0.085
8618	ENSG00000105479	ODAD1	chr19	-	48296461	48297668	48296461	48297518	48297589	48297668	8618	2,1,5	0,1,1	0,1,1	7,0,2	220	149	0.0000128630880981	0.00113278547131	1.0,0.404,0.772	0.0,1.0,0.253	0.308
8639	ENSG00000160285	LSS	chr21	-	46228388	46228768	46228388	46228599	46228684	46228768	8639	65,60,77	16,16,12	102,103,136	6,11,13	234	149	0.000580359174012	0.0188603511527	0.721,0.705,0.803	0.915,0.856,0.869	-0.137
8640	ENSG00000160285	LSS	chr21	-	46228388	46228774	46228388	46228599	46228731	46228774	8640	65,60,77	290,299,396	103,103,133	269,287,310	281	149	0.000000544170310812	0.0000892345487264	0.106,0.096,0.093	0.169,0.16,0.185	-0.073
8644	ENSG00000157601	MX1	chr21	+	41420365	41420626	41420365	41420440	41420557	41420626	8644	0,2,2	2,0,3	2,1,1	0,0,0	266	149	0.0000352312015944	0.00239916915297	0.0,1.0,0.272	1.0,1.0,1.0	-0.576
8672	ENSG00000205581	HMGN1	chr21	-	39347915	39348338	39347915	39347952	39348291	39348338	8672	130,169,172	116,130,144	159,160,180	84,68,86	298	149	0.0000258316635601	0.00192121572528	0.359,0.394,0.374	0.486,0.541,0.511	-0.137
8706	ENSG00000160209	PDXK	chr21	+	43743723	43744007	43743723	43743807	43743938	43744007	8706	18,12,29	1,9,6	6,8,18	1,0,0	280	149	0.0000274678410908	0.00200958951242	0.905,0.415,0.72	0.761,1.0,1.0	-0.24
8709	ENSG00000142168	SOD1	chr21	+	31666315	31666518	31666315	31666345	31666448	31666518	8709	171,163,119	0,15,0	184,212,204	0,0,0	252	149	0.000164976530437	0.0074837445834	1.0,0.865,1.0	1.0,1.0,1.0	-0.045
8786	ENSG00000100226	GTPBP1	chr22	+	38734149	38734393	38734149	38734232	38734329	38734393	8786	14,17,34	10,1,2	28,15,29	0,0,2	246	149	0.000311129025784	0.0120617452346	0.459,0.911,0.911	1.0,1.0,0.898	-0.206
8794	ENSG00000100029	PES1	chr22	-	30579814	30580178	30579814	30579870	30580052	30580178	8794	618,727,676	79,0,0	672,615,772	90,56,96	298	149	0.0000000000125245369631	0.00000000831075844577	0.796,1.0,1.0	0.789,0.846,0.801	0.12
8805	ENSG00000182944	EWSR1	chr22	+	29288605	29291599	29288605	29288755	29291572	29291599	8805	1240,1129,1183	0,0,38	846,967,1208	31,18,29	298	149	0.0000130350384036	0.00114439615622	1.0,1.0,0.94	0.932,0.964,0.954	0.03
8806	ENSG00000182944	EWSR1	chr22	+	29288605	29291599	29288605	29288755	29291574	29291599	8806	1296,1194,1266	108,0,0	918,1026,1280	0,0,0	298	149	0.000000000260946042552	0.000000118183705272	0.857,1.0,1.0	1.0,1.0,1.0	-0.048
8838	ENSG00000198911	SREBF2	chr22	+	41886268	41886651	41886268	41886308	41886412	41886651	8838	2,21,7	4,4,4	5,3,9	1,1,0	253	149	0.000523187012261	0.0175418272865	0.227,0.756,0.508	0.746,0.639,1.0	-0.298
8902	ENSG00000075240	GRAMD4	chr22	+	46673375	46673814	46673375	46673499	46673669	46673814	8902	12,7,12	0,1,0	17,8,18	4,2,1	298	149	0.000537485641097	0.0178742165471	1.0,0.778,1.0	0.68,0.667,0.9	0.177
8944	ENSG00000284431	NA	chr22	+	40407415	40407843	40407415	40407593	40407788	40407843	8944	81,51,50	2,7,1	57,48,68	0,2,0	298	149	0.00144405600178	0.0365605823532	0.953,0.785,0.962	1.0,0.923,1.0	-0.074
8988	ENSG00000100106	TRIOBP	chr22	+	37754881	37755153	37754881	37754984	37755104	37755153	8988	62,100,81	0,0,2	83,63,67	1,11,0	269	149	0.000601007412208	0.0193876400479	1.0,1.0,0.957	0.979,0.76,1.0	0.073
8996	ENSG00000100380	ST13	chr22	-	40835392	40835854	40835392	40835670	40835802	40835854	8996	283,133,99	7485,6422,7814	578,188,716	6897,6124,7213	281	149	0	0	0.02,0.011,0.007	0.043,0.016,0.05	-0.024
9003	ENSG00000273899	NOL12	chr22	+	37687909	37688358	37687909	37688015	37688320	37688358	9003	9,13,10	0,0,1	6,10,8	0,3,5	298	149	0.0000580029874677	0.00349155958105	1.0,1.0,0.833	1.0,0.625,0.444	0.255
9046	ENSG00000131002	TXLNGY	chrY	+	19595726	19596134	19595726	19595923	19596014	19596134	9046	87,126,138	7,4,6	93,91,103	16,25,21	240	149	0.0000000181364585572	0.00000512363932686	0.885,0.951,0.935	0.783,0.693,0.753	0.181
9056	ENSG00000180257	ZNF816	chr19	-	52952518	52952877	52952518	52952622	52952750	52952877	9056	3,3,2	0,2,3	0,0,1	1,4,2	277	149	0.0000333690033418	0.00229813238116	1.0,0.447,0.264	0.0,0.0,0.212	0.5
9100	ENSG00000104881	PPP1R13L	chr19	-	45385823	45386237	45385823	45385957	45386048	45386237	9100	7,1,3	34,35,19	2,0,0	36,24,29	240	149	0.00192024965795	0.044873450852	0.113,0.017,0.089	0.033,0.0,0.0	0.062
9223	ENSG00000104979	C19orf53	chr19	+	13774560	13774707	13774560	13774571	13774651	13774707	9223	220,239,165	2,0,0	207,190,218	12,16,14	229	149	0.000000000011507017561	0.00000000781737457305	0.986,1.0,1.0	0.918,0.885,0.91	0.091
9283	ENSG00000104915	STX10	chr19	-	13149498	13149833	13149498	13149593	13149727	13149833	9283	139,119,123	2300,1878,1755	133,142,146	1618,1349,1687	283	149	0.00192472631186	0.0448899523684	0.031,0.032,0.036	0.041,0.053,0.044	-0.013
9355	ENSG00000105671	DDX49	chr19	+	18927770	18928036	18927770	18927833	18927964	18928036	9355	65,64,73	0,1,0	65,77,87	4,2,5	280	149	0.000418208254293	0.0149159201497	1.0,0.971,1.0	0.896,0.953,0.903	0.073
9371	ENSG00000123815	COQ8B	chr19	-	40700066	40700342	40700066	40700174	40700309	40700342	9371	7,2,6	28,38,27	1,0,2	26,25,35	284	149	0.000668813063821	0.0208826192262	0.116,0.027,0.104	0.02,0.0,0.029	0.066
9385	ENSG00000095066	HOOK2	chr19	-	12764813	12765077	12764813	12764917	12764998	12765077	9385	14,65,72	1134,1003,1049	22,121,90	966,951,1127	230	149	0.000615544781733	0.0197562871284	0.008,0.04,0.043	0.015,0.076,0.049	-0.016
9428	ENSG00000198356	GET3	chr19	+	12745376	12745639	12745376	12745525	12745608	12745639	9428	19,20,27	592,493,444	25,36,53	522,462,554	232	149	0.00218314876973	0.0490486486982	0.02,0.025,0.038	0.03,0.048,0.058	-0.018
9433	ENSG00000285589	NA	chr19	-	12677107	12677376	12677107	12677211	12677290	12677376	9433	52,25,45	114,79,92	51,48,57	85,58,54	228	149	0.000746340840322	0.022510933612	0.23,0.171,0.242	0.282,0.351,0.408	-0.133
9436	ENSG00000123154	WDR83	chr19	+	12670565	12670766	12670565	12670611	12670710	12670766	9436	13,16,9	3,1,6	10,8,7	1,0,0	248	149	0.0000753902451792	0.00429363246646	0.722,0.906,0.474	0.857,1.0,1.0	-0.252
9448	ENSG00000142541	RPL13A	chr19	+	49490474	49490831	49490474	49490600	49490778	49490831	9448	1481,1504,1074	1,2,10	1513,1363,1638	17,21,28	298	149	0.000000328126771976	0.0000596333833426	0.999,0.997,0.982	0.978,0.97,0.967	0.021
9449	ENSG00000142541	RPL13A	chr19	+	49490528	49490831	49490528	49490576	49490805	49490831	9449	9722,8983,6225	0,0,198	9633,8170,10343	0,0,0	298	149	0.00000135329125117	0.000193067296348	1.0,1.0,0.94	1.0,1.0,1.0	-0.02
9455	ENSG00000142541	RPL13A	chr19	+	49490778	49491547	49490778	49490831	49491039	49491547	9455	7908,5817,6945	142,0,98	6057,5326,6885	0,0,0	298	149	0.00000000000742161887501	0.00000000546477066931	0.965,1.0,0.973	1.0,1.0,1.0	-0.021
9462	ENSG00000142541	RPL13A	chr19	+	49490839	49491094	49490839	49490864	49491045	49491094	9462	18446,16368,14762	0,0,0	16233,14362,18022	0,0,598	298	149	0.0000000000372292197071	0.0000000204281024212	1.0,1.0,1.0	1.0,1.0,0.938	0.021
9470	ENSG00000142541	RPL13A	chr19	+	49491039	49491547	49491039	49491099	49491506	49491547	9470	17080,15859,12097	0,0,237	14660,12916,15674	0,0,0	298	149	0.000104430086076	0.00545733268499	1.0,1.0,0.962	1.0,1.0,1.0	-0.013
9481	ENSG00000032444	PNPLA6	chr19	+	7554892	7555317	7554892	7555075	7555277	7555317	9481	26,34,21	3,0,6	25,31,11	1,0,0	298	149	0.000196977700216	0.00860699038325	0.813,1.0,0.636	0.926,1.0,1.0	-0.159
9483	ENSG00000032444	PNPLA6	chr19	+	7555277	7555763	7555277	7555367	7555606	7555763	9483	18,5,7	68,69,69	3,2,3	65,68,56	298	149	0.000333699517152	0.0127804675475	0.117,0.035,0.048	0.023,0.014,0.026	0.046
9522	ENSG00000079313	REXO1	chr19	-	1818678	1819131	1818678	1818843	1819017	1819131	9522	1,4,1	30,29,45	5,4,11	41,24,35	298	149	0.00169137881052	0.0411775696251	0.016,0.065,0.011	0.057,0.077,0.136	-0.059
9563	ENSG00000205517	RGL3	chr19	-	11394324	11394783	11394324	11394520	11394613	11394783	9563	52,49,46	2,0,0	63,72,49	9,1,2	242	149	0.000747164866996	0.0225119906547	0.941,1.0,1.0	0.812,0.978,0.938	0.071
9596	ENSG00000183401	CCDC159	chr19	+	11351961	11352118	11351961	11351973	11352064	11352118	9596	6,18,19	1,2,4	19,23,12	0,0,0	240	149	0.000136446772797	0.00665510387729	0.788,0.848,0.747	1.0,1.0,1.0	-0.206
9608	ENSG00000267120	NA	chr19	-	35743808	35744222	35743808	35743904	35744011	35744222	9608	3,2,1	3,3,1	1,2,3	0,0,2	256	149	0.00145120645394	0.0366760617806	0.368,0.28,0.368	1.0,1.0,0.466	-0.483
9626	ENSG00000272333	KMT2B	chr19	+	35733257	35733686	35733257	35733485	35733596	35733686	9626	20,5,7	4,2,2	3,11,16	0,0,2	260	149	0.000976468450289	0.0271820236996	0.741,0.589,0.667	1.0,1.0,0.821	-0.275
9629	ENSG00000272333	KMT2B	chr19	+	35736888	35737156	35736888	35736986	35737085	35737156	9629	9,6,10	206,184,184	14,17,24	171,182,234	248	149	0.00165743664268	0.0404547816301	0.026,0.019,0.032	0.047,0.053,0.058	-0.027
9637	ENSG00000115268	RPS15	chr19	+	1438418	1438886	1438418	1438580	1438810	1438886	9637	1037,764,800	16,0,0	947,867,1021	21,24,21	298	149	0.00000010038900522	0.0000213761155667	0.97,1.0,1.0	0.958,0.948,0.96	0.035
9718	ENSG00000130810	PPAN	chr19	+	10110484	10110844	10110484	10110614	10110700	10110844	9718	44,47,63	3,0,12	50,64,78	0,0,0	235	149	0.00000186902759403	0.000252743906827	0.903,1.0,0.769	1.0,1.0,1.0	-0.109
9723	ENSG00000130813	SHFL	chr19	+	10087250	10087592	10087250	10087300	10087475	10087592	9723	20,13,16	0,0,0	9,9,10	1,9,1	298	149	0.00000120267337655	0.00017502355306	1.0,1.0,1.0	0.818,0.333,0.833	0.339
9724	ENSG00000130813	SHFL	chr19	+	10089306	10089523	10089306	10089378	10089478	10089523	9724	18,5,6	2,0,5	4,2,5	1,0,0	249	149	0.000669533973733	0.0208826192262	0.843,1.0,0.418	0.705,1.0,1.0	-0.148
9747	ENSG00000063244	U2AF2	chr19	+	55668705	55669169	55668705	55668792	55669082	55669169	9747	105,115,84	1591,1313,1475	141,161,169	1518,1388,1626	298	149	0.000306740932786	0.012022306367	0.032,0.042,0.028	0.044,0.055,0.049	-0.015
9770	ENSG00000104805	NUCB1	chr19	+	48918981	48919286	48918981	48919110	48919193	48919286	9770	332,257,308	8,8,5	279,262,302	0,0,3	232	149	0.000461348771901	0.0160309810892	0.964,0.954,0.975	1.0,1.0,0.985	-0.031
9783	ENSG00000126934	MAP2K2	chr19	-	4100458	4101143	4100458	4100648	4101018	4101143	9783	23,15,27	0,0,8	15,14,19	0,0,0	298	149	0.000913313120431	0.0259041384346	1.0,1.0,0.628	1.0,1.0,1.0	-0.124
9870	ENSG00000104983	CCDC61	chr19	+	46015048	46015333	46015048	46015259	46015310	46015333	9870	4,1,3	1,3,3	1,3,5	0,0,0	200	149	0.000000412898455648	0.0000714014038485	0.749,0.199,0.427	1.0,1.0,1.0	-0.542
9882	ENSG00000125734	GPR108	chr19	-	6734013	6734307	6734013	6734054	6734182	6734307	9882	4,1,2	113,107,98	1,11,13	75,100,99	277	149	0.00013594008661	0.00664174399185	0.019,0.005,0.011	0.007,0.056,0.066	-0.031
9883	ENSG00000125734	GPR108	chr19	-	6736591	6737273	6736591	6736711	6737184	6737273	9883	11,4,8	1,2,5	8,19,13	0,0,0	298	149	0.000000302944378694	0.0000561292984239	0.846,0.5,0.444	1.0,1.0,1.0	-0.403
9889	ENSG00000105197	TIMM50	chr19	+	39485543	39485803	39485543	39485602	39485687	39485803	9889	6,4,7	42,58,29	4,0,0	51,41,43	234	149	0.000452132277743	0.0158032081837	0.083,0.042,0.133	0.048,0.0,0.0	0.07
9911	ENSG00000196235	SUPT5H	chr19	+	39458818	39459249	39458818	39459073	39459183	39459249	9911	24,63,27	507,519,450	17,23,17	412,416,522	259	149	0.000950476670452	0.0266666183265	0.027,0.065,0.033	0.023,0.031,0.018	0.018
9933	ENSG00000006712	PAF1	chr19	-	39386364	39386572	39386364	39386389	39386481	39386572	9933	271,241,196	0,0,20	230,171,267	0,0,0	241	149	0.0000797614359108	0.00443632173654	1.0,1.0,0.858	1.0,1.0,1.0	-0.047
9973	ENSG00000197841	ZNF181	chr19	+	34734193	34735046	34734193	34734610	34734969	34735046	9973	3,5,2	5,3,3	2,9,3	0,1,1	298	149	0.0000502574826802	0.00312339968242	0.231,0.455,0.25	1.0,0.818,0.6	-0.494
9994	ENSG00000105321	CCDC9	chr19	+	47271081	47271403	47271081	47271187	47271289	47271403	9994	29,22,7	3,0,7	15,13,17	0,0,0	251	149	0.0000779829176835	0.00438009171312	0.852,1.0,0.372	1.0,1.0,1.0	-0.259
10040	ENSG00000104859	CLASRP	chr19	+	45069070	45069248	45069070	45069120	45069201	45069248	10040	99,115,62	0,1,0	100,109,152	0,13,0	230	149	0.00137947283536	0.0356453158107	1.0,0.987,1.0	1.0,0.845,1.0	0.047
10115	ENSG00000249115	HAUS5	chr19	+	35613867	35614059	35613867	35613900	35613994	35614059	10115	4,11,11	1,2,4	8,18,17	1,0,0	243	149	0.0000885097516878	0.00481491075861	0.71,0.771,0.628	0.831,1.0,1.0	-0.241
10118	ENSG00000249115	HAUS5	chr19	+	35615068	35615342	35615068	35615147	35615226	35615342	10118	2,4,3	146,145,138	6,7,14	108,135,157	228	149	0.000679672930358	0.0210313624495	0.009,0.018,0.014	0.035,0.033,0.055	-0.027
10135	ENSG00000011422	PLAUR	chr19	-	43670065	43670547	43670065	43670167	43670282	43670547	10135	819,866,593	0,0,0	741,949,1245	184,0,0	264	149	0.00000662166375487	0.000684550477963	1.0,1.0,1.0	0.694,1.0,1.0	0.102
10144	ENSG00000130724	CHMP2A	chr19	-	58551905	58552179	58551905	58551967	58552054	58552179	10144	24,26,15	470,369,293	77,20,36	402,324,427	236	149	0.0000787813683235	0.00439896043518	0.031,0.043,0.031	0.108,0.038,0.051	-0.031
10177	ENSG00000064607	SUGP2	chr19	-	18994365	18994755	18994365	18994486	18994658	18994755	10177	64,66,58	0,1,0	75,103,80	2,13,0	298	149	0.0000783363889679	0.00438269056161	1.0,0.971,1.0	0.949,0.798,1.0	0.075
10218	ENSG00000180957	PITPNB	chr22	-	27894160	27894638	27894160	27894447	27894554	27894638	10218	1,1,6	0,0,0	2,2,0	4,0,2	256	149	0.0000106101287342	0.000995851326227	1.0,1.0,1.0	0.225,1.0,0.0	0.592
10235	ENSG00000123159	GIPC1	chr19	-	14480467	14480896	14480467	14480476	14480592	14480896	10235	26,27,34	0,0,0	21,15,25	0,0,23	265	149	0.00111466341529	0.0301752288695	1.0,1.0,1.0	1.0,1.0,0.379	0.207
10242	ENSG00000123136	DDX39A	chr19	-	14411061	14411598	14411061	14411139	14411505	14411598	10242	22,23,28	0,0,0	25,20,39	0,9,0	298	149	0.00196557510882	0.0454856079318	1.0,1.0,1.0	1.0,0.526,1.0	0.158
10308	ENSG00000105355	PLIN3	chr19	-	4859589	4859957	4859589	4859672	4859787	4859957	10308	59,42,48	7,10,0	38,33,31	1,0,0	264	149	0.0000131058239301	0.00114708120919	0.826,0.703,1.0	0.955,1.0,1.0	-0.142
10315	ENSG00000104886	PLEKHJ1	chr19	-	2233963	2234197	2233963	2234061	2234149	2234197	10315	7,9,8	387,424,385	23,13,17	396,360,424	237	149	0.00101187572957	0.0278685812662	0.011,0.013,0.013	0.035,0.022,0.025	-0.015
10351	ENSG00000104897	SF3A2	chr19	+	2247344	2247662	2247344	2247422	2247593	2247662	10351	9,8,10	2,0,4	9,8,4	0,0,1	298	149	0.00136596065712	0.0353674731666	0.692,1.0,0.556	1.0,1.0,0.667	-0.14
10371	ENSG00000125912	NCLN	chr19	+	3198840	3199282	3198840	3198897	3199106	3199282	10371	3,3,4	1,0,5	5,2,5	0,0,0	298	149	0.000374761013897	0.0139051443557	0.6,1.0,0.286	1.0,1.0,1.0	-0.371
10387	ENSG00000064932	SBNO2	chr19	-	1109500	1109777	1109500	1109593	1109682	1109777	10387	8,10,17	0,2,0	8,12,8	5,0,4	238	149	0.000713464000849	0.0218895358454	1.0,0.758,1.0	0.5,1.0,0.556	0.234
