ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
27165	ENSG00000152942	RAD17	chr5	+	69410497	69410550	69410513	69410550	69400048	69400169	27165	44,63,50	0,4,0	38,30,39	0,6,11	165	149	0.000120965302246	0.00737086144388	1.0,0.934,1.0	1.0,0.819,0.762	0.118
27254	ENSG00000146530	VWDE	chr7	-	12353814	12354487	12353814	12354102	12356110	12356330	27254	1,4,0	1,4,1	2,0,2	0,1,0	298	149	0.000597949285176	0.0259303222257	0.333,0.333,0.0	1.0,0.0,1.0	-0.445
27345	ENSG00000151881	TMEM267	chr5	-	43476113	43476581	43476113	43476244	43479889	43479987	27345	12,1,3	0,2,4	0,3,0	6,4,4	298	149	0.00101284491836	0.0385287538233	1.0,0.2,0.273	0.0,0.273,0.0	0.4
27424	ENSG00000124459	ZNF45	chr19	-	43929917	43930000	43929917	43929997	43931246	43931365	27424	20,15,10	2,0,0	7,11,15	12,2,0	152	149	0.000882060971566	0.0346264899675	0.907,1.0,1.0	0.364,0.844,1.0	0.233
27435	ENSG00000198563	DDX39B	chr6	-	31531052	31531197	31531052	31531181	31531295	31531744	27435	687,521,588	11,4,13	520,475,580	15,18,25	165	149	0.000224041720789	0.0120390965678	0.983,0.992,0.976	0.969,0.96,0.954	0.023
27538	ENSG00000198171	DDRGK1	chr20	-	3195230	3195350	3195230	3195344	3200000	3200102	27538	65,69,36	0,0,0	21,41,76	76,0,103	155	149	0.0000000171447144259	0.00000423155262806	1.0,1.0,1.0	0.21,1.0,0.415	0.458
27539	ENSG00000198171	DDRGK1	chr20	-	3195230	3195353	3195230	3195344	3200000	3200102	27539	4378,4098,3060	0,0,0	4398,3925,4923	76,0,103	158	149	0.000899845351544	0.0351758417498	1.0,1.0,1.0	0.982,1.0,0.978	0.013
27540	ENSG00000198171	DDRGK1	chr20	-	3195230	3195427	3195230	3195344	3200000	3200102	27540	53,54,31	0,0,0	36,71,76	76,0,103	232	149	0.0000000650050947515	0.0000134957557117	1.0,1.0,1.0	0.233,1.0,0.322	0.482
27561	ENSG00000288684	NA	chr9	-	32489343	32489451	32489343	32489448	32491300	32491420	27561	12,18,21	1,4,6	15,11,7	1,0,0	152	149	0.0000766709898016	0.00511886416947	0.922,0.815,0.774	0.936,1.0,1.0	-0.142
27618	ENSG00000137171	KLC4	chr6	+	43071853	43072254	43072146	43072254	43071566	43071619	27618	7,3,4	0,1,0	2,3,3	1,2,7	298	149	0.000000980226062652	0.000142358277099	1.0,0.6,1.0	0.5,0.429,0.176	0.498
27745	ENSG00000112983	BRD8	chr5	-	138157641	138157894	138157641	138157818	138159554	138159599	27745	4,4,1	15,6,12	0,0,0	6,7,4	225	149	0.0000683060243557	0.00464731354271	0.15,0.306,0.052	0.0,0.0,0.0	0.169
27754	ENSG00000112983	BRD8	chr5	-	138163129	138163344	138163129	138163334	138164319	138164413	27754	148,133,127	1,3,0	109,145,160	14,0,11	159	149	0.0000144278647054	0.00133360029919	0.993,0.976,1.0	0.879,1.0,0.932	0.053
27791	ENSG00000079819	EPB41L2	chr6	-	130869545	130869703	130869545	130869675	130869811	130870126	27791	717,582,595	0,0,0	454,465,621	0,0,60	177	149	0.000000000114775300375	0.0000000519579386605	1.0,1.0,1.0	1.0,1.0,0.897	0.034
27792	ENSG00000079819	EPB41L2	chr6	-	130869545	130869714	130869545	130869675	130869811	130870126	27792	776,806,788	0,0,0	619,613,706	0,0,60	188	149	0.000000000750356332624	0.000000268859337375	1.0,1.0,1.0	1.0,1.0,0.903	0.032
27793	ENSG00000079819	EPB41L2	chr6	-	130869545	130869724	130869545	130869675	130869811	130870126	27793	717,639,714	0,0,0	508,513,587	0,0,60	198	149	0.00000000017689938403	0.0000000743424477696	1.0,1.0,1.0	1.0,1.0,0.88	0.04
27794	ENSG00000079819	EPB41L2	chr6	-	130869545	130869732	130869545	130869675	130869811	130870126	27794	678,678,657	0,0,0	548,537,618	0,0,60	206	149	0.000000000319250959002	0.000000123962876558	1.0,1.0,1.0	1.0,1.0,0.882	0.039
27798	ENSG00000079819	EPB41L2	chr6	-	130869545	130869724	130869545	130869714	130869811	130870126	27798	76,0,73	135,167,147	0,0,0	111,100,119	159	149	0.000000000000641264819023	0.000000000509782888268	0.345,0.0,0.318	0.0,0.0,0.0	0.221
27800	ENSG00000079819	EPB41L2	chr6	-	130869545	130869732	130869545	130869724	130869811	130870126	27800	37,39,16	76,0,73	40,24,31	0,0,0	157	149	0.000000071100559107	0.0000145657264597	0.316,1.0,0.172	1.0,1.0,1.0	-0.504
27812	ENSG00000079819	EPB41L2	chr6	-	130869545	130869972	130869545	130869944	130870038	130870126	27812	276,130,179	701,718,651	92,79,193	828,892,1000	177	149	0.0000000046586470237	0.00000131808463748	0.249,0.132,0.188	0.086,0.069,0.14	0.091
27815	ENSG00000079819	EPB41L2	chr6	-	130869545	130869972	130869545	130869947	130870038	130870126	27815	265,128,179	16,12,0	91,77,193	16,17,21	174	149	0.0000068073248547	0.000729484250769	0.934,0.901,1.0	0.83,0.795,0.887	0.108
27824	ENSG00000079819	EPB41L2	chr6	-	130869545	130869862	130869545	130869835	130880143	130880206	27824	295,391,242	0,0,0	297,272,277	0,0,72	176	149	0.000000191377102943	0.0000350991658247	1.0,1.0,1.0	1.0,1.0,0.765	0.078
27829	ENSG00000079819	EPB41L2	chr6	-	130870060	130870381	130870060	130870126	130880453	130880489	27829	167,156,211	0,5,5	150,139,169	8,11,7	298	149	0.00102199155915	0.0387460127484	1.0,0.94,0.955	0.904,0.863,0.923	0.068
27959	ENSG00000135525	MAP7	chr6	-	136360693	136361190	136360693	136361172	136362449	136362702	27959	1,1,1	0,41,26	1,1,4	0,0,0	167	149	0.000000000068662853181	0.0000000337145507984	1.0,0.021,0.033	1.0,1.0,1.0	-0.649
27965	ENSG00000135525	MAP7	chr6	-	136360935	136361200	136360935	136361172	136362449	136362702	27965	1,1,0	0,41,26	1,1,6	0,0,0	177	149	0.0000000000108676401211	0.00000000646499191358	1.0,0.02,0.0	1.0,1.0,1.0	-0.66
27966	ENSG00000135525	MAP7	chr6	-	136360935	136361216	136360935	136361172	136362449	136362702	27966	1,3,0	0,41,26	2,3,4	0,0,0	193	149	0.0000000000778768161069	0.0000000368730831038	1.0,0.053,0.0	1.0,1.0,1.0	-0.649
28006	ENSG00000105518	TMEM205	chr19	-	11345519	11345737	11345519	11345628	11346077	11346210	28006	32,22,18	0,0,0	11,17,18	0,3,4	258	149	0.000241925482634	0.0128365744079	1.0,1.0,1.0	1.0,0.766,0.722	0.171
28048	ENSG00000147140	NONO	chrX	+	71297587	71297935	71297853	71297935	71297376	71297461	28048	856,849,777	0,0,0	677,778,832	0,0,132	298	149	0.000000140650171399	0.0000269126127962	1.0,1.0,1.0	1.0,1.0,0.759	0.08
28050	ENSG00000147140	NONO	chrX	+	71297839	71297935	71297853	71297935	71297376	71297461	28050	696,679,614	0,0,0	489,620,684	0,0,132	163	149	0.000000000462105798071	0.000000175038131725	1.0,1.0,1.0	1.0,1.0,0.826	0.058
28063	ENSG00000011052	NME1-NME2	chr17	+	51154237	51154444	51154395	51154444	51153635	51153662	28063	24,8,12	0,0,0	48,41,56	1,2,8	298	149	0.0000850405071922	0.00558127945435	1.0,1.0,1.0	0.96,0.911,0.778	0.117
28064	ENSG00000011052	NME1-NME2	chr17	+	51154282	51154444	51154395	51154444	51153635	51153662	28064	23,6,12	0,0,0	47,42,58	1,2,8	262	149	0.000143295009738	0.00837409539906	1.0,1.0,1.0	0.964,0.923,0.805	0.103
28075	ENSG00000100211	CBY1	chr22	+	38670766	38670989	38670869	38670989	38668016	38668132	28075	60,61,72	0,1,0	23,28,30	0,6,3	252	149	0.000062451290343	0.00432185283103	1.0,0.973,1.0	1.0,0.734,0.855	0.128
28132	ENSG00000166598	HSP90B1	chr12	+	103943533	103943872	103943746	103943872	103943073	103943319	28132	2016,1716,1598	0,66,58	2220,1982,2419	0,0,0	298	149	0	0	1.0,0.929,0.932	1.0,1.0,1.0	-0.046
28234	ENSG00000112941	TENT4A	chr5	+	6745960	6746427	6746213	6746427	6743711	6743840	28234	56,56,85	260,344,394	72,98,105	267,331,297	298	149	0.000808827181423	0.0327204795512	0.097,0.075,0.097	0.119,0.129,0.15	-0.043
28303	ENSG00000109805	NCAPG	chr4	+	17823671	17823770	17823727	17823770	17822982	17823123	28303	75,96,90	4,7,0	76,81,79	0,0,0	205	149	0.00140082885299	0.0492050413381	0.932,0.909,1.0	1.0,1.0,1.0	-0.053
28355	ENSG00000180104	EXOC3	chr5	+	446156	446349	446211	446349	443267	443290	28355	61,48,43	0,0,0	41,36,43	10,0,0	204	149	0.000441759119932	0.0207575341002	1.0,1.0,1.0	0.75,1.0,1.0	0.083
28369	ENSG00000286001	NA	chr5	+	230950	231000	230955	231000	224359	224521	28369	10,5,6	0,0,0	1,4,8	0,3,3	154	149	0.000591672298008	0.0257061669474	1.0,1.0,1.0	1.0,0.563,0.721	0.239
28415	ENSG00000183258	DDX41	chr5	-	177516118	177516466	177516118	177516441	177516724	177516934	28415	31,21,30	0,0,1	32,24,28	0,3,8	174	149	0.000113204303779	0.00705072872436	1.0,1.0,0.963	1.0,0.873,0.75	0.113
28416	ENSG00000183258	DDX41	chr5	-	177516118	177516477	177516118	177516441	177516724	177516934	28416	30,19,34	0,0,1	31,23,27	0,3,8	185	149	0.0000858243452124	0.00562079808356	1.0,1.0,0.965	1.0,0.861,0.731	0.124
28417	ENSG00000183258	DDX41	chr5	-	177516118	177516490	177516118	177516441	177516724	177516934	28417	30,19,29	0,0,1	32,27,27	0,3,8	198	149	0.000114021895587	0.00709688796396	1.0,1.0,0.956	1.0,0.871,0.717	0.123
28418	ENSG00000183258	DDX41	chr5	-	177516118	177516512	177516118	177516441	177516724	177516934	28418	101,91,96	0,0,1	82,74,91	0,3,8	220	149	0.00114872257398	0.0423534971436	1.0,1.0,0.985	1.0,0.944,0.885	0.052
28419	ENSG00000183258	DDX41	chr5	-	177516118	177516532	177516118	177516441	177516724	177516934	28419	104,87,106	0,0,1	83,74,85	0,3,8	240	149	0.000683844274753	0.0288071340834	1.0,1.0,0.985	1.0,0.939,0.868	0.059
28420	ENSG00000183258	DDX41	chr5	-	177516118	177516551	177516118	177516441	177516724	177516934	28420	99,80,91	0,0,1	80,70,84	0,3,8	259	149	0.0004571434245	0.021297100442	1.0,1.0,0.981	1.0,0.931,0.858	0.064
28489	ENSG00000079616	KIF22	chr16	+	29802507	29802937	29802822	29802937	29799912	29800048	28489	246,256,244	19,0,0	230,198,256	0,0,0	298	149	0.0000651154083752	0.00446955630772	0.866,1.0,1.0	1.0,1.0,1.0	-0.045
28496	ENSG00000079616	KIF22	chr16	+	29802769	29802937	29802822	29802937	29799912	29800048	28496	246,256,243	19,0,0	227,198,255	0,0,0	202	149	0.000850392184277	0.0337689753895	0.905,1.0,1.0	1.0,1.0,1.0	-0.032
28498	ENSG00000079616	KIF22	chr16	+	29802778	29802937	29802822	29802937	29799912	29800048	28498	250,256,243	19,0,0	227,198,255	0,0,0	193	149	0.0012566951106	0.0453260084158	0.91,1.0,1.0	1.0,1.0,1.0	-0.03
28564	ENSG00000090372	STRN4	chr19	-	46739164	46739403	46739164	46739386	46746148	46746881	28564	0,2,2	1,1,6	1,0,5	0,1,0	166	149	0.000160162816964	0.00917495662956	0.0,0.642,0.23	1.0,0.0,1.0	-0.376
28565	ENSG00000090372	STRN4	chr19	-	46739164	46739549	46739164	46739386	46746148	46746881	28565	3,7,8	1,1,6	3,2,5	0,1,0	298	149	0.000157520113315	0.00905369193092	0.6,0.778,0.4	1.0,0.5,1.0	-0.241
28581	ENSG00000275835	TUBGCP5	chr15	-	23019218	23019380	23019218	23019334	23019510	23019579	28581	5,5,5	0,0,0	8,4,9	0,2,4	195	149	0.000940499277822	0.0363541184889	1.0,1.0,1.0	1.0,0.604,0.632	0.255
28583	ENSG00000275835	TUBGCP5	chr15	-	23019218	23019373	23019218	23019283	23021958	23022161	28583	44,38,45	4,2,4	34,33,52	2,0,0	239	149	0.00114599167829	0.0422768256157	0.873,0.922,0.875	0.914,1.0,1.0	-0.081
28584	ENSG00000275835	TUBGCP5	chr15	-	23019218	23019380	23019218	23019283	23021958	23022161	28584	55,41,50	4,2,4	41,38,59	2,0,0	246	149	0.00133027953227	0.0473542773892	0.893,0.925,0.883	0.925,1.0,1.0	-0.075
28585	ENSG00000275835	TUBGCP5	chr15	-	23019218	23019579	23019218	23019283	23021958	23022161	28585	44,38,45	4,2,4	33,34,52	2,0,0	298	149	0.000811528966595	0.0327869008089	0.846,0.905,0.849	0.892,1.0,1.0	-0.097
28661	ENSG00000157214	STEAP2	chr7	+	90216320	90216603	90216490	90216603	90211859	90211934	28661	6,2,5	2,2,2	4,3,1	0,0,0	298	149	0.00000685187669347	0.000732566660032	0.6,0.333,0.556	1.0,1.0,1.0	-0.504
28708	ENSG00000247828	TMEM161B-AS1	chr5	+	88282718	88282866	88282756	88282866	88282041	88282106	28708	17,22,16	0,2,0	12,7,9	4,3,3	187	149	0.0000171661509918	0.00152884178919	1.0,0.898,1.0	0.705,0.65,0.705	0.279
29139	ENSG00000148343	MIGA2	chr9	+	129068804	129069129	129069075	129069129	129068197	129068332	29139	1,0,2	8,11,14	3,7,8	7,8,8	298	149	0.0000108976128136	0.00107149472592	0.059,0.0,0.067	0.176,0.304,0.333	-0.229
29143	ENSG00000113194	FAF2	chr5	+	176453077	176453228	176453096	176453228	176448428	176448470	29143	2,2,4	33,37,30	10,11,13	25,55,59	168	149	0.00101946097779	0.0387369682837	0.051,0.046,0.106	0.262,0.151,0.163	-0.124
29149	ENSG00000113194	FAF2	chr5	+	176453096	176453228	176453175	176453228	176448428	176448470	29149	58,55,52	8,23,10	45,105,97	71,69,84	228	149	0.00000266342666955	0.00032479805754	0.826,0.61,0.773	0.293,0.499,0.43	0.329
29150	ENSG00000113194	FAF2	chr5	+	176453138	176453228	176453161	176453228	176448428	176448470	29150	4,1,2	0,0,0	3,1,6	4,2,1	172	149	0.00000508574228197	0.000576272350734	1.0,1.0,1.0	0.394,0.302,0.839	0.488
29151	ENSG00000113194	FAF2	chr5	+	176453161	176453228	176453175	176453228	176448428	176448470	29151	15,11,15	8,23,10	18,27,24	71,69,84	163	149	0.000899345263943	0.035171107958	0.632,0.304,0.578	0.188,0.263,0.207	0.285
29199	ENSG00000112984	KIF20A	chr5	+	138185511	138185710	138185553	138185710	138185094	138185197	29199	2035,2064,1881	83,0,0	2108,2028,2502	0,0,0	191	149	0.000853344632786	0.0338406777418	0.95,1.0,1.0	1.0,1.0,1.0	-0.017
29206	ENSG00000184007	PTP4A2	chr1	-	31908533	31908969	31908533	31908954	31910037	31911280	29206	33,35,32	0,0,0	27,31,32	0,36,0	164	149	0.000896473330838	0.0350883669542	1.0,1.0,1.0	1.0,0.439,1.0	0.187
29207	ENSG00000184007	PTP4A2	chr1	-	31908533	31908982	31908533	31908954	31910037	31911280	29207	37,37,34	0,0,0	27,35,32	0,36,0	177	149	0.000699304853052	0.0292664798638	1.0,1.0,1.0	1.0,0.45,1.0	0.183
29277	ENSG00000104059	FAM189A1	chr15	-	29195111	29195243	29195111	29195220	29196429	29196687	29277	2,4,4	0,0,2	0,1,2	2,3,2	172	149	0.0000051055570871	0.000577108293297	1.0,1.0,0.634	0.0,0.224,0.464	0.649
29279	ENSG00000104059	FAM189A1	chr15	-	29195111	29195311	29195111	29195220	29196429	29196687	29279	2,4,4	0,0,2	3,1,2	2,3,2	240	149	0.000207871763973	0.0113010635268	1.0,1.0,0.554	0.482,0.171,0.383	0.506
29354	ENSG00000147669	POLR2K	chr8	+	100151792	100151916	100151825	100151916	100151346	100151416	29354	1,1,1	0,4,2	1,4,3	2,0,0	182	149	0.000784030715246	0.0318915313121	1.0,0.17,0.29	0.29,1.0,1.0	-0.277
29436	ENSG00000204120	GIGYF2	chr2	+	232816759	232816993	232816874	232816993	232815636	232815737	29436	3,12,7	0,0,0	7,7,8	0,5,1	264	149	0.00123823271891	0.0447994045927	1.0,1.0,1.0	1.0,0.441,0.819	0.247
29473	ENSG00000111319	SCNN1A	chr12	-	6374365	6374728	6374365	6374663	6375027	6375218	29473	2,7,7	0,0,0	3,6,7	0,4,7	214	149	0.000000973421130035	0.000141618310498	1.0,1.0,1.0	1.0,0.511,0.41	0.36
29474	ENSG00000111319	SCNN1A	chr12	-	6374365	6374738	6374365	6374663	6375027	6375218	29474	2,15,5	0,0,0	7,5,7	0,4,7	224	149	0.00000151886151711	0.000203395940131	1.0,1.0,1.0	1.0,0.454,0.399	0.382
29475	ENSG00000111319	SCNN1A	chr12	-	6374365	6374756	6374365	6374663	6375027	6375218	29475	2,8,10	0,0,0	2,5,7	0,4,7	242	149	0.000000606263149017	0.000094241930913	1.0,1.0,1.0	1.0,0.435,0.381	0.395
29476	ENSG00000111319	SCNN1A	chr12	-	6374365	6374788	6374365	6374663	6375027	6375218	29476	144,154,141	0,0,0	100,141,116	0,4,7	274	149	0.00138743728072	0.0488456876831	1.0,1.0,1.0	1.0,0.95,0.9	0.05
29477	ENSG00000111319	SCNN1A	chr12	-	6374365	6374816	6374365	6374663	6375027	6375218	29477	153,158,153	0,0,0	109,148,123	0,4,7	298	149	0.00122707137646	0.0445693455492	1.0,1.0,1.0	1.0,0.949,0.898	0.051
29478	ENSG00000111319	SCNN1A	chr12	-	6374365	6374828	6374365	6374663	6375027	6375218	29478	153,158,146	0,0,0	109,148,123	0,4,7	298	149	0.00123229333635	0.0446715961719	1.0,1.0,1.0	1.0,0.949,0.898	0.051
29491	ENSG00000111319	SCNN1A	chr12	-	6374365	6374816	6374365	6374788	6375027	6375218	29491	21,23,43	5,7,7	22,37,26	0,4,0	177	149	0.00018776044379	0.0104027132565	0.78,0.734,0.838	1.0,0.886,1.0	-0.178
29492	ENSG00000111319	SCNN1A	chr12	-	6374365	6374828	6374365	6374788	6375027	6375218	29492	21,23,36	5,7,7	22,37,26	0,4,0	189	149	0.000108424381649	0.00680324507491	0.768,0.721,0.802	1.0,0.879,1.0	-0.196
29513	ENSG00000111319	SCNN1A	chr12	-	6374768	6374837	6374768	6374788	6375504	6376028	29513	164,170,218	0,1,0	141,158,143	3,7,8	198	149	0.0000265424753011	0.0021644945456	1.0,0.992,1.0	0.973,0.944,0.931	0.048
29561	ENSG00000183426	NPIPA1	chr16	+	14945836	14945873	14945857	14945873	14945573	14945673	29561	395,339,291	39,0,0	295,284,288	2,0,0	170	149	0.000000988252995215	0.000143299772597	0.899,1.0,1.0	0.992,1.0,1.0	-0.031
29606	ENSG00000286156	BMS1P23	chr2	-	94200721	94200844	94200721	94200780	94202396	94202568	29606	1,2,1	3,4,0	3,2,4	0,0,2	213	149	0.000430447994046	0.0203083043942	0.189,0.259,1.0	1.0,1.0,0.583	-0.378
29650	ENSG00000125991	ERGIC3	chr20	+	35556564	35557055	35557004	35557055	35556206	35556271	29650	94,98,67	0,11,0	87,70,82	0,0,0	298	149	0.000366654941966	0.0179180157579	1.0,0.817,1.0	1.0,1.0,1.0	-0.061
29654	ENSG00000125991	ERGIC3	chr20	+	35556596	35557055	35557004	35557055	35556206	35556271	29654	97,100,65	0,11,0	86,68,85	0,0,0	298	149	0.000381329148321	0.018421711412	1.0,0.82,1.0	1.0,1.0,1.0	-0.06
29657	ENSG00000125991	ERGIC3	chr20	+	35556876	35557109	35557004	35557109	35556206	35556271	29657	94,101,67	0,11,0	91,68,82	0,0,0	277	149	0.000535148111813	0.0238419659493	1.0,0.832,1.0	1.0,1.0,1.0	-0.056
29660	ENSG00000125991	ERGIC3	chr20	+	35556930	35557055	35557004	35557055	35556206	35556271	29660	89,89,61	0,11,0	80,66,76	0,0,0	223	149	0.00101301867771	0.0385287538233	1.0,0.844,1.0	1.0,1.0,1.0	-0.052
29666	ENSG00000125991	ERGIC3	chr20	+	35556990	35557055	35557004	35557055	35556206	35556271	29666	41,26,21	0,11,0	30,27,24	0,0,0	163	149	0.000402659414208	0.0192250046747	1.0,0.684,1.0	1.0,1.0,1.0	-0.105
29895	ENSG00000173486	FKBP2	chr11	+	64242194	64242557	64242385	64242557	64241094	64241132	29895	3,3,3	5,0,6	0,1,0	4,8,4	298	149	0.000130333005082	0.00777587016996	0.231,1.0,0.2	0.0,0.059,0.0	0.457
29901	ENSG00000173486	FKBP2	chr11	+	64242383	64242557	64242418	64242557	64241094	64241132	29901	3943,3543,2803	98,87,60	3695,3676,4097	61,54,58	184	149	0.000479157149181	0.0220241415346	0.97,0.971,0.974	0.98,0.982,0.983	-0.01
29908	ENSG00000173486	FKBP2	chr11	+	64243155	64243279	64243198	64243279	64242383	64242558	29908	28,36,18	2659,2225,1901	64,23,84	2365,2363,2678	192	149	0.000104370650634	0.00658898307492	0.008,0.012,0.007	0.021,0.007,0.024	-0.008
29924	ENSG00000134982	APC	chr5	+	112818965	112819344	112819268	112819344	112815494	112815593	29924	8,11,12	0,5,5	13,16,5	0,0,0	298	149	0.00000114632077619	0.000160696164157	1.0,0.524,0.545	1.0,1.0,1.0	-0.31
29931	ENSG00000115020	PIKFYVE	chr2	+	208333289	208333493	208333382	208333493	208330522	208330694	29931	5,2,6	1,1,3	5,4,2	0,1,0	242	149	0.00119556603492	0.0437158861988	0.755,0.552,0.552	1.0,0.711,1.0	-0.284
29978	ENSG00000006704	GTF2IRD1	chr7	+	74524070	74524154	74524072	74524154	74521207	74521297	29978	109,93,113	4,2,0	87,112,91	7,8,5	151	149	0.0009290976874	0.0360309751718	0.964,0.979,1.0	0.925,0.932,0.947	0.046
30044	ENSG00000133858	ZFC3H1	chr12	-	71624103	71624279	71624103	71624181	71626259	71626446	30044	17,31,26	0,0,13	21,19,19	0,0,0	247	149	0.000468104951767	0.021644781133	1.0,1.0,0.547	1.0,1.0,1.0	-0.151
30045	ENSG00000133858	ZFC3H1	chr12	-	71624103	71624291	71624103	71624181	71626259	71626446	30045	17,31,26	0,0,13	22,19,18	0,0,0	259	149	0.000523455883175	0.0234222530716	1.0,1.0,0.535	1.0,1.0,1.0	-0.155
30046	ENSG00000133858	ZFC3H1	chr12	-	71624103	71624292	71624103	71624181	71626259	71626446	30046	36,68,70	0,0,13	52,37,51	0,0,0	260	149	0.0000942318876	0.00606363408285	1.0,1.0,0.755	1.0,1.0,1.0	-0.082
30105	ENSG00000065613	SLK	chr10	+	104009786	104009840	104009824	104009840	104008197	104008356	30105	1,1,1	7,3,6	5,1,6	2,2,1	187	149	0.000110881716011	0.00693866824629	0.102,0.21,0.117	0.666,0.285,0.827	-0.45
30130	ENSG00000062194	GPBP1	chr5	+	57183792	57183872	57183796	57183872	57175945	57176400	30130	0,0,0	8,2,3	8,1,4	4,11,5	153	149	0.000000503246984307	0.0000816474241917	0.0,0.0,0.0	0.661,0.081,0.438	-0.393
30213	ENSG00000152409	JMY	chr5	+	79314256	79314851	79314379	79314851	79306374	79306461	30213	6,7,14	0,0,1	14,7,3	2,3,2	272	149	0.0000162358080542	0.00146710366022	1.0,1.0,0.885	0.793,0.561,0.451	0.36
30247	ENSG00000262633	NA	chr17	+	46931070	46931207	46931101	46931207	46929519	46929584	30247	5,4,5	9,8,14	2,0,1	16,18,13	180	149	0.000052759530936	0.00377579797173	0.315,0.293,0.228	0.094,0.0,0.06	0.227
30255	ENSG00000167107	ACSF2	chr17	+	50464247	50464599	50464525	50464599	50463817	50463909	30255	42,50,50	5,3,0	47,41,48	0,0,0	298	149	0.00123096143551	0.0446582029469	0.808,0.893,1.0	1.0,1.0,1.0	-0.1
30420	ENSG00000105993	DNAJB6	chr7	+	157381894	157382272	157382248	157382272	157367372	157367483	30420	5,10,9	2,1,1	3,3,5	3,4,4	298	149	0.00132983210693	0.0473542773892	0.556,0.833,0.818	0.333,0.273,0.385	0.405
30529	ENSG00000130255	RPL36	chr19	+	5691207	5691633	5691531	5691633	5690505	5690600	30529	36,30,19	8,13,3	31,32,36	0,0,0	298	149	0.0000000000752015116845	0.000000036159848121	0.692,0.536,0.76	1.0,1.0,1.0	-0.337
30661	ENSG00000111364	DDX55	chr12	+	123618596	123618778	123618610	123618778	123617757	123617872	30661	6,8,3	0,0,0	5,5,7	3,1,4	163	149	0.00000139457297454	0.00019060259379	1.0,1.0,1.0	0.604,0.82,0.615	0.32
30673	ENSG00000286699	NA	chr3	+	101698237	101698332	101698271	101698332	101692802	101692969	30673	1,0,0	3,1,4	4,3,5	3,1,0	183	149	0.000000139447545511	0.0000267376262779	0.213,0.0,0.0	0.521,0.71,1.0	-0.673
30687	ENSG00000172432	GTPBP2	chr6	-	43624560	43625048	43624560	43625031	43625362	43625560	30687	4,3,1	0,0,0	1,2,0	1,2,1	166	149	0.000864845401022	0.0341384019165	1.0,1.0,1.0	0.473,0.473,0.0	0.685
30714	ENSG00000112118	MCM3	chr6	-	52267859	52267967	52267859	52267956	52269085	52269226	30714	326,356,201	0,0,0	314,62,341	0,0,94	160	149	0.00000000250192488949	0.00000076881997879	1.0,1.0,1.0	1.0,1.0,0.772	0.076
30716	ENSG00000112118	MCM3	chr6	-	52267859	52267989	52267859	52267956	52269085	52269226	30716	399,444,242	0,0,0	365,124,452	0,0,94	182	149	0.000000000503494246296	0.00000018917114593	1.0,1.0,1.0	1.0,1.0,0.797	0.068
30717	ENSG00000112118	MCM3	chr6	-	52267859	52267994	52267859	52267956	52269085	52269226	30717	400,445,244	0,0,0	368,125,457	0,0,94	187	149	0.000000000649691078713	0.000000237372564908	1.0,1.0,1.0	1.0,1.0,0.795	0.068
30718	ENSG00000112118	MCM3	chr6	-	52267859	52268006	52267859	52267956	52269085	52269226	30718	404,448,244	0,0,0	369,128,454	0,0,94	199	149	0.00000000178404802043	0.000000587103632596	1.0,1.0,1.0	1.0,1.0,0.783	0.072
30843	ENSG00000230124	ACBD6	chr1	-	180273337	180273572	180273337	180273398	180273936	180274112	30843	5,2,2	2,3,6	0,0,0	6,9,18	298	149	0.00000335941884555	0.00039969331757	0.556,0.25,0.143	0.0,0.0,0.0	0.316
30966	ENSG00000197912	SPG7	chr16	+	89523762	89524247	89524005	89524247	89513013	89513037	30966	44,66,102	462,343,526	31,43,53	535,526,571	298	149	0.000000550256456955	0.0000869930148524	0.045,0.088,0.088	0.028,0.039,0.044	0.037
30986	ENSG00000197912	SPG7	chr16	+	89549080	89549336	89549168	89549336	89548002	89548113	30986	2,2,1	0,1,1	0,0,0	1,1,1	237	149	0.00000798917650946	0.000830248105746	1.0,0.557,0.386	0.0,0.0,0.0	0.648
31198	ENSG00000120265	PCMT1	chr6	+	149773118	149773169	149773137	149773169	149772554	149772684	31198	29,24,23	6,8,8	28,31,50	2,0,3	168	149	0.00000878660294035	0.000898033398756	0.811,0.727,0.718	0.925,1.0,0.937	-0.202
31247	ENSG00000163945	UVSSA	chr4	+	1380511	1380747	1380715	1380747	1380046	1380230	31247	8,13,20	1,3,3	5,11,3	0,0,1	298	149	0.00085933738929	0.0339932772382	0.8,0.684,0.769	1.0,1.0,0.6	-0.116
31251	ENSG00000163945	UVSSA	chr4	+	1380640	1380747	1380715	1380747	1380046	1380230	31251	3,7,10	1,3,3	4,7,3	0,0,1	224	149	0.000183333660219	0.0102396776503	0.666,0.608,0.689	1.0,1.0,0.666	-0.234
31252	ENSG00000163945	UVSSA	chr4	+	1380651	1380747	1380715	1380747	1380046	1380230	31252	4,8,10	1,3,3	5,7,6	0,0,1	213	149	0.0001705217664	0.00965295520332	0.737,0.651,0.7	1.0,1.0,0.808	-0.24
