ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16007	ENSG00000105618	PRPF31	chr19	+	54118239	54118447	54118291	54118447	54115778	54115797	16007	24,13,14	3,4,2	10,12,14	10,6,9	201	149	0.00109565220698	0.0397507756562	0.856,0.707,0.838	0.426,0.597,0.536	0.281
16038	ENSG00000170906	NDUFA3	chr19	+	54105596	54105703	54105601	54105703	54103113	54103188	16038	6,6,4	0,6,1	10,9,13	0,0,0	154	149	0.000453861985886	0.0204630065656	1.0,0.492,0.795	1.0,1.0,1.0	-0.238
16051	ENSG00000075702	WDR62	chr19	+	36093869	36094164	36094034	36094164	36092688	36092811	16051	1,4,5	0,0,0	3,3,0	2,0,4	314	149	0.0000114256368506	0.00107407925042	1.0,1.0,1.0	0.416,1.0,0.0	0.528
16119	ENSG00000132024	CC2D1A	chr19	+	13926534	13926725	13926666	13926725	13923694	13923811	16119	5,10,8	0,2,0	8,9,19	6,1,4	281	149	0.000816668569794	0.0319909504114	1.0,0.726,1.0	0.414,0.827,0.716	0.256
16120	ENSG00000132024	CC2D1A	chr19	+	13926643	13926725	13926666	13926725	13923694	13923811	16120	2,8,5	0,2,0	5,8,14	6,1,4	172	149	0.00127938351726	0.0448233052871	1.0,0.776,1.0	0.419,0.874,0.752	0.244
16143	ENSG00000104957	CCDC130	chr19	+	13759113	13759265	13759116	13759265	13758867	13759010	16143	5,6,5	2,2,2	2,2,2	0,0,0	152	149	0.000236048783866	0.0122137821437	0.71,0.746,0.71	1.0,1.0,1.0	-0.278
16232	ENSG00000105127	AKAP8	chr19	-	15368234	15368339	15368234	15368319	15370145	15370179	16232	57,76,83	12,0,0	73,90,89	0,0,0	169	149	0.000853656457765	0.0328306022709	0.807,1.0,1.0	1.0,1.0,1.0	-0.064
16233	ENSG00000105127	AKAP8	chr19	-	15368234	15368360	15368234	15368319	15370145	15370179	16233	55,77,87	12,0,0	73,88,89	0,0,0	190	149	0.000586712256203	0.0247356608859	0.782,1.0,1.0	1.0,1.0,1.0	-0.073
16275	ENSG00000104915	STX10	chr19	-	13149488	13149987	13149488	13149893	13150138	13150375	16275	57,30,27	0,0,0	24,22,28	1,5,1	243	149	0.00139521446617	0.0479588190929	1.0,1.0,1.0	0.936,0.73,0.945	0.13
16347	ENSG00000105357	MYH14	chr19	+	50268259	50268367	50268265	50268367	50266876	50267008	16347	88,121,114	10,11,0	92,60,104	0,0,0	155	149	0.00000399494445502	0.000449748425568	0.894,0.914,1.0	1.0,1.0,1.0	-0.064
16389	ENSG00000105357	MYH14	chr19	+	50290893	50291044	50290928	50291044	50289435	50289648	16389	546,357,526	35,33,0	366,282,471	18,0,0	184	149	0.0000168927205744	0.00148352728186	0.927,0.898,1.0	0.943,1.0,1.0	-0.039
16392	ENSG00000105357	MYH14	chr19	+	50290893	50291044	50290979	50291044	50289435	50289648	16392	1745,1390,1646	0,0,0	1043,1087,1442	0,29,36	235	149	0.00000000425345747512	0.00000118991754028	1.0,1.0,1.0	1.0,0.96,0.962	0.026
16394	ENSG00000105357	MYH14	chr19	+	50290899	50291044	50290928	50291044	50289435	50289648	16394	582,357,526	35,33,0	366,282,471	18,0,0	178	149	0.0000238037709754	0.00194367242815	0.933,0.901,1.0	0.945,1.0,1.0	-0.037
16397	ENSG00000105357	MYH14	chr19	+	50290899	50291044	50290979	50291044	50289435	50289648	16397	1781,1390,1646	0,0,0	1043,1087,1442	0,29,36	229	149	0.00000000996821336585	0.00000252642970277	1.0,1.0,1.0	1.0,0.961,0.963	0.025
16399	ENSG00000105357	MYH14	chr19	+	50290928	50291044	50290958	50291044	50289435	50289648	16399	520,457,466	34,0,0	318,328,394	0,0,0	179	149	0.0000798983723053	0.00519300281524	0.927,1.0,1.0	1.0,1.0,1.0	-0.024
16401	ENSG00000105357	MYH14	chr19	+	50290928	50291044	50290979	50291044	50289435	50289648	16401	1234,1066,1120	0,0,0	695,805,971	0,29,36	200	149	0.00000000000632061070149	0.00000000383689987407	1.0,1.0,1.0	1.0,0.954,0.953	0.031
16404	ENSG00000105357	MYH14	chr19	+	50290958	50291044	50290979	50291044	50289435	50289648	16404	748,609,654	0,0,0	377,477,577	0,29,36	170	149	0.000000000000000555111512313	0.000000000000606560553419	1.0,1.0,1.0	1.0,0.935,0.934	0.044
16405	ENSG00000105357	MYH14	chr19	+	50290958	50291044	50290991	50291044	50289435	50289648	16405	1005,819,846	26,18,0	540,644,754	0,0,0	182	149	0.0014152057193	0.0483952418252	0.969,0.974,1.0	1.0,1.0,1.0	-0.019
16406	ENSG00000105357	MYH14	chr19	+	50290968	50291044	50290979	50291044	50289435	50289648	16406	407,309,352	0,0,0	159,288,311	0,29,36	160	149	0	0	1.0,1.0,1.0	1.0,0.902,0.889	0.07
16407	ENSG00000105357	MYH14	chr19	+	50290968	50291044	50290991	50291044	50289435	50289648	16407	664,519,544	26,18,0	322,455,488	0,0,0	172	149	0.0000024096578467	0.000289526780706	0.957,0.962,1.0	1.0,1.0,1.0	-0.027
16408	ENSG00000105357	MYH14	chr19	+	50290979	50291044	50290991	50291044	50289435	50289648	16408	257,210,192	26,18,0	163,196,213	0,0,0	161	149	0.0000000000906379415966	0.0000000406679745875	0.901,0.915,1.0	1.0,1.0,1.0	-0.061
16442	ENSG00000196684	HSH2D	chr19	+	16151446	16151578	16151449	16151578	16148723	16148875	16442	16,7,7	0,5,2	1,5,3	0,0,0	152	149	0.000544026608842	0.023448159243	1.0,0.578,0.774	1.0,1.0,1.0	-0.216
16453	ENSG00000197256	KANK2	chr19	-	11192830	11192964	11192830	11192937	11195555	11195881	16453	9,8,18	0,0,2	7,10,8	4,1,2	176	149	0.000709923783912	0.0286181862857	1.0,1.0,0.884	0.597,0.894,0.772	0.207
16454	ENSG00000197256	KANK2	chr19	-	11192830	11194042	11192830	11192937	11195555	11195881	16454	53,49,72	0,0,2	42,45,39	4,1,2	1254	149	0.000223471751668	0.0116670091914	1.0,1.0,0.811	0.555,0.842,0.699	0.238
16456	ENSG00000197256	KANK2	chr19	-	11192830	11194042	11192830	11192937	11195621	11195820	16456	53,50,73	1,1,9	41,43,38	1,0,0	1254	149	0.0000601014420388	0.00412267484024	0.863,0.856,0.491	0.83,1.0,1.0	-0.207
16485	ENSG00000129351	ILF3	chr19	+	10681096	10681306	10681289	10681306	10677204	10677310	16485	294,330,355	0,0,0	229,226,290	0,0,21	342	149	0.00000336925674949	0.000386810665487	1.0,1.0,1.0	1.0,1.0,0.857	0.048
16519	ENSG00000172006	ZNF554	chr19	+	2832302	2832494	2832305	2832494	2827616	2827743	16519	5,3,7	0,3,3	5,4,1	0,0,0	152	149	0.000871774307419	0.0332898359908	1.0,0.495,0.696	1.0,1.0,1.0	-0.27
16543	ENSG00000099804	CDC34	chr19	+	536946	537147	537096	537147	536242	536340	16543	109,101,82	8,4,0	100,104,106	0,0,0	299	149	0.000109745629746	0.00665336462112	0.872,0.926,1.0	1.0,1.0,1.0	-0.067
16574	ENSG00000105669	COPE	chr19	-	18905575	18905627	18905575	18905624	18906959	18907112	16574	5,3,7	6,1,1	5,7,4	0,0,0	152	149	0.00000695862334654	0.000717317446371	0.45,0.746,0.873	1.0,1.0,1.0	-0.31
16604	ENSG00000132016	BRME1	chr19	-	13893179	13893507	13893179	13893223	13904861	13904913	16604	4,1,1	16,53,31	5,7,6	23,21,22	433	149	0.000438689628121	0.0199158754496	0.079,0.006,0.011	0.07,0.103,0.086	-0.054
16622	ENSG00000090006	LTBP4	chr19	+	40609255	40609661	40609529	40609661	40608483	40608603	16622	10,12,1	3,2,1	2,4,0	5,4,3	423	149	0.00129424502289	0.0452415842062	0.54,0.679,0.26	0.123,0.26,0.0	0.365
16642	ENSG00000095066	HOOK2	chr19	-	12765166	12765583	12765166	12765416	12765689	12765724	16642	0,0,0	2,1,2	1,3,1	0,0,1	316	149	0.000000824092289076	0.00011667689577	0.0,0.0,0.0	1.0,1.0,0.32	-0.773
16701	ENSG00000167815	PRDX2	chr19	-	12800915	12801263	12800915	12801069	12801739	12801800	16701	15,10,16	2,0,0	18,18,28	2,5,3	343	149	0.000912412319768	0.0345604650012	0.765,1.0,1.0	0.796,0.61,0.802	0.186
16737	ENSG00000142541	RPL13A	chr19	+	49490239	49490576	49490474	49490576	49489849	49489912	16737	69,34,47	3,1,4	46,63,44	0,1,0	384	149	0.00101503991923	0.0374403803091	0.899,0.93,0.82	1.0,0.961,1.0	-0.104
16765	ENSG00000142541	RPL13A	chr19	+	49491072	49491546	49491454	49491546	49490528	49490576	16765	10089,9114,7030	0,0,115	8975,7750,9170	102,118,182	531	149	0	0	1.0,1.0,0.945	0.961,0.949,0.934	0.034
16767	ENSG00000142541	RPL13A	chr19	+	49491072	49491546	49491493	49491546	49490528	49490576	16767	15596,14151,11017	0,0,0	13441,11690,14210	0,130,96	570	149	0.0000000000225833796108	0.0000000121242724364	1.0,1.0,1.0	1.0,0.959,0.975	0.022
16768	ENSG00000142541	RPL13A	chr19	+	49491424	49491546	49491454	49491546	49490528	49490576	16768	9410,8466,6478	0,0,115	8261,7138,8384	102,118,182	179	149	0.000000154844982947	0.0000277103898384	1.0,1.0,0.979	0.985,0.981,0.975	0.013
16772	ENSG00000142541	RPL13A	chr19	+	49491454	49491546	49491493	49491546	49490528	49490576	16772	5507,5037,4102	0,0,0	4568,4058,5222	0,130,96	188	149	0.000000000949237022319	0.000000326530504292	1.0,1.0,1.0	1.0,0.961,0.977	0.021
16773	ENSG00000142541	RPL13A	chr19	+	49491472	49491546	49491493	49491546	49490528	49490576	16773	3415,3156,2410	0,0,0	2709,2289,3042	0,130,96	170	149	0	0	1.0,1.0,1.0	1.0,0.939,0.965	0.032
16781	ENSG00000142541	RPL13A	chr19	+	49490957	49491094	49491045	49491094	49490839	49490864	16781	18400,16295,14650	0,0,0	16197,14279,17981	0,0,598	237	149	0.00000000611711459264	0.00000164593520515	1.0,1.0,1.0	1.0,1.0,0.95	0.017
16789	ENSG00000142541	RPL13A	chr19	+	49490980	49491094	49491045	49491094	49490839	49490864	16789	18401,16294,14648	0,0,0	16194,14276,17978	0,0,598	214	149	0.0000000497010602674	0.0000103967006205	1.0,1.0,1.0	1.0,1.0,0.954	0.015
16796	ENSG00000142541	RPL13A	chr19	+	49491019	49491094	49491045	49491094	49490839	49490864	16796	18401,16299,14648	0,0,0	16197,14275,17977	0,0,598	175	149	0.00000216076040715	0.000265459133724	1.0,1.0,1.0	1.0,1.0,0.962	0.013
16802	ENSG00000142541	RPL13A	chr19	+	49491036	49491094	49491045	49491094	49490839	49490864	16802	18376,16285,14623	0,0,0	16174,14247,17940	0,0,598	158	149	0.0000118087083495	0.00110450071912	1.0,1.0,1.0	1.0,1.0,0.966	0.011
16811	ENSG00000142541	RPL13A	chr19	+	49491040	49491094	49491045	49491094	49490839	49490864	16811	14342,12741,11747	0,0,0	12555,11143,13693	0,0,598	154	149	0.000000156367143345	0.0000279289760377	1.0,1.0,1.0	1.0,1.0,0.957	0.014
16814	ENSG00000142541	RPL13A	chr19	+	49491041	49491094	49491045	49491094	49490839	49490864	16814	5164,4596,4107	0,0,0	4469,4074,4538	0,0,598	153	149	0.00000000000434663416371	0.00000000284300484406	1.0,1.0,1.0	1.0,1.0,0.881	0.04
16816	ENSG00000142541	RPL13A	chr19	+	49491042	49491094	49491045	49491094	49490839	49490864	16816	2383,2358,1903	0,0,0	2117,2005,1980	0,0,598	152	149	0.000000128036779845	0.0000234090551938	1.0,1.0,1.0	1.0,1.0,0.764	0.079
16827	ENSG00000142541	RPL13A	chr19	+	49491425	49491546	49491506	49491546	49491039	49491099	16827	16261,15055,11415	0,0,237	13903,12224,14898	0,0,0	230	149	0.00092790068446	0.0349904830578	1.0,1.0,0.969	1.0,1.0,1.0	-0.01
16830	ENSG00000142541	RPL13A	chr19	+	49491426	49491546	49491506	49491546	49491039	49491099	16830	16121,14920,11294	0,0,237	13765,12108,14756	0,0,0	229	149	0.000870643648274	0.0332772184216	1.0,1.0,0.969	1.0,1.0,1.0	-0.01
16832	ENSG00000142541	RPL13A	chr19	+	49491430	49491546	49491506	49491546	49491039	49491099	16832	14559,13518,10227	0,0,237	12385,10842,13099	0,0,0	225	149	0.000372053127633	0.0174861131492	1.0,1.0,0.966	1.0,1.0,1.0	-0.011
16833	ENSG00000142541	RPL13A	chr19	+	49491454	49491546	49491506	49491546	49491039	49491099	16833	7159,6820,5116	0,0,237	5900,5292,6750	0,0,0	201	149	0.000000296210043826	0.0000478504319282	1.0,1.0,0.941	1.0,1.0,1.0	-0.02
16854	ENSG00000181029	TRAPPC5	chr19	+	7682523	7682854	7682649	7682854	7682242	7682322	16854	4,7,3	0,0,0	6,5,12	2,0,4	275	149	0.000416577491937	0.0190595489143	1.0,1.0,1.0	0.619,1.0,0.619	0.254
16872	ENSG00000229833	PET100	chr19	+	7631214	7631620	7631472	7631620	7630822	7630846	16872	164,128,139	1372,1402,818	143,114,95	2081,1840,2167	407	149	0.0000000000154826151899	0.0000000085088422107	0.042,0.032,0.059	0.025,0.022,0.016	0.023
16916	ENSG00000079313	REXO1	chr19	-	1818481	1818585	1818481	1818541	1818705	1818843	16916	63,67,68	2,2,0	50,21,45	3,1,9	193	149	0.000438724791337	0.0199158754496	0.961,0.963,1.0	0.928,0.942,0.794	0.087
16974	ENSG00000273189	NA	chr19	+	49475896	49476198	49476144	49476198	49475673	49475801	16974	4,1,3	0,1,4	0,0,2	1,4,6	397	149	0.00117736938658	0.0421231563508	1.0,0.273,0.22	0.0,0.0,0.111	0.461
16978	ENSG00000104872	PIH1D1	chr19	-	49447826	49448059	49447826	49447908	49449474	49449654	16978	42,23,30	7,3,11	52,55,54	1,3,3	300	149	0.000135386281881	0.00782964326808	0.749,0.792,0.575	0.963,0.901,0.899	-0.216
16979	ENSG00000104872	PIH1D1	chr19	-	49447826	49448061	49447826	49447908	49449474	49449654	16979	49,21,38	7,3,11	55,54,57	1,3,3	302	149	0.000178627026691	0.00979948079445	0.775,0.775,0.63	0.964,0.899,0.904	-0.196
17014	ENSG00000205517	RGL3	chr19	-	11394324	11394783	11394324	11394520	11397243	11397358	17014	34,20,22	42,43,55	39,37,28	38,15,27	412	149	0.00108614209073	0.0395447687585	0.226,0.144,0.126	0.271,0.471,0.273	-0.173
17072	ENSG00000205517	RGL3	chr19	-	11405146	11405340	11405146	11405210	11406418	11406634	17072	17,8,12	2,4,0	3,9,11	0,0,0	279	149	0.00134805788278	0.0466552671867	0.819,0.516,1.0	1.0,1.0,1.0	-0.222
17073	ENSG00000205517	RGL3	chr19	-	11405146	11405345	11405146	11405210	11406418	11406634	17073	12,8,13	2,4,0	3,9,11	0,0,0	284	149	0.000841244644987	0.0325319392366	0.759,0.512,1.0	1.0,1.0,1.0	-0.243
17074	ENSG00000205517	RGL3	chr19	-	11405146	11405478	11405146	11405210	11406418	11406634	17074	12,9,13	2,4,0	6,11,11	0,0,0	417	149	0.000270576958062	0.0135329276849	0.682,0.446,1.0	1.0,1.0,1.0	-0.291
17075	ENSG00000205517	RGL3	chr19	-	11405146	11405484	11405146	11405210	11406418	11406634	17075	12,9,13	2,4,0	5,12,11	0,0,0	423	149	0.000258638311717	0.0130695370597	0.679,0.442,1.0	1.0,1.0,1.0	-0.293
17076	ENSG00000205517	RGL3	chr19	-	11405146	11405493	11405146	11405210	11406418	11406634	17076	14,14,21	2,4,0	8,15,13	0,0,0	432	149	0.000586669820253	0.0247356608859	0.707,0.547,1.0	1.0,1.0,1.0	-0.249
17155	ENSG00000183401	CCDC159	chr19	+	11348965	11349693	11349656	11349693	11346580	11346634	17155	29,40,34	1,2,2	20,18,22	4,3,6	840	149	0.00130058873067	0.0454291388218	0.837,0.78,0.751	0.47,0.516,0.394	0.329
17181	ENSG00000188223	NA	chr19	+	35745834	35745991	35745872	35745991	35745677	35745700	17181	220,209,177	2,1,4	253,264,307	7,9,13	187	149	0.00097260337559	0.0362784965133	0.989,0.994,0.972	0.966,0.959,0.95	0.027
17197	ENSG00000267120	NA	chr19	-	35744322	35744656	35744322	35744421	35745124	35745212	17197	237,260,208	152,190,135	201,131,231	174,164,216	384	149	0.000977277461655	0.0364016696106	0.377,0.347,0.374	0.31,0.237,0.293	0.086
17198	ENSG00000267120	NA	chr19	-	35744322	35744692	35744322	35744421	35745124	35745212	17198	649,671,525	152,190,135	377,317,481	174,164,216	420	149	0.0000000270871320929	0.00000609152216592	0.602,0.556,0.58	0.435,0.407,0.441	0.152
17216	ENSG00000272333	KMT2B	chr19	+	35724384	35724731	35724638	35724731	35723731	35724007	17216	7,17,13	1,0,0	21,5,6	1,2,6	403	149	0.0000201112207699	0.00170895696493	0.721,1.0,1.0	0.886,0.48,0.27	0.362
17310	ENSG00000105647	PIK3R2	chr19	+	18163262	18163388	18163328	18163388	18163144	18163147	17310	1351,1266,1212	49,0,49	1504,1325,1493	0,0,0	215	149	0.000000000000000222044604925	0.000000000000257788235203	0.95,1.0,0.945	1.0,1.0,1.0	-0.035
17348	ENSG00000121417	ZNF211	chr19	+	57633712	57634065	57634022	57634065	57633167	57633436	17348	60,50,79	3,4,7	69,85,91	3,0,0	459	149	0.0000636689659611	0.00431953704933	0.867,0.802,0.786	0.882,1.0,1.0	-0.142
17423	ENSG00000130813	SHFL	chr19	+	10089478	10089695	10089656	10089695	10089306	10089378	17423	5,3,9	33,35,18	2,0,0	17,11,6	327	149	0.00124430399096	0.0439256807573	0.065,0.038,0.186	0.051,0.0,0.0	0.079
17424	ENSG00000130813	SHFL	chr19	+	10089630	10089695	10089656	10089695	10089306	10089378	17424	5,3,4	33,35,18	1,0,0	17,11,6	175	149	0.0005512399811	0.0236153445409	0.114,0.068,0.159	0.048,0.0,0.0	0.098
17529	ENSG00000104805	NUCB1	chr19	+	48918666	48919110	48918725	48919110	48913473	48913532	17529	69,55,67	6,2,1	54,44,63	10,8,10	208	149	0.000178922624801	0.00980411536653	0.892,0.952,0.98	0.795,0.798,0.819	0.137
17610	ENSG00000076928	ARHGEF1	chr19	+	41902532	41902658	41902585	41902658	41902273	41902356	17610	573,443,562	10,15,13	407,421,499	14,20,34	202	149	0.000474143607781	0.0211211079153	0.977,0.956,0.97	0.955,0.939,0.915	0.031
17639	ENSG00000065000	AP3D1	chr19	-	2112859	2113037	2112859	2112931	2114124	2114302	17639	334,376,338	24,0,0	330,379,385	0,0,0	255	149	0.0000372233829912	0.00279711437335	0.89,1.0,1.0	1.0,1.0,1.0	-0.037
17667	ENSG00000065000	AP3D1	chr19	-	2115218	2115359	2115218	2115344	2116206	2116278	17667	1333,1138,1379	0,0,0	941,1063,837	0,0,51	164	149	0.000755573524072	0.0301314546023	1.0,1.0,1.0	1.0,1.0,0.937	0.021
17669	ENSG00000065000	AP3D1	chr19	-	2115218	2115544	2115218	2115344	2116206	2116278	17669	1277,1103,1357	0,0,0	1143,1049,1112	0,0,51	349	149	0.0000000190728536298	0.00000450750254308	1.0,1.0,1.0	1.0,1.0,0.903	0.032
17670	ENSG00000065000	AP3D1	chr19	-	2115218	2115604	2115218	2115344	2116206	2116278	17670	1275,1105,1357	0,0,0	1147,1046,1228	0,0,51	409	149	0.00000000552679813026	0.00000150533125144	1.0,1.0,1.0	1.0,1.0,0.898	0.034
17671	ENSG00000065000	AP3D1	chr19	-	2115218	2115374	2115218	2115359	2116206	2116278	17671	86,69,110	179,149,180	177,83,229	0,139,0	164	149	0.00000000164508540124	0.000000536113129461	0.304,0.296,0.357	1.0,0.352,1.0	-0.465
17672	ENSG00000065000	AP3D1	chr19	-	2115218	2115544	2115218	2115359	2116206	2116278	17672	277,238,315	179,149,180	326,259,432	0,139,0	334	149	0.00000000073728834149	0.000000262367304908	0.408,0.416,0.438	1.0,0.454,1.0	-0.397
17673	ENSG00000065000	AP3D1	chr19	-	2115218	2115604	2115218	2115359	2116206	2116278	17673	275,240,315	179,149,180	330,256,548	0,139,0	394	149	0.00000000177402381674	0.00000056816477259	0.367,0.379,0.398	1.0,0.411,1.0	-0.422
17681	ENSG00000065000	AP3D1	chr19	-	2115248	2115613	2115248	2115359	2116206	2116278	17681	2046,2003,2103	179,149,180	1975,1850,2506	0,139,0	403	149	0	0	0.809,0.833,0.812	1.0,0.831,1.0	-0.126
17685	ENSG00000065000	AP3D1	chr19	-	2115346	2115838	2115346	2115359	2116206	2116278	17685	283,246,322	179,149,180	333,264,558	0,139,0	628	149	0.0000000293697938192	0.00000654150530057	0.273,0.281,0.298	1.0,0.311,1.0	-0.486
17743	ENSG00000204869	IGFL4	chr19	-	46040517	46040748	46040517	46040568	46040943	46041016	17743	2,2,2	1,0,1	1,0,0	6,6,4	329	149	0.00000237533691561	0.000286414225435	0.475,1.0,0.475	0.07,0.0,0.0	0.627
17816	ENSG00000196235	SUPT5H	chr19	+	39469241	39469398	39469314	39469398	39469078	39469172	17816	255,233,264	0,0,39	207,213,254	0,0,0	222	149	0.000000234374873398	0.0000392929052192	1.0,1.0,0.82	1.0,1.0,1.0	-0.06
17841	ENSG00000105193	RPS16	chr19	-	39433222	39433545	39433222	39433418	39433664	39435708	17841	9,16,7	9,10,4	0,4,7	8,14,10	276	149	0.0010891988385	0.0396094791395	0.351,0.463,0.486	0.0,0.134,0.274	0.297
17905	ENSG00000105483	CARD8	chr19	-	48249552	48249847	48249552	48249633	48255791	48255871	17905	108,124,131	2,2,1	69,79,51	5,14,3	363	149	0.0000013462557712	0.000175861523935	0.957,0.962,0.982	0.85,0.698,0.875	0.159
18081	ENSG00000104859	CLASRP	chr19	+	45052803	45053177	45053105	45053177	45052070	45052097	18081	137,130,132	17,26,20	146,152,158	14,0,11	451	149	0.000164265943954	0.00915767847693	0.727,0.623,0.686	0.775,1.0,0.826	-0.188
18082	ENSG00000104859	CLASRP	chr19	+	45052803	45053177	45053110	45053177	45052070	45052097	18082	244,249,219	52,72,45	257,251,243	25,34,41	456	149	0.000762706684641	0.0303649429491	0.605,0.531,0.614	0.771,0.707,0.659	-0.129
18169	ENSG00000105698	USF2	chr19	+	35270717	35271152	35271100	35271152	35269600	35269699	18169	1855,1891,1726	0,0,31	1895,1684,2124	0,38,44	532	149	0.0000133772854298	0.00122288928755	1.0,1.0,0.94	1.0,0.925,0.931	0.028
18170	ENSG00000105698	USF2	chr19	+	35270746	35271141	35271100	35271141	35269600	35269699	18170	1844,1881,1726	0,0,31	1900,1668,2125	0,38,44	503	149	0.0000123474584576	0.00114910545754	1.0,1.0,0.943	1.0,0.929,0.935	0.026
18187	ENSG00000105698	USF2	chr19	+	35278651	35279074	35278945	35279074	35271082	35271141	18187	255,199,192	0,0,0	222,191,203	0,3,10	443	149	0.000241588332278	0.0124726187467	1.0,1.0,1.0	1.0,0.955,0.872	0.058
18191	ENSG00000105698	USF2	chr19	+	35278670	35279074	35278945	35279074	35271082	35271141	18191	254,199,200	0,0,0	222,191,203	0,3,10	424	149	0.000312340858737	0.0151723819444	1.0,1.0,1.0	1.0,0.957,0.877	0.055
18194	ENSG00000105698	USF2	chr19	+	35278760	35279074	35278945	35279074	35271082	35271141	18194	207,161,155	0,0,0	191,170,155	0,3,10	334	149	0.000472634577223	0.0210842239497	1.0,1.0,1.0	1.0,0.962,0.874	0.055
18342	ENSG00000105372	RPS19	chr19	+	41863870	41864267	41864173	41864267	41861111	41861212	18342	6,18,17	1,4,2	23,25,18	0,0,0	452	149	0.00000649913537376	0.000676711541753	0.664,0.597,0.737	1.0,1.0,1.0	-0.334
18356	ENSG00000263002	ZNF234	chr19	+	44142170	44142367	44142313	44142367	44141556	44141615	18356	4,4,8	22,14,28	0,1,0	10,12,14	292	149	0.0000526498039175	0.00370940892598	0.085,0.127,0.127	0.0,0.041,0.0	0.099
18357	ENSG00000263002	ZNF234	chr19	+	44142210	44142367	44142313	44142367	44141556	44141615	18357	5,3,6	22,14,28	0,1,0	10,12,14	252	149	0.000126675384385	0.00744171812202	0.118,0.112,0.112	0.0,0.047,0.0	0.098
18486	ENSG00000126249	PDCD2L	chr19	+	34404648	34404996	34404929	34404996	34404398	34404538	18486	103,89,116	2,0,0	108,89,110	4,7,2	430	149	0.000121395810491	0.00718788449452	0.947,1.0,1.0	0.903,0.815,0.95	0.093
18490	ENSG00000267213	DPY19L3-DT	chr19	-	32399750	32399872	32399750	32399868	32404990	32405560	18490	3,3,1	0,0,1	0,0,0	1,1,2	153	149	0.00000000000160693680584	0.00000000116600841135	1.0,1.0,0.493	0.0,0.0,0.0	0.831
18529	ENSG00000269307	NA	chr19	+	17268755	17268999	17268793	17268999	17267417	17267527	18529	650,706,514	951,1058,925	464,469,505	966,933,1237	187	149	0.000593273315891	0.0249669411116	0.353,0.347,0.307	0.277,0.286,0.245	0.066
18588	ENSG00000064607	SUGP2	chr19	-	18994365	18994755	18994365	18994486	18995143	18995280	18588	55,51,58	405,355,245	71,100,74	306,272,334	418	149	0.000350590315331	0.0166899678664	0.046,0.049,0.078	0.076,0.116,0.073	-0.031
18604	ENSG00000167232	ZNF91	chr19	-	23373741	23373820	23373741	23373816	23374637	23374764	18604	12,6,7	0,1,2	4,4,6	4,4,3	153	149	0.000277795318041	0.013841777655	1.0,0.854,0.773	0.493,0.493,0.661	0.327
18630	ENSG00000105717	PBX4	chr19	-	19570459	19570871	19570459	19570833	19599291	19599365	18630	49,46,50	127,139,143	16,20,25	123,117,112	187	149	0.0000663439808499	0.00447162282538	0.235,0.209,0.218	0.094,0.12,0.151	0.099
18710	ENSG00000074855	ANO8	chr19	-	17328161	17328983	17328161	17328264	17329756	17329831	18710	26,25,47	2,0,0	32,21,25	12,4,0	868	149	0.000332632790345	0.0159991032116	0.691,1.0,1.0	0.314,0.474,1.0	0.301
18711	ENSG00000074855	ANO8	chr19	-	17328161	17329541	17328161	17328264	17329756	17329831	18711	21,23,29	2,0,0	26,20,17	12,4,0	1426	149	0.00117241576929	0.0419944588585	0.523,1.0,1.0	0.185,0.343,1.0	0.332
18765	ENSG00000167460	TPM4	chr19	+	16081417	16081538	16081514	16081538	16076651	16076697	18765	12,18,4	5,0,2	16,1,5	0,0,0	246	149	0.000187503666319	0.0101485813056	0.592,1.0,0.548	1.0,1.0,1.0	-0.287
18768	ENSG00000167460	TPM4	chr19	+	16086408	16086432	16086424	16086432	16081912	16082046	18768	328,372,400	146,167,0	375,395,397	0,0,0	165	149	0.000000000000000111022302463	0.000000000000132199094976	0.67,0.668,1.0	1.0,1.0,1.0	-0.221
18778	ENSG00000167460	TPM4	chr19	+	16088030	16088097	16088077	16088097	16086422	16086540	18778	3256,3360,2861	0,212,161	3003,2718,3179	0,168,0	196	149	0.00000000268826050309	0.000000800257240404	1.0,0.923,0.931	1.0,0.925,1.0	-0.024
18780	ENSG00000167460	TPM4	chr19	+	16088038	16088097	16088077	16088097	16086422	16086540	18780	2853,2924,2465	0,212,161	2643,2394,2801	0,168,0	188	149	0.00000000494949048413	0.00000135604359052	1.0,0.916,0.924	1.0,0.919,1.0	-0.026
18884	ENSG00000105401	CDC37	chr19	-	10395065	10395525	10395065	10395516	10395927	10396203	18884	157,147,141	45,0,0	122,203,149	0,0,0	158	149	0.00000037898979488	0.0000594567757464	0.767,1.0,1.0	1.0,1.0,1.0	-0.078
18885	ENSG00000105401	CDC37	chr19	-	10395065	10395541	10395065	10395516	10395927	10396203	18885	348,335,300	45,0,0	313,285,388	0,0,0	174	149	0.0000000209650817817	0.00000490477296151	0.869,1.0,1.0	1.0,1.0,1.0	-0.044
